date	location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2022-05-04	United Kingdom	Delta	1.1800941	1.3966382	0.98317003	1.3135473	1.046669	1.244223	1.1044481
2022-05-05	United Kingdom	Delta	1.1810901	1.4014442	0.9836706	1.3127053	1.0476072	1.2441669	1.1041455
2022-05-06	United Kingdom	Delta	1.1821079	1.4033341	0.9825829	1.3120863	1.0485371	1.245549	1.1068356
2022-05-07	United Kingdom	Delta	1.1819599	1.4038715	0.98292536	1.3117687	1.0491829	1.244797	1.1081233
2022-05-08	United Kingdom	Delta	1.1827607	1.4042044	0.9838753	1.3128105	1.049672	1.2450154	1.1094985
2022-05-09	United Kingdom	Delta	1.1816878	1.4043686	0.9847518	1.3127171	1.0501552	1.2465377	1.108462
2022-05-10	United Kingdom	Delta	1.1821656	1.4044011	0.9855634	1.3128729	1.0505573	1.2462969	1.1079544
2022-05-11	United Kingdom	Delta	1.1813357	1.4043384	0.98631835	1.3135861	1.0508965	1.2463915	1.1079993
2022-05-12	United Kingdom	Delta	1.1819236	1.4042171	0.987025	1.3130157	1.0504674	1.2470766	1.105941
2022-05-13	United Kingdom	Delta	1.1806526	1.4040741	0.987692	1.3135575	1.0505546	1.2471151	1.1072755
2022-05-14	United Kingdom	Delta	1.1809945	1.4039459	0.98749405	1.3151656	1.0506215	1.2461307	1.1067592
2022-05-15	United Kingdom	Delta	1.1811465	1.4038692	0.9866359	1.315725	1.0504048	1.2468274	1.1063817
2022-05-16	United Kingdom	Delta	1.1805713	1.4038798	0.9867234	1.3158138	1.050608	1.2476649	1.1060295
2022-05-17	United Kingdom	Delta	1.1801552	1.40399	0.9859161	1.3155273	1.0506209	1.247966	1.1057332
2022-05-18	United Kingdom	Delta	1.1801419	1.4041854	0.98547566	1.3153117	1.0506998	1.2478281	1.1053423
2022-05-19	United Kingdom	Delta	1.1800977	1.4044499	0.9852885	1.3156298	1.0521039	1.2481049	1.105032
2022-05-20	United Kingdom	Delta	1.1803362	1.4047675	0.98512733	1.3155452	1.0528377	1.2471702	1.1049768
2022-05-21	United Kingdom	Delta	1.1802945	1.405122	0.98499715	1.3159237	1.0531276	1.2475001	1.1047608
2022-05-22	United Kingdom	Delta	1.1806712	1.404912	0.9849034	1.3166252	1.053371	1.2480534	1.105048
2022-05-23	United Kingdom	Delta	1.1802862	1.4025764	0.9852301	1.3182416	1.0535296	1.2483153	1.1052251
2022-05-24	United Kingdom	Delta	1.1800634	1.4002872	0.986431	1.318518	1.0526661	1.2485999	1.1053436
2022-05-25	United Kingdom	Delta	1.1797916	1.3994772	0.9875175	1.3184934	1.0509671	1.2498267	1.1051598
2022-05-26	United Kingdom	Delta	1.179657	1.3995591	0.9884608	1.3184518	1.0502228	1.250047	1.1053548
2022-05-27	United Kingdom	Delta	1.179736	1.3996253	0.9891113	1.3183632	1.0501025	1.2504951	1.1056305
2022-05-28	United Kingdom	Delta	1.1793166	1.3996749	0.9894513	1.318171	1.0500913	1.2511761	1.1057415
