date,location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
2022-03-04,United Kingdom,Delta,0.8140018,0.9467081,0.70100987,0.8949165,0.743886,0.8587935,0.7741025
2022-03-05,United Kingdom,Delta,0.81370753,0.9469613,0.7012522,0.8978008,0.74275005,0.8585711,0.7735065
2022-03-06,United Kingdom,Delta,0.8130493,0.94829226,0.70146465,0.8961247,0.74296653,0.85811716,0.7725923
2022-03-07,United Kingdom,Delta,0.8131794,0.94767785,0.70279074,0.89708996,0.74158716,0.85796285,0.77287304
2022-03-08,United Kingdom,Delta,0.8135596,0.9471839,0.70225847,0.89768374,0.7406466,0.85735524,0.7732518
2022-03-09,United Kingdom,Delta,0.8131784,0.94678044,0.70170367,0.8969834,0.7405399,0.85778105,0.77343416
2022-03-10,United Kingdom,Delta,0.81274045,0.94547695,0.7011013,0.89646256,0.7404281,0.85742265,0.77353066
2022-03-11,United Kingdom,Delta,0.81272304,0.9442445,0.7004976,0.8961825,0.7403108,0.85794854,0.7738446
2022-03-12,United Kingdom,Delta,0.81273234,0.94319403,0.700122,0.8959842,0.7399795,0.85809296,0.7733789
2022-03-13,United Kingdom,Delta,0.8122966,0.94207406,0.6995021,0.89651984,0.7396149,0.8588382,0.7734419
2022-03-14,United Kingdom,Delta,0.8116299,0.9412415,0.69862795,0.8959006,0.7399955,0.8579135,0.77283573
2022-03-15,United Kingdom,Delta,0.81130636,0.9415676,0.6979882,0.8958136,0.7399874,0.8581958,0.7730137
2022-03-16,United Kingdom,Delta,0.811044,0.9412504,0.6976136,0.8957262,0.7402217,0.8583364,0.7729982
2022-03-17,United Kingdom,Delta,0.81091523,0.94097364,0.6972881,0.89562154,0.7405311,0.85854983,0.77319527
2022-03-18,United Kingdom,Delta,0.81059813,0.9407356,0.69721615,0.89550185,0.74090344,0.85837084,0.77354634
2022-03-19,United Kingdom,Delta,0.81025803,0.94053495,0.6972162,0.8956947,0.7413252,0.8579842,0.77336574
2022-03-20,United Kingdom,Delta,0.8099797,0.9403708,0.6972834,0.89529645,0.74114984,0.8580782,0.77221143
2022-03-21,United Kingdom,Delta,0.80968225,0.94024193,0.69723654,0.8955655,0.7408576,0.858429,0.77207637
2022-03-22,United Kingdom,Delta,0.8096973,0.9401472,0.69698393,0.895711,0.7412581,0.8582889,0.7719518
2022-03-23,United Kingdom,Delta,0.8093803,0.9393933,0.6967845,0.895739,0.741013,0.85782,0.7718663
