variant,location,freq,date,median_freq_nowcast,median_freq_forecast
Omicron 21K,Costa Rica,0.25,2022-04-17,0.25,
Omicron 21L,Costa Rica,0.8666666666666666,2022-04-17,0.8666666666666666,
other,Costa Rica,0.14444444444444446,2022-04-17,0.14444444444444446,
Omicron 21K,Costa Rica,0.25,2022-04-18,0.25,
Omicron 21L,Costa Rica,0.8666666666666666,2022-04-18,0.8666666666666666,
other,Costa Rica,0.14444444444444446,2022-04-18,0.14444444444444446,
Omicron 21K,Costa Rica,0.18095238095238095,2022-04-19,0.18095238095238095,
Omicron 21L,Costa Rica,0.9061224489795918,2022-04-19,0.9061224489795918,
Omicron 22C,Costa Rica,0.02857142857142857,2022-04-19,0.02857142857142857,
other,Costa Rica,0.13333333333333333,2022-04-19,0.13333333333333333,
Omicron 21K,Costa Rica,0.1660894660894661,2022-04-20,0.1660894660894661,
Omicron 21L,Costa Rica,0.8801484230055658,2022-04-20,0.8801484230055658,
Omicron 22C,Costa Rica,0.02857142857142857,2022-04-20,0.02857142857142857,
other,Costa Rica,0.10404040404040404,2022-04-20,0.10404040404040404,
Omicron 21K,Costa Rica,0.19123376623376623,2022-04-21,0.19123376623376623,
Omicron 21L,Costa Rica,0.8420531849103278,2022-04-21,0.8420531849103278,
Omicron 22C,Costa Rica,0.02857142857142857,2022-04-21,0.02857142857142857,
other,Costa Rica,0.10404040404040404,2022-04-21,0.10404040404040404,
Omicron 21K,Costa Rica,0.12178932178932178,2022-04-22,0.12178932178932178,
Omicron 21L,Costa Rica,0.8896722325293753,2022-04-22,0.8896722325293753,
Omicron 22C,Costa Rica,0.02857142857142857,2022-04-22,0.02857142857142857,
other,Costa Rica,0.08552188552188551,2022-04-22,0.08552188552188551,
Omicron 21K,Costa Rica,0.10993145743145742,2022-04-23,0.10993145743145742,
Omicron 21L,Costa Rica,0.8718150896722326,2022-04-23,0.8718150896722326,
Omicron 22C,Costa Rica,0.02857142857142857,2022-04-23,0.02857142857142857,
other,Costa Rica,0.07976641414141414,2022-04-23,0.07976641414141414,
Omicron 21K,Costa Rica,0.10993145743145742,2022-04-24,0.10993145743145742,
Omicron 21L,Costa Rica,0.8861008039579469,2022-04-24,0.8861008039579469,
Omicron 22C,Costa Rica,0.02857142857142857,2022-04-24,0.02857142857142857,
other,Costa Rica,0.07302188552188553,2022-04-24,0.07302188552188553,
Omicron 21K,Costa Rica,0.11012806637806638,2022-04-25,0.11012806637806638,
Omicron 21L,Costa Rica,0.8702277880849308,2022-04-25,0.8702277880849308,
Omicron 22C,Costa Rica,0.02857142857142857,2022-04-25,0.02857142857142857,
other,Costa Rica,0.07302188552188553,2022-04-25,0.07302188552188553,
Omicron 21K,Costa Rica,0.11369949494949494,2022-04-26,0.11369949494949494,
Omicron 21L,Costa Rica,0.8569624819624819,2022-04-26,0.8569624819624819,
other,Costa Rica,0.07976641414141414,2022-04-26,0.07976641414141414,
Omicron 21K,Costa Rica,0.10916666666666666,2022-04-27,0.10916666666666666,
Omicron 21L,Costa Rica,0.8754177109440268,2022-04-27,0.8754177109440268,
other,Costa Rica,0.08156067251461988,2022-04-27,0.08156067251461988,
Omicron 21K,Costa Rica,0.06759803921568627,2022-04-28,0.06759803921568627,
Omicron 21L,Costa Rica,0.8967062263501892,2022-04-28,0.8967062263501892,
other,Costa Rica,0.07701324389404884,2022-04-28,0.07701324389404884,
Omicron 21K,Costa Rica,0.06701324389404885,2022-04-29,0.06701324389404885,
Omicron 21L,Costa Rica,0.8979593591822693,2022-04-29,0.8979593591822693,
other,Costa Rica,0.075843653250774,2022-04-29,0.075843653250774,
Omicron 21K,Costa Rica,0.06814155486756106,2022-04-30,0.06814155486756106,
Omicron 21L,Costa Rica,0.9056124204067592,2022-04-30,0.9056124204067592,
other,Costa Rica,0.07762936753648828,2022-04-30,0.07762936753648828,
Omicron 21K,Costa Rica,0.06814155486756106,2022-05-01,0.06814155486756106,
Omicron 21L,Costa Rica,0.9056124204067592,2022-05-01,0.9056124204067592,
other,Costa Rica,0.07762936753648828,2022-05-01,0.07762936753648828,
Omicron 21K,Costa Rica,0.05381836945304438,2022-05-02,0.05381836945304438,
Omicron 21L,Costa Rica,0.921485436279775,2022-05-02,0.921485436279775,
other,Costa Rica,0.07762936753648828,2022-05-02,0.07762936753648828,
Omicron 21K,Costa Rica,0.05572755417956656,2022-05-03,0.05572755417956656,
Omicron 21L,Costa Rica,0.9250568648512036,2022-05-03,0.9250568648512036,
Omicron 22C,Costa Rica,0.03125,2022-05-03,0.03125,
other,Costa Rica,0.07637936753648827,2022-05-03,0.07637936753648827,
