variant,location,freq,date,median_freq_nowcast,median_freq_forecast
Omicron 21L,Costa Rica,0.7306122448979592,2022-06-03,0.7306122448979592,
Omicron 22A,Costa Rica,0.15925925925925924,2022-06-03,0.15925925925925924,
Omicron 22B,Costa Rica,0.05,2022-06-03,0.05,
Omicron 22C,Costa Rica,0.11111111111111112,2022-06-03,0.11111111111111112,
other,Costa Rica,0.1253968253968254,2022-06-03,0.1253968253968254,
Omicron 21L,Costa Rica,0.6988662131519275,2022-06-04,0.6988662131519275,
Omicron 22A,Costa Rica,0.15925925925925924,2022-06-04,0.15925925925925924,
Omicron 22B,Costa Rica,0.07037037037037036,2022-06-04,0.07037037037037036,
Omicron 22C,Costa Rica,0.12222222222222223,2022-06-04,0.12222222222222223,
other,Costa Rica,0.13465608465608467,2022-06-04,0.13465608465608467,
Omicron 21L,Costa Rica,0.6702947845804988,2022-06-05,0.6702947845804988,
Omicron 22A,Costa Rica,0.15925925925925924,2022-06-05,0.15925925925925924,
Omicron 22B,Costa Rica,0.07037037037037036,2022-06-05,0.07037037037037036,
Omicron 22C,Costa Rica,0.18222222222222223,2022-06-05,0.18222222222222223,
other,Costa Rica,0.14158730158730157,2022-06-05,0.14158730158730157,
Omicron 21L,Costa Rica,0.6131519274376417,2022-06-06,0.6131519274376417,
Omicron 22A,Costa Rica,0.21944444444444444,2022-06-06,0.21944444444444444,
Omicron 22B,Costa Rica,0.10277777777777777,2022-06-06,0.10277777777777777,
Omicron 22C,Costa Rica,0.20277777777777778,2022-06-06,0.20277777777777778,
other,Costa Rica,0.15198412698412697,2022-06-06,0.15198412698412697,
Omicron 21L,Costa Rica,0.5985685941043084,2022-06-07,0.5985685941043084,
Omicron 22A,Costa Rica,0.21684027777777778,2022-06-07,0.21684027777777778,
Omicron 22B,Costa Rica,0.11006944444444444,2022-06-07,0.11006944444444444,
Omicron 22C,Costa Rica,0.23298611111111112,2022-06-07,0.23298611111111112,
other,Costa Rica,0.14260912698412698,2022-06-07,0.14260912698412698,
Omicron 21L,Costa Rica,0.6060220102533768,2022-06-08,0.6060220102533768,
Omicron 22A,Costa Rica,0.1994489734299517,2022-06-08,0.1994489734299517,
Omicron 22B,Costa Rica,0.12453703703703704,2022-06-08,0.12453703703703704,
Omicron 22C,Costa Rica,0.2322614734299517,2022-06-08,0.2322614734299517,
other,Costa Rica,0.13147860593512767,2022-06-08,0.13147860593512767,
Omicron 21L,Costa Rica,0.5796114460276864,2022-06-09,0.5796114460276864,
Omicron 22A,Costa Rica,0.1994489734299517,2022-06-09,0.1994489734299517,
Omicron 22B,Costa Rica,0.10810866013071896,2022-06-09,0.10810866013071896,
Omicron 22C,Costa Rica,0.24463270815572608,2022-06-09,0.24463270815572608,
other,Costa Rica,0.0978651605569764,2022-06-09,0.0978651605569764,
Omicron 21L,Costa Rica,0.5450642938334754,2022-06-10,0.5450642938334754,
Omicron 22A,Costa Rica,0.18308859050866724,2022-06-10,0.18308859050866724,
Omicron 22B,Costa Rica,0.10810866013071896,2022-06-10,0.10810866013071896,
Omicron 22C,Costa Rica,0.2332723548356541,2022-06-10,0.2332723548356541,
other,Costa Rica,0.08740764421710713,2022-06-10,0.08740764421710713,
Omicron 21L,Costa Rica,0.5228420716112533,2022-06-11,0.5228420716112533,
Omicron 22A,Costa Rica,0.1875330349531117,2022-06-11,0.1875330349531117,
Omicron 22B,Costa Rica,0.10710784313725491,2022-06-11,0.10710784313725491,
Omicron 22C,Costa Rica,0.22586494742824667,2022-06-11,0.22586494742824667,
other,Costa Rica,0.1451854219948849,2022-06-11,0.1451854219948849,
Omicron 21L,Costa Rica,0.5266490835464621,2022-06-12,0.5266490835464621,
Omicron 22A,Costa Rica,0.17711086246092642,2022-06-12,0.17711086246092642,
Omicron 22B,Costa Rica,0.11158088235294118,2022-06-12,0.11158088235294118,
Omicron 22C,Costa Rica,0.24669828076157999,2022-06-12,0.24669828076157999,
other,Costa Rica,0.14182118499573743,2022-06-12,0.14182118499573743,
Omicron 21L,Costa Rica,0.5016490835464621,2022-06-13,0.5016490835464621,
Omicron 22A,Costa Rica,0.12433308468314862,2022-06-13,0.12433308468314862,
Omicron 22B,Costa Rica,0.10324754901960784,2022-06-13,0.10324754901960784,
Omicron 22C,Costa Rica,0.270979478748021,2022-06-13,0.270979478748021,
