date,location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
2022-03-04,South Africa,Delta,1.0063502,1.1431494,0.8663068,1.1055319,0.91715753,1.056752,0.9569855
2022-03-05,South Africa,Delta,1.006592,1.1431453,0.8665704,1.1071558,0.9168904,1.0582286,0.9585048
2022-03-06,South Africa,Delta,1.0070508,1.1431828,0.86694515,1.1046484,0.9161675,1.0590279,0.9592849
2022-03-07,South Africa,Delta,1.0073149,1.1424016,0.8673899,1.1057419,0.91396385,1.0589725,0.9594467
2022-03-08,South Africa,Delta,1.0079652,1.1424774,0.8675432,1.1055106,0.9155061,1.0587826,0.9589519
2022-03-09,South Africa,Delta,1.0083952,1.1434442,0.86787885,1.1044302,0.9151026,1.0589867,0.95953095
2022-03-10,South Africa,Delta,1.0087777,1.1432762,0.8680449,1.103896,0.915472,1.0589263,0.95958865
2022-03-11,South Africa,Delta,1.0084404,1.1443534,0.86803746,1.1039398,0.91666806,1.059097,0.95940423
2022-03-12,South Africa,Delta,1.0080433,1.1453866,0.8685564,1.1038648,0.9174932,1.0590094,0.9591116
2022-03-13,South Africa,Delta,1.0086732,1.1463118,0.86897457,1.1038679,0.9177284,1.0586976,0.95918727
2022-03-14,South Africa,Delta,1.008492,1.1469064,0.86885405,1.104843,0.9186621,1.0581408,0.959582
2022-03-15,South Africa,Delta,1.0082293,1.1474279,0.8686639,1.1054214,0.9182081,1.0580069,0.95920485
2022-03-16,South Africa,Delta,1.008769,1.1479052,0.86840737,1.1042588,0.9193029,1.0578804,0.9587187
2022-03-17,South Africa,Delta,1.0085495,1.1477299,0.86809,1.1043818,0.9198562,1.0578622,0.95857424
2022-03-18,South Africa,Delta,1.0081438,1.1474397,0.86773795,1.1044904,0.91949517,1.0579367,0.95875573
2022-03-19,South Africa,Delta,1.007782,1.1472292,0.8674828,1.1045778,0.91982746,1.0580748,0.9585895
2022-03-20,South Africa,Delta,1.0076995,1.1479318,0.867892,1.1046367,0.91971606,1.0581095,0.95900047
2022-03-21,South Africa,Delta,1.0073762,1.1476748,0.8682337,1.1046604,0.9194549,1.0582436,0.959039
2022-03-22,South Africa,Delta,1.006802,1.1473885,0.8684622,1.1046418,0.91985303,1.0587845,0.9590348
2022-03-23,South Africa,Delta,1.0066005,1.1470761,0.8684053,1.1046234,0.91994196,1.0590295,0.9594107
2022-03-24,South Africa,Delta,1.0064821,1.1467414,0.86832464,1.1040938,0.9198376,1.0589715,0.9595257
2022-03-25,South Africa,Delta,1.0063367,1.1463883,0.86744744,1.1037099,0.92038155,1.0590075,0.95966434
2022-03-26,South Africa,Delta,1.0065091,1.1460202,0.8666153,1.1043295,0.9205954,1.0593503,0.95980096
2022-03-27,South Africa,Delta,1.0068281,1.1456442,0.86632097,1.1040657,0.9204315,1.0592113,0.959948
2022-03-28,South Africa,Delta,1.0067115,1.1453564,0.8664766,1.1036643,0.92077804,1.059077,0.960086
2022-03-29,South Africa,Delta,1.0068259,1.1456221,0.8666732,1.1034713,0.9211046,1.0589695,0.9600432
2022-03-30,South Africa,Delta,1.0070763,1.1458826,0.8669059,1.1032593,0.9210985,1.0593431,0.96004593
2022-03-31,South Africa,Delta,1.007129,1.1461205,0.86715996,1.1026646,0.9212101,1.0593753,0.95985323
2022-04-01,South Africa,Delta,1.0072799,1.1461084,0.8674252,1.1025512,0.92249656,1.058503,0.9594432
2022-04-02,South Africa,Delta,1.007029,1.1460339,0.8680053,1.1025808,0.923532,1.0586497,0.9585701
2022-04-03,South Africa,Delta,1.0070186,1.1455126,0.86852866,1.1024595,0.9242082,1.0584732,0.95812553
2022-04-04,South Africa,Delta,1.0071332,1.1462884,0.8687772,1.1023873,0.92489934,1.0583705,0.95826113
2022-04-05,South Africa,Delta,1.0068429,1.1439624,0.86896896,1.1019356,0.9254136,1.0586342,0.95859385
2022-04-06,South Africa,Delta,1.0067217,1.1432544,0.8691207,1.1017843,0.92566305,1.059186,0.95895267
