date	location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2021-09-20	South Africa	Delta	0.6095596	0.6746912	0.54823697	0.65111697	0.56757957	0.6318044	0.588933
2021-09-21	South Africa	Delta	0.6089725	0.6739639	0.5482229	0.6505099	0.5689377	0.63274515	0.5885695
2021-09-22	South Africa	Delta	0.6092068	0.67374724	0.54769313	0.6506534	0.5686239	0.632964	0.5883486
2021-09-23	South Africa	Delta	0.6096356	0.67419076	0.5478024	0.64991194	0.5685913	0.6327133	0.58815724
2021-09-24	South Africa	Delta	0.6092193	0.6740829	0.548069	0.6498391	0.5683134	0.6327013	0.5876375
2021-09-25	South Africa	Delta	0.608956	0.67396617	0.548101	0.6500278	0.568045	0.6330202	0.58803433
2021-09-26	South Africa	Delta	0.60847497	0.6735052	0.5482722	0.6493092	0.56744343	0.63269925	0.58782834
2021-09-27	South Africa	Delta	0.6084437	0.67293024	0.5489714	0.6486931	0.5671253	0.6321097	0.58739597
2021-09-28	South Africa	Delta	0.6084297	0.6717168	0.54933023	0.6491888	0.56676453	0.6319109	0.5869212
2021-09-29	South Africa	Delta	0.60835457	0.6710218	0.549475	0.64933646	0.56718963	0.63170695	0.5865576
2021-09-30	South Africa	Delta	0.6081477	0.6707754	0.5495985	0.64950293	0.5672065	0.6319287	0.5864166
2021-10-01	South Africa	Delta	0.6080124	0.67006475	0.54966617	0.64936	0.56641406	0.6318149	0.5863975
2021-10-02	South Africa	Delta	0.6072917	0.66897416	0.54955286	0.64899343	0.56660116	0.63156444	0.58641064
2021-10-03	South Africa	Delta	0.6075131	0.66882396	0.54944515	0.64858633	0.5668602	0.6313074	0.58598816
2021-10-04	South Africa	Delta	0.60724986	0.66893905	0.54934627	0.6481793	0.5670211	0.63089305	0.5861342
2021-10-05	South Africa	Delta	0.6071811	0.6690099	0.5492481	0.6475259	0.5670507	0.63061386	0.5858083
2021-10-06	South Africa	Delta	0.60684997	0.66904235	0.54914284	0.6472132	0.5667444	0.6302182	0.5856193
2021-10-07	South Africa	Delta	0.60667956	0.6690963	0.54902244	0.6466322	0.56636935	0.6299111	0.58558977
2021-10-08	South Africa	Delta	0.6063423	0.6689762	0.548879	0.64606154	0.56613886	0.62927425	0.5854656
2021-10-09	South Africa	Delta	0.6060548	0.66917676	0.5486507	0.64592516	0.56601244	0.6291163	0.58533853
2021-10-10	South Africa	Delta	0.6057934	0.6694003	0.548319	0.64589995	0.56590784	0.6288767	0.5849254
2021-10-11	South Africa	Delta	0.60570824	0.669536	0.54766434	0.64604765	0.5657387	0.6278949	0.5844839
2021-10-12	South Africa	Delta	0.60554284	0.6695424	0.54696107	0.6459837	0.5653098	0.62718314	0.5842082
2021-10-13	South Africa	Delta	0.6053401	0.66953164	0.546257	0.6460302	0.5649611	0.6266769	0.5839176
2021-10-14	South Africa	Delta	0.6050642	0.6694919	0.5458078	0.64607465	0.5648514	0.62621963	0.5836109
2021-10-15	South Africa	Delta	0.6047954	0.669389	0.5455213	0.6461576	0.56410384	0.62598515	0.58315927
2021-10-16	South Africa	Delta	0.6043485	0.66918164	0.54520077	0.6456465	0.5636947	0.625597	0.58284134
2021-10-17	South Africa	Delta	0.6036149	0.6689038	0.5448024	0.6454649	0.56378555	0.62543213	0.58228457
2021-10-18	South Africa	Delta	0.60359055	0.66854537	0.54422593	0.6446506	0.5632239	0.62508404	0.5822249
2021-10-19	South Africa	Delta	0.60306084	0.6680959	0.54388547	0.64442945	0.5626677	0.62427115	0.58208644
2021-10-20	South Africa	Delta	0.60289896	0.66751254	0.54347485	0.64394563	0.5621018	0.6238021	0.5817108
2021-10-21	South Africa	Delta	0.6024632	0.6670439	0.54301524	0.64374727	0.5619252	0.62333035	0.5812477
2021-10-22	South Africa	Delta	0.6022198	0.66655153	0.54240835	0.6438489	0.5618632	0.62274575	0.5808868
2021-10-23	South Africa	Delta	0.6021359	0.66582423	0.54213035	0.64354426	0.5620823	0.6221961	0.580147
2021-10-24	South Africa	Delta	0.60152674	0.66492933	0.5413749	0.64292127	0.5618255	0.621777	0.579789
2021-10-25	South Africa	Delta	0.6007287	0.6645497	0.54015917	0.6422111	0.56163245	0.6214694	0.5799123
2021-10-26	South Africa	Delta	0.60003304	0.66424286	0.53949326	0.64133364	0.5611266	0.621029	0.57963413
2021-10-27	South Africa	Delta	0.5995206	0.6635894	0.5387894	0.64013886	0.56061774	0.62088954	0.57894367
2021-10-28	South Africa	Delta	0.59913456	0.66291726	0.53787327	0.6396263	0.5596719	0.62046325	0.57834554
2021-10-29	South Africa	Delta	0.59891975	0.6622342	0.53722686	0.6394067	0.5586924	0.6198532	0.5776172
2021-10-30	South Africa	Delta	0.5984925	0.6615859	0.53578645	0.639101	0.55774117	0.6189625	0.57681084
2021-10-31	South Africa	Delta	0.59784913	0.66160053	0.535156	0.6381761	0.5567021	0.61855817	0.57544285
2021-11-01	South Africa	Delta	0.59710914	0.6611427	0.5346328	0.637526	0.5566516	0.618683	0.57496333
2021-11-02	South Africa	Delta	0.5969187	0.6602292	0.5340102	0.6372074	0.5565119	0.61791915	0.57480913
