date,location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
2022-05-04,South Africa,Delta,1.0620184,1.2467452,0.8931179,1.1823885,0.9441391,1.130686,0.9912946
2022-05-05,South Africa,Delta,1.0614432,1.2478428,0.8942302,1.1836954,0.94540346,1.1300423,0.99194163
2022-05-06,South Africa,Delta,1.060869,1.2487686,0.89481676,1.1841648,0.946787,1.1286275,0.99254024
2022-05-07,South Africa,Delta,1.0609934,1.249543,0.8950587,1.183777,0.94724405,1.1275375,0.99318594
2022-05-08,South Africa,Delta,1.061279,1.2500086,0.89512944,1.1844361,0.94838846,1.1278164,0.99339676
2022-05-09,South Africa,Delta,1.0613662,1.2496879,0.8950542,1.1845802,0.9489646,1.1277018,0.99299407
2022-05-10,South Africa,Delta,1.0621915,1.2494242,0.8948586,1.1847436,0.9494215,1.1280686,0.9936903
2022-05-11,South Africa,Delta,1.0622326,1.2494292,0.8945681,1.1848651,0.9489065,1.1283927,0.9940724
2022-05-12,South Africa,Delta,1.0623174,1.2500646,0.89421004,1.184577,0.9491082,1.128773,0.9940169
2022-05-13,South Africa,Delta,1.0624433,1.2511325,0.89391273,1.1839709,0.94918114,1.1289668,0.99407655
2022-05-14,South Africa,Delta,1.062526,1.2533629,0.8940562,1.1833766,0.94860715,1.1283865,0.99542296
2022-05-15,South Africa,Delta,1.062338,1.254852,0.8943455,1.182855,0.9469216,1.128328,0.9948791
2022-05-16,South Africa,Delta,1.0621587,1.2553291,0.89378214,1.1854638,0.9465102,1.1282486,0.9945253
2022-05-17,South Africa,Delta,1.0621822,1.255395,0.89300096,1.1854033,0.9464309,1.1282036,0.9945487
2022-05-18,South Africa,Delta,1.062171,1.2551178,0.89230597,1.1851975,0.94658613,1.1286923,0.994529
2022-05-19,South Africa,Delta,1.0621994,1.2545655,0.89205754,1.1844953,0.94677687,1.1289897,0.9945706
2022-05-20,South Africa,Delta,1.0622789,1.2549837,0.8919302,1.18373,0.94666755,1.1286234,0.9945581
2022-05-21,South Africa,Delta,1.0619829,1.2554963,0.8930962,1.1836281,0.94593185,1.128881,0.9945018
2022-05-22,South Africa,Delta,1.0615258,1.2560145,0.89336425,1.1837426,0.9458061,1.1297294,0.9929192
2022-05-23,South Africa,Delta,1.0615101,1.2565298,0.8933152,1.1841671,0.94625634,1.1298426,0.9926729
2022-05-24,South Africa,Delta,1.0616337,1.2570336,0.89332616,1.1845722,0.9468302,1.1297929,0.99246335
2022-05-25,South Africa,Delta,1.0607822,1.2575176,0.8930019,1.1851698,0.9467945,1.1291419,0.9915858
2022-05-26,South Africa,Delta,1.0604162,1.2579556,0.8924558,1.1857951,0.9467399,1.1284702,0.9923519
2022-05-27,South Africa,Delta,1.0607407,1.2582749,0.8919916,1.1863059,0.94667786,1.1281531,0.9930582
2022-05-28,South Africa,Delta,1.060777,1.2592976,0.8916542,1.1867095,0.9474916,1.1288755,0.9925137
2022-05-29,South Africa,Delta,1.0611173,1.2608032,0.8918309,1.1865027,0.94819343,1.1297442,0.99234295
2022-05-30,South Africa,Delta,1.0611157,1.2619606,0.89214915,1.1862855,0.948087,1.1310169,0.9924876
2022-05-31,South Africa,Delta,1.0612794,1.2627566,0.8925093,1.1860871,0.94799304,1.1318091,0.99241066
2022-06-01,South Africa,Delta,1.0615256,1.2632294,0.8928927,1.186106,0.94796586,1.1308705,0.9927365
2022-06-02,South Africa,Delta,1.0616305,1.2633735,0.89328104,1.1864903,0.94833314,1.1304924,0.9929019
2022-06-03,South Africa,Delta,1.0616281,1.2631845,0.89365566,1.1868123,0.9491273,1.1295927,0.99269384
2022-06-04,South Africa,Delta,1.0618675,1.2626581,0.893998,1.185597,0.9498939,1.1287593,0.9929003
2022-06-05,South Africa,Delta,1.0615442,1.2617906,0.8942894,1.1851069,0.9501258,1.127847,0.9930631
2022-06-06,South Africa,Delta,1.0615097,1.2605786,0.8943945,1.1849663,0.94955856,1.1275591,0.9932163
2022-06-07,South Africa,Delta,1.0618036,1.2599101,0.89442813,1.1848807,0.9488631,1.1272812,0.99328005
2022-06-08,South Africa,Delta,1.0615333,1.2597628,0.8947164,1.18487,0.94851387,1.127221,0.9934021
2022-06-09,South Africa,Delta,1.0623623,1.2595687,0.8963211,1.1851501,0.9480796,1.1275885,0.993519
