location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
USA,Delta,0.5230908,0.5230908,0.5230908,0.5230908,0.5230908,0.5230908,0.5230908
USA,Omicron 21K,0.65067047,0.65067047,0.65067047,0.65067047,0.65067047,0.65067047,0.65067047
USA,Omicron 22A,1.173156,1.173156,1.173156,1.173156,1.173156,1.173156,1.173156
USA,Omicron 22B,1.0268421,1.0268421,1.0268421,1.0268421,1.0268421,1.0268421,1.0268421
USA,Omicron 22C,1.3985584,1.3985584,1.3985584,1.3985584,1.3985584,1.3985584,1.3985584
USA,other,0.82540935,0.82540935,0.82540935,0.82540935,0.82540935,0.82540935,0.82540935
