date,location,variant,median_freq_forecast,freq_forecast_upper_95,freq_forecast_lower_95,freq_forecast_upper_80,freq_forecast_lower_80,freq_forecast_upper_50,freq_forecast_lower_50
2022-04-09,USA,Delta,2.4159388e-06,2.4159388e-06,2.4159388e-06,2.4159388e-06,2.4159388e-06,2.4159388e-06,2.4159388e-06
2022-04-10,USA,Delta,2.0107916e-06,2.0107916e-06,2.0107916e-06,2.0107916e-06,2.0107916e-06,2.0107916e-06,2.0107916e-06
2022-04-11,USA,Delta,1.6702584e-06,1.6702584e-06,1.6702584e-06,1.6702584e-06,1.6702584e-06,1.6702584e-06,1.6702584e-06
2022-04-12,USA,Delta,1.3846535e-06,1.3846535e-06,1.3846535e-06,1.3846535e-06,1.3846535e-06,1.3846535e-06,1.3846535e-06
2022-04-13,USA,Delta,1.145627e-06,1.145627e-06,1.145627e-06,1.145627e-06,1.145627e-06,1.145627e-06,1.145627e-06
2022-04-14,USA,Delta,9.4600085e-07,9.4600085e-07,9.4600085e-07,9.4600085e-07,9.4600085e-07,9.4600085e-07,9.4600085e-07
2022-04-15,USA,Delta,7.796303e-07,7.796303e-07,7.796303e-07,7.796303e-07,7.796303e-07,7.796303e-07,7.796303e-07
2022-04-16,USA,Delta,6.412608e-07,6.412608e-07,6.412608e-07,6.412608e-07,6.412608e-07,6.412608e-07,6.412608e-07
2022-04-17,USA,Delta,5.264157e-07,5.264157e-07,5.264157e-07,5.264157e-07,5.264157e-07,5.264157e-07,5.264157e-07
2022-04-18,USA,Delta,4.312934e-07,4.312934e-07,4.312934e-07,4.312934e-07,4.312934e-07,4.312934e-07,4.312934e-07
2022-04-19,USA,Delta,3.5266714e-07,3.5266714e-07,3.5266714e-07,3.5266714e-07,3.5266714e-07,3.5266714e-07,3.5266714e-07
2022-04-20,USA,Delta,2.8781142e-07,2.8781142e-07,2.8781142e-07,2.8781142e-07,2.8781142e-07,2.8781142e-07,2.8781142e-07
2022-04-21,USA,Delta,2.3442415e-07,2.3442415e-07,2.3442415e-07,2.3442415e-07,2.3442415e-07,2.3442415e-07,2.3442415e-07
2022-04-22,USA,Delta,1.9056775e-07,1.9056775e-07,1.9056775e-07,1.9056775e-07,1.9056775e-07,1.9056775e-07,1.9056775e-07
2022-04-23,USA,Delta,1.5461592e-07,1.5461592e-07,1.5461592e-07,1.5461592e-07,1.5461592e-07,1.5461592e-07,1.5461592e-07
2022-04-24,USA,Delta,1.2520464e-07,1.2520464e-07,1.2520464e-07,1.2520464e-07,1.2520464e-07,1.2520464e-07,1.2520464e-07
2022-04-25,USA,Delta,1.0119425e-07,1.0119425e-07,1.0119425e-07,1.0119425e-07,1.0119425e-07,1.0119425e-07,1.0119425e-07
2022-04-26,USA,Delta,8.1633374e-08,8.1633374e-08,8.1633374e-08,8.1633374e-08,8.1633374e-08,8.1633374e-08,8.1633374e-08
2022-04-27,USA,Delta,6.5730234e-08,6.5730234e-08,6.5730234e-08,6.5730234e-08,6.5730234e-08,6.5730234e-08,6.5730234e-08
2022-04-28,USA,Delta,5.282757e-08,5.282757e-08,5.282757e-08,5.282757e-08,5.282757e-08,5.282757e-08,5.282757e-08
2022-04-29,USA,Delta,4.238065e-08,4.238065e-08,4.238065e-08,4.238065e-08,4.238065e-08,4.238065e-08,4.238065e-08
2022-04-30,USA,Delta,3.393913e-08,3.393913e-08,3.393913e-08,3.393913e-08,3.393913e-08,3.393913e-08,3.393913e-08
2022-05-01,USA,Delta,2.7131696e-08,2.7131696e-08,2.7131696e-08,2.7131696e-08,2.7131696e-08,2.7131696e-08,2.7131696e-08
2022-05-02,USA,Delta,2.1652829e-08,2.1652829e-08,2.1652829e-08,2.1652829e-08,2.1652829e-08,2.1652829e-08,2.1652829e-08
2022-05-03,USA,Delta,1.7251786e-08,1.7251786e-08,1.7251786e-08,1.7251786e-08,1.7251786e-08,1.7251786e-08,1.7251786e-08
2022-05-04,USA,Delta,1.3723156e-08,1.3723156e-08,1.3723156e-08,1.3723156e-08,1.3723156e-08,1.3723156e-08,1.3723156e-08
2022-05-05,USA,Delta,1.0899334e-08,1.0899334e-08,1.0899334e-08,1.0899334e-08,1.0899334e-08,1.0899334e-08,1.0899334e-08
2022-05-06,USA,Delta,8.643545e-09,8.643545e-09,8.643545e-09,8.643545e-09,8.643545e-09,8.643545e-09,8.643545e-09
2022-04-09,USA,Omicron 21K,0.07065922,0.07065922,0.07065922,0.07065922,0.07065922,0.07065922,0.07065922
2022-04-10,USA,Omicron 21K,0.06318093,0.06318093,0.06318093,0.06318093,0.06318093,0.06318093,0.06318093
2022-04-11,USA,Omicron 21K,0.05638177,0.05638177,0.05638177,0.05638177,0.05638177,0.05638177,0.05638177
2022-04-12,USA,Omicron 21K,0.05021485,0.05021485,0.05021485,0.05021485,0.05021485,0.05021485,0.05021485
2022-04-13,USA,Omicron 21K,0.044634428,0.044634428,0.044634428,0.044634428,0.044634428,0.044634428,0.044634428
2022-04-14,USA,Omicron 21K,0.039596345,0.039596345,0.039596345,0.039596345,0.039596345,0.039596345,0.039596345
2022-04-15,USA,Omicron 21K,0.035058066,0.035058066,0.035058066,0.035058066,0.035058066,0.035058066,0.035058066
2022-04-16,USA,Omicron 21K,0.030979158,0.030979158,0.030979158,0.030979158,0.030979158,0.030979158,0.030979158
2022-04-17,USA,Omicron 21K,0.027321227,0.027321227,0.027321227,0.027321227,0.027321227,0.027321227,0.027321227
2022-04-18,USA,Omicron 21K,0.024048047,0.024048047,0.024048047,0.024048047,0.024048047,0.024048047,0.024048047
2022-04-19,USA,Omicron 21K,0.021125574,0.021125574,0.021125574,0.021125574,0.021125574,0.021125574,0.021125574
2022-04-20,USA,Omicron 21K,0.018521989,0.018521989,0.018521989,0.018521989,0.018521989,0.018521989,0.018521989
2022-04-21,USA,Omicron 21K,0.016207557,0.016207557,0.016207557,0.016207557,0.016207557,0.016207557,0.016207557
2022-04-22,USA,Omicron 21K,0.014154713,0.014154713,0.014154713,0.014154713,0.014154713,0.014154713,0.014154713
2022-04-23,USA,Omicron 21K,0.012337907,0.012337907,0.012337907,0.012337907,0.012337907,0.012337907,0.012337907
2022-04-24,USA,Omicron 21K,0.010733569,0.010733569,0.010733569,0.010733569,0.010733569,0.010733569,0.010733569
2022-04-25,USA,Omicron 21K,0.009319986,0.009319986,0.009319986,0.009319986,0.009319986,0.009319986,0.009319986
2022-04-26,USA,Omicron 21K,0.008077244,0.008077244,0.008077244,0.008077244,0.008077244,0.008077244,0.008077244
2022-04-27,USA,Omicron 21K,0.0069871023,0.0069871023,0.0069871023,0.0069871023,0.0069871023,0.0069871023,0.0069871023
2022-04-28,USA,Omicron 21K,0.0060329353,0.0060329353,0.0060329353,0.0060329353,0.0060329353,0.0060329353,0.0060329353
2022-04-29,USA,Omicron 21K,0.0051996205,0.0051996205,0.0051996205,0.0051996205,0.0051996205,0.0051996205,0.0051996205
2022-04-30,USA,Omicron 21K,0.004473432,0.004473432,0.004473432,0.004473432,0.004473432,0.004473432,0.004473432
2022-05-01,USA,Omicron 21K,0.0038419624,0.0038419624,0.0038419624,0.0038419624,0.0038419624,0.0038419624,0.0038419624
2022-05-02,USA,Omicron 21K,0.0032940248,0.0032940248,0.0032940248,0.0032940248,0.0032940248,0.0032940248,0.0032940248
2022-05-03,USA,Omicron 21K,0.0028195612,0.0028195612,0.0028195612,0.0028195612,0.0028195612,0.0028195612,0.0028195612
2022-05-04,USA,Omicron 21K,0.0024095632,0.0024095632,0.0024095632,0.0024095632,0.0024095632,0.0024095632,0.0024095632
2022-05-05,USA,Omicron 21K,0.002055983,0.002055983,0.002055983,0.002055983,0.002055983,0.002055983,0.002055983
2022-05-06,USA,Omicron 21K,0.0017516525,0.0017516525,0.0017516525,0.0017516525,0.0017516525,0.0017516525,0.0017516525
2022-04-09,USA,Omicron 22A,7.042064e-05,7.042064e-05,7.042064e-05,7.042064e-05,7.042064e-05,7.042064e-05,7.042064e-05
2022-04-10,USA,Omicron 22A,6.993968e-05,6.993968e-05,6.993968e-05,6.993968e-05,6.993968e-05,6.993968e-05,6.993968e-05
2022-04-11,USA,Omicron 22A,6.932394e-05,6.932394e-05,6.932394e-05,6.932394e-05,6.932394e-05,6.932394e-05,6.932394e-05
2022-04-12,USA,Omicron 22A,6.857775e-05,6.857775e-05,6.857775e-05,6.857775e-05,6.857775e-05,6.857775e-05,6.857775e-05
2022-04-13,USA,Omicron 22A,6.770607e-05,6.770607e-05,6.770607e-05,6.770607e-05,6.770607e-05,6.770607e-05,6.770607e-05
2022-04-14,USA,Omicron 22A,6.671428e-05,6.671428e-05,6.671428e-05,6.671428e-05,6.671428e-05,6.671428e-05,6.671428e-05
2022-04-15,USA,Omicron 22A,6.5608205e-05,6.5608205e-05,6.5608205e-05,6.5608205e-05,6.5608205e-05,6.5608205e-05,6.5608205e-05
2022-04-16,USA,Omicron 22A,6.4394204e-05,6.4394204e-05,6.4394204e-05,6.4394204e-05,6.4394204e-05,6.4394204e-05,6.4394204e-05
2022-04-17,USA,Omicron 22A,6.307886e-05,6.307886e-05,6.307886e-05,6.307886e-05,6.307886e-05,6.307886e-05,6.307886e-05
2022-04-18,USA,Omicron 22A,6.166944e-05,6.166944e-05,6.166944e-05,6.166944e-05,6.166944e-05,6.166944e-05,6.166944e-05
2022-04-19,USA,Omicron 22A,6.0173486e-05,6.0173486e-05,6.0173486e-05,6.0173486e-05,6.0173486e-05,6.0173486e-05,6.0173486e-05
2022-04-20,USA,Omicron 22A,5.8599027e-05,5.8599027e-05,5.8599027e-05,5.8599027e-05,5.8599027e-05,5.8599027e-05,5.8599027e-05
2022-04-21,USA,Omicron 22A,5.69544e-05,5.69544e-05,5.69544e-05,5.69544e-05,5.69544e-05,5.69544e-05,5.69544e-05
2022-04-22,USA,Omicron 22A,5.52481e-05,5.52481e-05,5.52481e-05,5.52481e-05,5.52481e-05,5.52481e-05,5.52481e-05
2022-04-23,USA,Omicron 22A,5.3488977e-05,5.3488977e-05,5.3488977e-05,5.3488977e-05,5.3488977e-05,5.3488977e-05,5.3488977e-05
2022-04-24,USA,Omicron 22A,5.1686064e-05,5.1686064e-05,5.1686064e-05,5.1686064e-05,5.1686064e-05,5.1686064e-05,5.1686064e-05
2022-04-25,USA,Omicron 22A,4.9848382e-05,4.9848382e-05,4.9848382e-05,4.9848382e-05,4.9848382e-05,4.9848382e-05,4.9848382e-05
2022-04-26,USA,Omicron 22A,4.7985006e-05,4.7985006e-05,4.7985006e-05,4.7985006e-05,4.7985006e-05,4.7985006e-05,4.7985006e-05
2022-04-27,USA,Omicron 22A,4.610478e-05,4.610478e-05,4.610478e-05,4.610478e-05,4.610478e-05,4.610478e-05,4.610478e-05
2022-04-28,USA,Omicron 22A,4.4216467e-05,4.4216467e-05,4.4216467e-05,4.4216467e-05,4.4216467e-05,4.4216467e-05,4.4216467e-05
2022-04-29,USA,Omicron 22A,4.2328567e-05,4.2328567e-05,4.2328567e-05,4.2328567e-05,4.2328567e-05,4.2328567e-05,4.2328567e-05
2022-04-30,USA,Omicron 22A,4.0449137e-05,4.0449137e-05,4.0449137e-05,4.0449137e-05,4.0449137e-05,4.0449137e-05,4.0449137e-05
2022-05-01,USA,Omicron 22A,3.8585884e-05,3.8585884e-05,3.8585884e-05,3.8585884e-05,3.8585884e-05,3.8585884e-05,3.8585884e-05
2022-05-02,USA,Omicron 22A,3.6745852e-05,3.6745852e-05,3.6745852e-05,3.6745852e-05,3.6745852e-05,3.6745852e-05,3.6745852e-05
