date,location,variant,median_freq_forecast,freq_forecast_upper_95,freq_forecast_lower_95,freq_forecast_upper_80,freq_forecast_lower_80,freq_forecast_upper_50,freq_forecast_lower_50
2022-06-11,USA,Delta,2.5721577e-06,2.5721577e-06,2.5721577e-06,2.5721577e-06,2.5721577e-06,2.5721577e-06,2.5721577e-06
2022-06-12,USA,Delta,2.2687666e-06,2.2687666e-06,2.2687666e-06,2.2687666e-06,2.2687666e-06,2.2687666e-06,2.2687666e-06
2022-06-13,USA,Delta,1.9962379e-06,1.9962379e-06,1.9962379e-06,1.9962379e-06,1.9962379e-06,1.9962379e-06,1.9962379e-06
2022-06-14,USA,Delta,1.7520468e-06,1.7520468e-06,1.7520468e-06,1.7520468e-06,1.7520468e-06,1.7520468e-06,1.7520468e-06
2022-06-15,USA,Delta,1.5338318e-06,1.5338318e-06,1.5338318e-06,1.5338318e-06,1.5338318e-06,1.5338318e-06,1.5338318e-06
2022-06-16,USA,Delta,1.3393592e-06,1.3393592e-06,1.3393592e-06,1.3393592e-06,1.3393592e-06,1.3393592e-06,1.3393592e-06
2022-06-17,USA,Delta,1.1665336e-06,1.1665336e-06,1.1665336e-06,1.1665336e-06,1.1665336e-06,1.1665336e-06,1.1665336e-06
2022-06-18,USA,Delta,1.013392e-06,1.013392e-06,1.013392e-06,1.013392e-06,1.013392e-06,1.013392e-06,1.013392e-06
2022-06-19,USA,Delta,8.7808945e-07,8.7808945e-07,8.7808945e-07,8.7808945e-07,8.7808945e-07,8.7808945e-07,8.7808945e-07
2022-06-20,USA,Delta,7.589072e-07,7.589072e-07,7.589072e-07,7.589072e-07,7.589072e-07,7.589072e-07,7.589072e-07
2022-06-21,USA,Delta,6.542417e-07,6.542417e-07,6.542417e-07,6.542417e-07,6.542417e-07,6.542417e-07,6.542417e-07
2022-06-22,USA,Delta,5.6260365e-07,5.6260365e-07,5.6260365e-07,5.6260365e-07,5.6260365e-07,5.6260365e-07,5.6260365e-07
