date	location	variant	sequences
2022-02-13	Australia	Delta	1
2022-02-15	Australia	Delta	1
2022-03-07	Australia	Delta	1
2022-02-06	Australia	Omicron 21K	380
2022-02-07	Australia	Omicron 21K	380
2022-02-08	Australia	Omicron 21K	502
2022-02-09	Australia	Omicron 21K	459
2022-02-10	Australia	Omicron 21K	420
2022-02-11	Australia	Omicron 21K	256
2022-02-12	Australia	Omicron 21K	165
2022-02-13	Australia	Omicron 21K	227
2022-02-14	Australia	Omicron 21K	320
2022-02-15	Australia	Omicron 21K	253
2022-02-16	Australia	Omicron 21K	178
2022-02-17	Australia	Omicron 21K	213
2022-02-18	Australia	Omicron 21K	135
2022-02-19	Australia	Omicron 21K	110
2022-02-20	Australia	Omicron 21K	195
2022-02-21	Australia	Omicron 21K	209
2022-02-22	Australia	Omicron 21K	195
2022-02-23	Australia	Omicron 21K	171
2022-02-24	Australia	Omicron 21K	267
2022-02-25	Australia	Omicron 21K	148
2022-02-26	Australia	Omicron 21K	129
2022-02-27	Australia	Omicron 21K	157
2022-02-28	Australia	Omicron 21K	185
2022-03-01	Australia	Omicron 21K	192
2022-03-02	Australia	Omicron 21K	248
2022-03-03	Australia	Omicron 21K	227
2022-03-04	Australia	Omicron 21K	150
2022-03-05	Australia	Omicron 21K	98
2022-03-06	Australia	Omicron 21K	149
2022-03-07	Australia	Omicron 21K	171
2022-03-08	Australia	Omicron 21K	104
2022-03-09	Australia	Omicron 21K	154
2022-03-10	Australia	Omicron 21K	174
2022-03-11	Australia	Omicron 21K	84
2022-03-12	Australia	Omicron 21K	47
2022-03-13	Australia	Omicron 21K	82
2022-03-14	Australia	Omicron 21K	147
2022-03-15	Australia	Omicron 21K	112
2022-03-16	Australia	Omicron 21K	109
2022-03-17	Australia	Omicron 21K	124
2022-03-18	Australia	Omicron 21K	81
2022-03-19	Australia	Omicron 21K	37
2022-03-20	Australia	Omicron 21K	48
2022-03-21	Australia	Omicron 21K	82
2022-03-22	Australia	Omicron 21K	73
2022-03-23	Australia	Omicron 21K	59
2022-03-24	Australia	Omicron 21K	81
2022-03-25	Australia	Omicron 21K	46
2022-03-26	Australia	Omicron 21K	43
2022-03-27	Australia	Omicron 21K	52
2022-03-28	Australia	Omicron 21K	44
2022-03-29	Australia	Omicron 21K	39
2022-03-30	Australia	Omicron 21K	52
2022-03-31	Australia	Omicron 21K	29
2022-04-01	Australia	Omicron 21K	19
2022-04-02	Australia	Omicron 21K	16
2022-04-03	Australia	Omicron 21K	45
2022-04-04	Australia	Omicron 21K	30
2022-04-05	Australia	Omicron 21K	18
2022-04-06	Australia	Omicron 21K	8
2022-04-07	Australia	Omicron 21K	28
2022-04-08	Australia	Omicron 21K	13
2022-04-09	Australia	Omicron 21K	13
2022-04-10	Australia	Omicron 21K	11
2022-04-11	Australia	Omicron 21K	8
2022-04-12	Australia	Omicron 21K	16
2022-04-13	Australia	Omicron 21K	7
2022-04-14	Australia	Omicron 21K	10
2022-04-15	Australia	Omicron 21K	9
2022-04-16	Australia	Omicron 21K	5
2022-04-17	Australia	Omicron 21K	4
2022-04-18	Australia	Omicron 21K	7
2022-04-19	Australia	Omicron 21K	17
2022-04-20	Australia	Omicron 21K	4
2022-04-21	Australia	Omicron 21K	2
2022-04-22	Australia	Omicron 21K	11
2022-04-23	Australia	Omicron 21K	5
2022-04-24	Australia	Omicron 21K	7
2022-04-25	Australia	Omicron 21K	5
