location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
USA,Delta,0.8349459,0.8349459,0.8349459,0.8349459,0.8349459,0.8349459,0.8349459
USA,Omicron 21K,0.70861447,0.70861447,0.70861447,0.70861447,0.70861447,0.70861447,0.70861447
USA,Omicron 22A,1.5847665,1.5847665,1.5847665,1.5847665,1.5847665,1.5847665,1.5847665
USA,Omicron 22B,1.7779574,1.7779574,1.7779574,1.7779574,1.7779574,1.7779574,1.7779574
USA,Omicron 22C,1.2120544,1.2120544,1.2120544,1.2120544,1.2120544,1.2120544,1.2120544
USA,other,1.0982989,1.0982989,1.0982989,1.0982989,1.0982989,1.0982989,1.0982989
