location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
South Africa,Omicron 21K,0.8876965,1.0216464,0.7775072,0.9724779,0.8119669,0.9294895,0.84943914
South Africa,Omicron 22A,1.0071511,1.0855588,0.9419329,1.0620302,0.96190846,1.0378194,0.9842984
South Africa,Omicron 22B,1.1010656,1.183951,1.0238614,1.1570542,1.0512668,1.133926,1.0725999
South Africa,Omicron 22D,1.0706537,1.2481484,0.94133234,1.1740689,0.9797529,1.1226957,1.0249603
South Africa,Omicron 22E,1.3380523,1.5069926,1.2081299,1.4363452,1.2493125,1.3943987,1.29035
South Africa,other,1.0761492,1.207408,0.95912415,1.1625897,1.0020384,1.1197414,1.0381451
