date,location,variant,median_freq_forecast,freq_forecast_upper_95,freq_forecast_lower_95,freq_forecast_upper_80,freq_forecast_lower_80,freq_forecast_upper_50,freq_forecast_lower_50
2022-02-28,Australia,Delta,0.0003258891,0.0010611655,0.00011374368,0.0007020661,0.00016391872,0.0004941335,0.00023025309
2022-03-01,Australia,Delta,0.00028937485,0.0009659657,9.609738e-05,0.0006403869,0.00014131932,0.00044691024,0.00020014163
2022-03-02,Australia,Delta,0.00025754346,0.0008932479,7.979684e-05,0.00058248354,0.00012119533,0.00039915674,0.0001721237
2022-03-03,Australia,Delta,0.00022671281,0.0008223267,6.574428e-05,0.00052766554,0.00010303993,0.0003598331,0.00014937314
2022-03-04,Australia,Delta,0.00019941057,0.0007633902,5.502017e-05,0.00047647842,8.6810935e-05,0.00032050032,0.00012881636
2022-03-05,Australia,Delta,0.00017588153,0.00070615014,4.521416e-05,0.00043803916,7.266799e-05,0.00028589353,0.00011018874
2022-03-06,Australia,Delta,0.00015393761,0.00066381274,3.711514e-05,0.00039960118,6.2575986e-05,0.00025703094,9.5648524e-05
2022-02-28,Australia,Omicron 21K,0.7581091,0.90030265,0.548841,0.8617784,0.61964875,0.81645256,0.68890435
2022-03-01,Australia,Omicron 21K,0.74829817,0.90194017,0.51704633,0.8605473,0.5949995,0.8117046,0.67362773
2022-03-02,Australia,Omicron 21K,0.73894274,0.9038805,0.48163044,0.8598633,0.5636591,0.8083579,0.6586033
2022-03-03,Australia,Omicron 21K,0.7279818,0.9045048,0.44192418,0.85927796,0.53448504,0.80550444,0.63967437
2022-03-04,Australia,Omicron 21K,0.7169665,0.90958345,0.40967914,0.85921884,0.50616115,0.8018715,0.62183887
2022-03-05,Australia,Omicron 21K,0.70588505,0.9118624,0.37398276,0.8591708,0.48241523,0.7989284,0.6023665
2022-03-06,Australia,Omicron 21K,0.69471824,0.9155219,0.34260973,0.85947317,0.45470315,0.7955241,0.5815735
2022-02-28,Australia,Omicron 21L,0.24137115,0.4507157,0.09956848,0.37972516,0.13781309,0.31070328,0.18307614
2022-03-01,Australia,Omicron 21L,0.25115347,0.4826737,0.09783804,0.404501,0.13919432,0.3260035,0.1880651
2022-03-02,Australia,Omicron 21L,0.26079434,0.51798755,0.09572611,0.43602687,0.13986337,0.34116352,0.19086869
2022-03-03,Australia,Omicron 21L,0.27168247,0.5574858,0.09531562,0.4650443,0.1405923,0.35974795,0.19433942
2022-03-04,Australia,Omicron 21L,0.28276584,0.58979166,0.09029979,0.49356958,0.14042452,0.37788898,0.19801891
2022-03-05,Australia,Omicron 21L,0.29400146,0.62529767,0.08784945,0.51729834,0.14065807,0.39746046,0.20094514
2022-03-06,Australia,Omicron 21L,0.3048994,0.657121,0.084227465,0.54494524,0.14036368,0.41822916,0.20433594
2022-02-28,Australia,other,5.5991244e-05,0.00015362861,2.0634405e-05,0.000106800886,2.824973e-05,7.880798e-05,3.9798833e-05
2022-03-01,Australia,other,5.2565123e-05,0.00014468133,1.8286966e-05,0.000100903686,2.5936224e-05,7.3981355e-05,3.662161e-05
2022-03-02,Australia,other,4.9110327e-05,0.00013659919,1.6284628e-05,9.600602e-05,2.4000137e-05,6.988584e-05,3.355849e-05
2022-03-03,Australia,other,4.5934645e-05,0.00013081197,1.4434509e-05,9.109013e-05,2.1818058e-05,6.50627e-05,3.087175e-05
2022-03-04,Australia,other,4.2712945e-05,0.00012664718,1.2682713e-05,8.739227e-05,1.9932679e-05,6.097699e-05,2.869212e-05
2022-03-05,Australia,other,3.966853e-05,0.000118141426,1.1618961e-05,8.350803e-05,1.8151533e-05,5.7326688e-05,2.640589e-05
2022-03-06,Australia,other,3.659797e-05,0.00011406066,1.0274047e-05,7.8963014e-05,1.6511576e-05,5.4241456e-05,2.4245455e-05
