variant,location,freq,date,median_freq_nowcast,median_freq_forecast
Delta,USA,0.00030485639217897695,2022-05-03,0.00030485639217897695,
Omicron 21K,USA,0.010348003406349804,2022-05-03,0.010348003406349804,
Omicron 21L,USA,0.60524396648623,2022-05-03,0.60524396648623,
Omicron 22A,USA,0.004031025089852465,2022-05-03,0.004031025089852465,
Omicron 22B,USA,0.002217716709773555,2022-05-03,0.002217716709773555,
Omicron 22C,USA,0.37333357119091465,2022-05-03,0.37333357119091465,
other,USA,0.004738615290542752,2022-05-03,0.004738615290542752,
Delta,USA,0.0002288329519450801,2022-05-04,0.0002288329519450801,
Omicron 21K,USA,0.009079216780814832,2022-05-04,0.009079216780814832,
Omicron 21L,USA,0.5910839442464544,2022-05-04,0.5910839442464544,
Omicron 22A,USA,0.004439427244704761,2022-05-04,0.004439427244704761,
Omicron 22B,USA,0.0024715468102523845,2022-05-04,0.0024715468102523845,
Omicron 22C,USA,0.3879981819438756,2022-05-04,0.3879981819438756,
other,USA,0.004894992552191607,2022-05-04,0.004894992552191607,
Delta,USA,0.0002288329519450801,2022-05-05,0.0002288329519450801,
Omicron 21K,USA,0.008188794039098097,2022-05-05,0.008188794039098097,
Omicron 21L,USA,0.5770180179146653,2022-05-05,0.5770180179146653,
Omicron 22A,USA,0.00470430706372272,2022-05-05,0.00470430706372272,
Omicron 22B,USA,0.002736965257227267,2022-05-05,0.002736965257227267,
Omicron 22C,USA,0.4025508647281297,2022-05-05,0.4025508647281297,
other,USA,0.004768360575450455,2022-05-05,0.004768360575450455,
Delta,USA,0.0002288329519450801,2022-05-06,0.0002288329519450801,
Omicron 21K,USA,0.007811506210433775,2022-05-06,0.007811506210433775,
Omicron 21L,USA,0.5628719986803146,2022-05-06,0.5628719986803146,
Omicron 22A,USA,0.004852284505296807,2022-05-06,0.004852284505296807,
Omicron 22B,USA,0.003278157229007249,2022-05-06,0.003278157229007249,
Omicron 22C,USA,0.41637232292916165,2022-05-06,0.41637232292916165,
other,USA,0.004781040024079544,2022-05-06,0.004781040024079544,
Omicron 21K,USA,0.006926000973338175,2022-05-07,0.006926000973338175,
Omicron 21L,USA,0.5508928475157526,2022-05-07,0.5508928475157526,
Omicron 22A,USA,0.005176825107325815,2022-05-07,0.005176825107325815,
Omicron 22B,USA,0.0035582768754504586,2022-05-07,0.0035582768754504586,
Omicron 22C,USA,0.42840634998142363,2022-05-07,0.42840634998142363,
other,USA,0.005039699546709345,2022-05-07,0.005039699546709345,
Omicron 21K,USA,0.0064184753457791465,2022-05-08,0.0064184753457791465,
Omicron 21L,USA,0.5376599037456159,2022-05-08,0.5376599037456159,
Omicron 22A,USA,0.005567015511880464,2022-05-08,0.005567015511880464,
Omicron 22B,USA,0.004063652639283234,2022-05-08,0.004063652639283234,
Omicron 22C,USA,0.4410521245485278,2022-05-08,0.4410521245485278,
other,USA,0.005238828208913447,2022-05-08,0.005238828208913447,
