location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
United Kingdom	Delta	1.2268783	1.5513113	0.97802746	1.4480106	1.0628028	1.3320769	1.14945
United Kingdom	Omicron 21K	0.9919475	1.0391159	0.9421569	1.0229938	0.9603177	1.0082588	0.9744279
United Kingdom	Omicron 22A	1.5411396	1.5561789	1.5238628	1.5510824	1.5297525	1.5456703	1.5350919
United Kingdom	Omicron 22B	1.6956537	1.7120112	1.6788554	1.7059517	1.6838369	1.7009282	1.6898121
United Kingdom	Omicron 22C	1.3273962	1.3404202	1.3142551	1.3357985	1.3189205	1.331771	1.3228073
United Kingdom	Omicron 22D	1.697659	2.0154672	1.4385643	1.9077353	1.5319093	1.8052185	1.6043341
United Kingdom	other	1.073251	1.1110755	1.0344571	1.0978504	1.0488039	1.0860174	1.0608971
