location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
United Kingdom,Delta,0.6288396,1.0194372,0.38441357,0.84798855,0.46141374,0.72449744,0.5338672
United Kingdom,Omicron 21K,1.046062,1.1081119,0.99356854,1.0865569,1.0079844,1.0678107,1.0253425
United Kingdom,Omicron 22A,1.0116651,1.0324197,0.99512243,1.0242302,0.99979246,1.0179894,1.0048983
United Kingdom,Omicron 22B,1.0506505,1.071414,1.0342503,1.0631858,1.03915,1.0565015,1.044233
United Kingdom,Omicron 22C,0.8649298,0.9143708,0.81624544,0.9013115,0.8290216,0.88186437,0.84565437
United Kingdom,Omicron 22D,1.249578,1.278109,1.2231929,1.2677562,1.2335017,1.2580875,1.2397635
United Kingdom,Omicron 22E,1.4599015,1.4983068,1.4271207,1.4838089,1.4377725,1.472637,1.4480528
United Kingdom,other,1.2134223,1.263571,1.1626208,1.2473044,1.1792885,1.232075,1.1932347
