location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
Brazil	Delta	0.8601784	1.0986208	0.6485461	1.017809	0.716045	0.9360471	0.7809032
Brazil	Omicron 21K	1.0556121	1.1867642	0.94924694	1.1487693	0.98029125	1.1057864	1.0124878
Brazil	Omicron 22A	1.0921168	1.1653278	1.0256127	1.1385198	1.0461271	1.1133603	1.0697516
Brazil	Omicron 22B	1.1374813	1.212271	1.0702064	1.1833822	1.0928485	1.158119	1.115509
Brazil	Omicron 22C	0.88620716	1.6338911	0.4698876	1.3542595	0.58591276	1.0894	0.6848321
Brazil	Omicron 22D	1.2363844	1.3591598	1.1126254	1.3239204	1.1610454	1.2851555	1.1947918
Brazil	Omicron 22E	1.6202903	1.7369944	1.5159204	1.7020186	1.5547987	1.6629714	1.5867171
Brazil	other	1.4277318	1.9962687	1.0205698	1.7826856	1.150249	1.5998341	1.2628076
