date,location,variant,median_freq_nowcast,freq_nowcast_upper_95,freq_lower_95,freq_upper_80,freq_lower_80,freq_upper_50,freq_lower_50,median_freq_forecast,freq_forecast_upper_95,freq_forecast_lower_95,freq_forecast_upper_80,freq_forecast_lower_80,freq_forecast_upper_50,freq_forecast_lower_50
2022-04-23,USA,Delta,1.0908363e-05,1.0908363e-05,1.0908363e-05,1.0908363e-05,1.0908363e-05,1.0908363e-05,1.0908363e-05,,,,,,,
2022-04-24,USA,Delta,9.542146e-06,9.542146e-06,9.542146e-06,9.542146e-06,9.542146e-06,9.542146e-06,9.542146e-06,,,,,,,
2022-04-25,USA,Delta,8.341611e-06,8.341611e-06,8.341611e-06,8.341611e-06,8.341611e-06,8.341611e-06,8.341611e-06,,,,,,,
2022-04-26,USA,Delta,7.2873436e-06,7.2873436e-06,7.2873436e-06,7.2873436e-06,7.2873436e-06,7.2873436e-06,7.2873436e-06,,,,,,,
2022-04-27,USA,Delta,6.362153e-06,6.362153e-06,6.362153e-06,6.362153e-06,6.362153e-06,6.362153e-06,6.362153e-06,,,,,,,
2022-04-28,USA,Delta,5.5508126e-06,5.5508126e-06,5.5508126e-06,5.5508126e-06,5.5508126e-06,5.5508126e-06,5.5508126e-06,,,,,,,
2022-04-29,USA,Delta,4.8398147e-06,4.8398147e-06,4.8398147e-06,4.8398147e-06,4.8398147e-06,4.8398147e-06,4.8398147e-06,,,,,,,
2022-04-30,USA,Delta,4.2171546e-06,4.2171546e-06,4.2171546e-06,4.2171546e-06,4.2171546e-06,4.2171546e-06,4.2171546e-06,,,,,,,
2022-05-01,USA,Delta,3.6721972e-06,3.6721972e-06,3.6721972e-06,3.6721972e-06,3.6721972e-06,3.6721972e-06,3.6721972e-06,,,,,,,
2022-05-02,USA,Delta,3.195545e-06,3.195545e-06,3.195545e-06,3.195545e-06,3.195545e-06,3.195545e-06,3.195545e-06,,,,,,,
2022-05-03,USA,Delta,2.7789004e-06,2.7789004e-06,2.7789004e-06,2.7789004e-06,2.7789004e-06,2.7789004e-06,2.7789004e-06,,,,,,,
2022-05-04,USA,Delta,2.414937e-06,2.414937e-06,2.414937e-06,2.414937e-06,2.414937e-06,2.414937e-06,2.414937e-06,,,,,,,
2022-05-05,USA,Delta,2.097191e-06,2.097191e-06,2.097191e-06,2.097191e-06,2.097191e-06,2.097191e-06,2.097191e-06,,,,,,,
