date,location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
2022-01-09,USA,Delta,0.5014181,0.5014181,0.5014181,0.5014181,0.5014181,0.5014181,0.5014181
2022-01-10,USA,Delta,0.5015064,0.5015064,0.5015064,0.5015064,0.5015064,0.5015064,0.5015064
2022-01-11,USA,Delta,0.5015742,0.5015742,0.5015742,0.5015742,0.5015742,0.5015742,0.5015742
2022-01-12,USA,Delta,0.5016237,0.5016237,0.5016237,0.5016237,0.5016237,0.5016237,0.5016237
2022-01-13,USA,Delta,0.50165695,0.50165695,0.50165695,0.50165695,0.50165695,0.50165695,0.50165695
2022-01-14,USA,Delta,0.5016761,0.5016761,0.5016761,0.5016761,0.5016761,0.5016761,0.5016761
2022-01-15,USA,Delta,0.50168335,0.50168335,0.50168335,0.50168335,0.50168335,0.50168335,0.50168335
2022-01-16,USA,Delta,0.5016807,0.5016807,0.5016807,0.5016807,0.5016807,0.5016807,0.5016807
2022-01-17,USA,Delta,0.50167036,0.50167036,0.50167036,0.50167036,0.50167036,0.50167036,0.50167036
2022-01-18,USA,Delta,0.5016545,0.5016545,0.5016545,0.5016545,0.5016545,0.5016545,0.5016545
2022-01-19,USA,Delta,0.50163513,0.50163513,0.50163513,0.50163513,0.50163513,0.50163513,0.50163513
2022-01-20,USA,Delta,0.5016145,0.5016145,0.5016145,0.5016145,0.5016145,0.5016145,0.5016145
2022-01-21,USA,Delta,0.5015946,0.5015946,0.5015946,0.5015946,0.5015946,0.5015946,0.5015946
2022-01-22,USA,Delta,0.5015766,0.5015766,0.5015766,0.5015766,0.5015766,0.5015766,0.5015766
2022-01-23,USA,Delta,0.50156033,0.50156033,0.50156033,0.50156033,0.50156033,0.50156033,0.50156033
2022-01-24,USA,Delta,0.50154567,0.50154567,0.50154567,0.50154567,0.50154567,0.50154567,0.50154567
2022-01-25,USA,Delta,0.5015326,0.5015326,0.5015326,0.5015326,0.5015326,0.5015326,0.5015326
2022-01-26,USA,Delta,0.5015209,0.5015209,0.5015209,0.5015209,0.5015209,0.5015209,0.5015209
2022-01-27,USA,Delta,0.50151026,0.50151026,0.50151026,0.50151026,0.50151026,0.50151026,0.50151026
2022-01-28,USA,Delta,0.5015008,0.5015008,0.5015008,0.5015008,0.5015008,0.5015008,0.5015008
2022-01-29,USA,Delta,0.50149214,0.50149214,0.50149214,0.50149214,0.50149214,0.50149214,0.50149214
2022-01-30,USA,Delta,0.5014843,0.5014843,0.5014843,0.5014843,0.5014843,0.5014843,0.5014843
2022-01-31,USA,Delta,0.50147706,0.50147706,0.50147706,0.50147706,0.50147706,0.50147706,0.50147706
2022-02-01,USA,Delta,0.50147027,0.50147027,0.50147027,0.50147027,0.50147027,0.50147027,0.50147027
2022-02-02,USA,Delta,0.5014638,0.5014638,0.5014638,0.5014638,0.5014638,0.5014638,0.5014638
2022-02-03,USA,Delta,0.5014577,0.5014577,0.5014577,0.5014577,0.5014577,0.5014577,0.5014577
2022-02-04,USA,Delta,0.5014518,0.5014518,0.5014518,0.5014518,0.5014518,0.5014518,0.5014518
2022-02-05,USA,Delta,0.5014463,0.5014463,0.5014463,0.5014463,0.5014463,0.5014463,0.5014463
2022-02-06,USA,Delta,0.5014411,0.5014411,0.5014411,0.5014411,0.5014411,0.5014411,0.5014411
2022-02-07,USA,Delta,0.5014362,0.5014362,0.5014362,0.5014362,0.5014362,0.5014362,0.5014362
2022-02-08,USA,Delta,0.5014316,0.5014316,0.5014316,0.5014316,0.5014316,0.5014316,0.5014316
2022-02-09,USA,Delta,0.5014273,0.5014273,0.5014273,0.5014273,0.5014273,0.5014273,0.5014273
2022-02-10,USA,Delta,0.50142336,0.50142336,0.50142336,0.50142336,0.50142336,0.50142336,0.50142336
2022-02-11,USA,Delta,0.5014198,0.5014198,0.5014198,0.5014198,0.5014198,0.5014198,0.5014198
2022-02-12,USA,Delta,0.5014165,0.5014165,0.5014165,0.5014165,0.5014165,0.5014165,0.5014165
2022-02-13,USA,Delta,0.5014136,0.5014136,0.5014136,0.5014136,0.5014136,0.5014136,0.5014136
2022-02-14,USA,Delta,0.5014111,0.5014111,0.5014111,0.5014111,0.5014111,0.5014111,0.5014111
2022-02-15,USA,Delta,0.5014094,0.5014094,0.5014094,0.5014094,0.5014094,0.5014094,0.5014094
2022-02-16,USA,Delta,0.50140876,0.50140876,0.50140876,0.50140876,0.50140876,0.50140876,0.50140876
2022-02-17,USA,Delta,0.5014096,0.5014096,0.5014096,0.5014096,0.5014096,0.5014096,0.5014096
2022-02-18,USA,Delta,0.5014121,0.5014121,0.5014121,0.5014121,0.5014121,0.5014121,0.5014121
2022-02-19,USA,Delta,0.5014166,0.5014166,0.5014166,0.5014166,0.5014166,0.5014166,0.5014166
2022-02-20,USA,Delta,0.5014235,0.5014235,0.5014235,0.5014235,0.5014235,0.5014235,0.5014235
2022-02-21,USA,Delta,0.5014331,0.5014331,0.5014331,0.5014331,0.5014331,0.5014331,0.5014331
2022-02-22,USA,Delta,0.5014456,0.5014456,0.5014456,0.5014456,0.5014456,0.5014456,0.5014456
2022-02-23,USA,Delta,0.50146145,0.50146145,0.50146145,0.50146145,0.50146145,0.50146145,0.50146145
2022-02-24,USA,Delta,0.501481,0.501481,0.501481,0.501481,0.501481,0.501481,0.501481
2022-02-25,USA,Delta,0.50150436,0.50150436,0.50150436,0.50150436,0.50150436,0.50150436,0.50150436
2022-02-26,USA,Delta,0.50153095,0.50153095,0.50153095,0.50153095,0.50153095,0.50153095,0.50153095
2022-02-27,USA,Delta,0.50156,0.50156,0.50156,0.50156,0.50156,0.50156,0.50156
2022-02-28,USA,Delta,0.50159043,0.50159043,0.50159043,0.50159043,0.50159043,0.50159043,0.50159043
2022-03-01,USA,Delta,0.5016214,0.5016214,0.5016214,0.5016214,0.5016214,0.5016214,0.5016214
2022-03-02,USA,Delta,0.50165194,0.50165194,0.50165194,0.50165194,0.50165194,0.50165194,0.50165194
2022-03-03,USA,Delta,0.50168115,0.50168115,0.50168115,0.50168115,0.50168115,0.50168115,0.50168115
2022-03-04,USA,Delta,0.5017081,0.5017081,0.5017081,0.5017081,0.5017081,0.5017081,0.5017081
2022-03-05,USA,Delta,0.5017319,0.5017319,0.5017319,0.5017319,0.5017319,0.5017319,0.5017319
2022-03-06,USA,Delta,0.50175154,0.50175154,0.50175154,0.50175154,0.50175154,0.50175154,0.50175154
2022-03-07,USA,Delta,0.50176615,0.50176615,0.50176615,0.50176615,0.50176615,0.50176615,0.50176615
2022-03-08,USA,Delta,0.5017747,0.5017747,0.5017747,0.5017747,0.5017747,0.5017747,0.5017747
2022-03-09,USA,Delta,0.50177693,0.50177693,0.50177693,0.50177693,0.50177693,0.50177693,0.50177693
2022-03-10,USA,Delta,0.5017731,0.5017731,0.5017731,0.5017731,0.5017731,0.5017731,0.5017731
2022-03-11,USA,Delta,0.5017638,0.5017638,0.5017638,0.5017638,0.5017638,0.5017638,0.5017638
2022-03-12,USA,Delta,0.5017496,0.5017496,0.5017496,0.5017496,0.5017496,0.5017496,0.5017496
2022-03-13,USA,Delta,0.5017311,0.5017311,0.5017311,0.5017311,0.5017311,0.5017311,0.5017311
2022-03-14,USA,Delta,0.50170875,0.50170875,0.50170875,0.50170875,0.50170875,0.50170875,0.50170875
2022-03-15,USA,Delta,0.5016833,0.5016833,0.5016833,0.5016833,0.5016833,0.5016833,0.5016833
2022-03-16,USA,Delta,0.50165516,0.50165516,0.50165516,0.50165516,0.50165516,0.50165516,0.50165516
