location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
United Kingdom	Omicron 21K	0.9532308	1.0527854	0.86723447	1.0191262	0.89479184	0.9867971	0.9224024
United Kingdom	Omicron 22A	0.85486794	0.8676986	0.84316415	0.8634829	0.847417	0.85924685	0.85096276
United Kingdom	Omicron 22B	0.8772036	0.8878497	0.8667767	0.883395	0.8706059	0.8806336	0.8735063
United Kingdom	Omicron 22C	0.58463633	0.7531473	0.45596838	0.6922972	0.5001761	0.63521814	0.5372152
United Kingdom	Omicron 22D	1.0312119	1.0439672	1.0171556	1.039357	1.0218736	1.0350087	1.0258136
United Kingdom	Omicron 22E	1.1172869	1.1301379	1.1045835	1.1253301	1.1098464	1.1217337	1.1135476
United Kingdom	Omicron 23A	1.3512703	1.600278	1.1251271	1.5135801	1.1957746	1.441196	1.2699157
United Kingdom	other	1.2258005	1.2465457	1.2050499	1.2377646	1.2130498	1.2327764	1.2190332
