location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
USA,Delta,0.9835596,1.0819454,0.8886763,1.0478468,0.92179644,1.0173867,0.9517222
USA,Omicron 21K,0.74267614,0.7565848,0.7314786,0.75062114,0.73576087,0.74673414,0.73907715
USA,Omicron 22A,1.5357046,1.5470982,1.524122,1.5438807,1.52821,1.5400966,1.531662
USA,Omicron 22B,1.7265561,1.7378037,1.7152469,1.7341973,1.718882,1.7306437,1.7221373
USA,Omicron 22C,1.1900401,1.193058,1.1871233,1.1920632,1.1879845,1.1911364,1.1889302
USA,Omicron 22D,1.8941576,2.610044,1.3986036,2.332159,1.5205107,2.1236873,1.6839956
USA,other,1.1219988,1.1425562,1.1001604,1.1355258,1.1076258,1.128922,1.1143069
