date,location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
2022-02-01,Japan,Delta,0.54966617,0.6464492,0.46982762,0.6081111,0.49438262,0.57991546,0.5153469
2022-02-02,Japan,Delta,0.5496173,0.6466428,0.46971318,0.6072829,0.4937799,0.58041644,0.5149019
2022-02-03,Japan,Delta,0.54957736,0.64677775,0.46960914,0.6068003,0.4928068,0.58033156,0.51532936
2022-02-04,Japan,Delta,0.54943097,0.6468581,0.470122,0.607116,0.49245116,0.5800735,0.51505184
2022-02-05,Japan,Delta,0.54982567,0.64647293,0.47055298,0.60556704,0.49209565,0.57939255,0.5147112
2022-02-06,Japan,Delta,0.54942447,0.64606154,0.47090918,0.6050627,0.49201408,0.57906824,0.51443183
2022-02-07,Japan,Delta,0.54933155,0.6456608,0.4711761,0.6053774,0.49196383,0.57913166,0.51393175
2022-02-08,Japan,Delta,0.549499,0.6454541,0.4705732,0.6062758,0.49193043,0.57897234,0.51368594
2022-02-09,Japan,Delta,0.54959655,0.64582705,0.47054315,0.6063715,0.49141923,0.578913,0.51381874
2022-02-10,Japan,Delta,0.5496025,0.64631283,0.4706964,0.60601544,0.49167845,0.57883173,0.51345134
2022-02-11,Japan,Delta,0.5492265,0.6466484,0.47079057,0.6055717,0.49186838,0.57875323,0.51317424
2022-02-12,Japan,Delta,0.54874897,0.6467154,0.4708382,0.6053445,0.49145442,0.5786971,0.5130143
2022-02-13,Japan,Delta,0.5485862,0.64665174,0.4708516,0.6057439,0.49145088,0.5788371,0.5129758
2022-02-14,Japan,Delta,0.5485476,0.6465591,0.47082904,0.6063527,0.49127385,0.5786905,0.51259506
2022-02-15,Japan,Delta,0.5482291,0.64644647,0.4707846,0.60679066,0.4910775,0.5785178,0.5124496
2022-02-16,Japan,Delta,0.5481206,0.6463232,0.47071135,0.6061572,0.4909772,0.57848763,0.5125494
2022-02-17,Japan,Delta,0.5481026,0.6461985,0.47027457,0.6062224,0.4907712,0.5785661,0.512642
2022-02-18,Japan,Delta,0.54836047,0.6459296,0.47018087,0.6057708,0.4910265,0.5785942,0.5129209
2022-02-19,Japan,Delta,0.5479746,0.64552754,0.46976495,0.6054535,0.49104908,0.5780895,0.5132425
2022-02-20,Japan,Delta,0.5475299,0.6451893,0.46932125,0.6057426,0.49150276,0.578169,0.5130285
2022-02-21,Japan,Delta,0.547185,0.64528084,0.468854,0.6058307,0.4914937,0.57836723,0.5128696
2022-02-22,Japan,Delta,0.54766643,0.64526135,0.4683637,0.6056292,0.49123034,0.57851267,0.51304287
2022-02-23,Japan,Delta,0.54791534,0.6450385,0.46785074,0.6055295,0.49125475,0.57861185,0.51299936
2022-02-24,Japan,Delta,0.54806113,0.6448109,0.46731567,0.6053841,0.49144432,0.57857037,0.5124488
2022-02-25,Japan,Delta,0.5483815,0.6448242,0.46661615,0.60518366,0.49142918,0.57839817,0.5119989
2022-02-26,Japan,Delta,0.5488671,0.6454284,0.46585804,0.60429937,0.4914537,0.5781083,0.512084
2022-02-27,Japan,Delta,0.54921424,0.64537704,0.46534905,0.6043271,0.49151292,0.5778531,0.5120674
2022-02-28,Japan,Delta,0.5492072,0.6453045,0.4650098,0.6044032,0.49149773,0.5784633,0.5121358
2022-03-01,Japan,Delta,0.5494372,0.64553785,0.46457148,0.6042827,0.49151576,0.5781305,0.51218575
2022-03-02,Japan,Delta,0.54966086,0.6457808,0.46416587,0.60455436,0.49152622,0.57816553,0.51213187
2022-03-03,Japan,Delta,0.5497016,0.6460135,0.4640262,0.60417897,0.4911796,0.57852787,0.5121205
2022-03-04,Japan,Delta,0.5494307,0.6462133,0.46382445,0.60424906,0.49112368,0.5785668,0.51208985
2022-03-05,Japan,Delta,0.54938257,0.64630914,0.4634069,0.6043996,0.49102247,0.57844687,0.5118222
2022-03-06,Japan,Delta,0.54928136,0.64635,0.46239406,0.6043689,0.49084127,0.5785794,0.51186156
2022-03-07,Japan,Delta,0.5492272,0.64639825,0.46176758,0.60438293,0.4905833,0.5783321,0.5118298
2022-03-08,Japan,Delta,0.5489228,0.64645314,0.46179515,0.60471094,0.49039775,0.57809156,0.51179093
2022-03-09,Japan,Delta,0.5485608,0.6465132,0.4618588,0.6045219,0.4902692,0.5779198,0.5119923
2022-03-10,Japan,Delta,0.548239,0.64648145,0.46135738,0.60546684,0.49019098,0.5776876,0.5119435
2022-03-11,Japan,Delta,0.54795724,0.64636403,0.4607535,0.60596335,0.49019665,0.57751083,0.5119599
2022-03-12,Japan,Delta,0.5477303,0.64620906,0.46009463,0.60592127,0.49031243,0.57745326,0.5121708
2022-03-13,Japan,Delta,0.54756606,0.6460359,0.45947915,0.60541886,0.49022466,0.57776356,0.5123099
2022-03-14,Japan,Delta,0.54743767,0.6458442,0.4594599,0.60510796,0.4902918,0.57803947,0.51240003
2022-03-15,Japan,Delta,0.5473485,0.6457232,0.45944953,0.60563517,0.49038514,0.5781894,0.51259226
2022-03-16,Japan,Delta,0.54728305,0.6458122,0.45946014,0.6055116,0.49048728,0.5785445,0.51207286
2022-03-17,Japan,Delta,0.54711396,0.645898,0.4590461,0.60544765,0.49059123,0.5783739,0.51177603
2022-03-18,Japan,Delta,0.5469974,0.6459786,0.4586053,0.6057352,0.49053222,0.57823974,0.5116256
2022-03-19,Japan,Delta,0.54702073,0.64605224,0.45878276,0.60590434,0.4897833,0.5781362,0.5114603
2022-03-20,Japan,Delta,0.54693305,0.646117,0.45892638,0.6059521,0.4899086,0.5780659,0.5112876
2022-03-21,Japan,Delta,0.5469943,0.64617324,0.45903122,0.60606295,0.48952124,0.5780476,0.51066726
2022-03-22,Japan,Delta,0.54703903,0.6464253,0.45902675,0.60596186,0.48947752,0.5779103,0.5107121
2022-03-23,Japan,Delta,0.54712987,0.64644337,0.45885885,0.6058673,0.48943573,0.5778964,0.51071423
2022-03-24,Japan,Delta,0.54726017,0.6463425,0.4586602,0.60578203,0.4894807,0.577857,0.51050806
2022-03-25,Japan,Delta,0.54730386,0.6462362,0.45843056,0.6057086,0.48961258,0.5775563,0.5103382
2022-03-26,Japan,Delta,0.5469872,0.6461365,0.45816392,0.60760576,0.48973393,0.5771413,0.51066816
2022-03-27,Japan,Delta,0.5468284,0.6460494,0.45785207,0.60765797,0.4897113,0.57696056,0.5104804
2022-03-28,Japan,Delta,0.54695976,0.645975,0.45750895,0.6075097,0.48914462,0.57676876,0.5103383
2022-03-29,Japan,Delta,0.54674995,0.645908,0.45713475,0.60735697,0.4891203,0.576732,0.5103909
2022-03-30,Japan,Delta,0.54674804,0.6458489,0.45672965,0.6071416,0.4889512,0.5767979,0.51085275
