date	location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2021-10-21	Japan	Delta	0.65645	0.7405722	0.5775655	0.70971483	0.6053456	0.686427	0.6274648
2021-10-22	Japan	Delta	0.6561196	0.74067926	0.57767737	0.7107023	0.60546356	0.68624914	0.6275201
2021-10-23	Japan	Delta	0.655631	0.74075234	0.57795155	0.7119624	0.6057389	0.6857409	0.62734693
2021-10-24	Japan	Delta	0.6554085	0.74085736	0.57826155	0.7120601	0.6065054	0.6858181	0.6271971
2021-10-25	Japan	Delta	0.6554134	0.741223	0.5781888	0.7124371	0.6064573	0.68599844	0.62694603
2021-10-26	Japan	Delta	0.6553631	0.7419754	0.57819057	0.7112349	0.60636884	0.6861744	0.6262904
2021-10-27	Japan	Delta	0.65536845	0.74283254	0.57831216	0.7104349	0.60631657	0.6862666	0.62645185
2021-10-28	Japan	Delta	0.6553977	0.74359256	0.5783895	0.71007407	0.6063218	0.68648976	0.626524
2021-10-29	Japan	Delta	0.65553224	0.74402696	0.57843447	0.7102573	0.606401	0.6865342	0.62664396
2021-10-30	Japan	Delta	0.6555267	0.74404794	0.57852364	0.71003973	0.60653096	0.6865376	0.62658346
2021-10-31	Japan	Delta	0.65554106	0.7440307	0.57862234	0.7098262	0.60670656	0.68641996	0.62641954
2021-11-01	Japan	Delta	0.65553564	0.7439724	0.57869303	0.7096235	0.6067345	0.6864054	0.6262231
2021-11-02	Japan	Delta	0.6556026	0.74389696	0.57874	0.70945865	0.6070008	0.6863841	0.6258866
2021-11-03	Japan	Delta	0.65566814	0.7441279	0.5787766	0.7092935	0.6071002	0.6863632	0.62582445
2021-11-04	Japan	Delta	0.65567374	0.74447167	0.5788022	0.70918936	0.60718334	0.68649095	0.62581354
2021-11-05	Japan	Delta	0.65567315	0.74478483	0.57881624	0.7091518	0.60694826	0.6864589	0.62581354
2021-11-06	Japan	Delta	0.65572274	0.74506235	0.5788181	0.70910466	0.6066756	0.68630326	0.6258739
2021-11-07	Japan	Delta	0.65577245	0.7453083	0.5788072	0.7091939	0.6063915	0.6861873	0.62593603
2021-11-08	Japan	Delta	0.6556983	0.74552697	0.5788117	0.7092649	0.6060992	0.6860689	0.62596005
2021-11-09	Japan	Delta	0.6557561	0.7457227	0.5788882	0.70942986	0.6061568	0.68588406	0.62590086
2021-11-10	Japan	Delta	0.6558815	0.7458998	0.57896	0.7096098	0.60616773	0.68586946	0.6261019
2021-11-11	Japan	Delta	0.6559291	0.7460626	0.57902545	0.7098194	0.6062449	0.6858283	0.6260805
2021-11-12	Japan	Delta	0.6561205	0.74621534	0.57908297	0.71007305	0.6063258	0.68577325	0.62607145
2021-11-13	Japan	Delta	0.6559659	0.7463625	0.5791311	0.7103711	0.6064117	0.6855677	0.6260817
2021-11-14	Japan	Delta	0.6559092	0.74650747	0.5791471	0.71071357	0.6065036	0.68535674	0.62626433
