location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
United Kingdom	Delta	1.3402617	1.5639889	1.1401191	1.4889094	1.2017987	1.4154878	1.2732518
United Kingdom	Omicron 21K	1.0618498	1.1029781	1.0220797	1.088412	1.0355994	1.076079	1.0493286
United Kingdom	Omicron 22A	1.4985349	1.5080577	1.4896867	1.5050387	1.4924958	1.5018891	1.4951663
United Kingdom	Omicron 22B	1.654813	1.6641846	1.6449962	1.6609694	1.6483555	1.6582179	1.6517382
United Kingdom	Omicron 22C	1.2644997	1.2727275	1.2548722	1.2700101	1.2582045	1.2672498	1.2611084
United Kingdom	Omicron 22D	1.7305584	1.876003	1.5936375	1.8188541	1.6329154	1.7697012	1.6766111
United Kingdom	other	1.1727352	1.1944954	1.1493399	1.1881511	1.1587025	1.1806736	1.1650388
