location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
Vietnam	Omicron 22A	0.69658726	0.85363185	0.5626986	0.7955306	0.60839105	0.7444912	0.64745283
Vietnam	Omicron 22B	0.7859597	0.84350425	0.73755443	0.82240933	0.7521144	0.8048908	0.7678594
Vietnam	Omicron 22D	1.397713	1.5273554	1.279031	1.4898843	1.3137919	1.4458311	1.3484982
Vietnam	Omicron 22E	1.144907	1.5217869	0.86320996	1.4151278	0.9566468	1.2699208	1.0387484
Vietnam	other	0.08517253	0.46499348	0.011982561	0.26733738	0.024957944	0.14765969	0.043929104
