date,location,variant,median_freq,freq_upper_95,freq_lower_95,freq_upper_80,freq_lower_80,freq_upper_50,freq_lower_50
2022-04-08,Belgium,Delta,3.612348e-05,0.00039933532,3.5234489e-06,0.0001687512,7.877513e-06,8.303974e-05,1.6612612e-05
2022-04-09,Belgium,Delta,3.2766176e-05,0.00037990988,3.0550284e-06,0.00015759666,6.905512e-06,7.7910074e-05,1.48501795e-05
2022-04-10,Belgium,Delta,3.0017349e-05,0.00036104102,2.679212e-06,0.00014778375,6.073449e-06,7.2056326e-05,1.3253371e-05
2022-04-11,Belgium,Delta,2.7598773e-05,0.00035750357,2.2678355e-06,0.00014012548,5.3429435e-06,6.666588e-05,1.185001e-05
2022-04-12,Belgium,Delta,2.4996869e-05,0.000344505,1.9188888e-06,0.00013192561,4.711515e-06,6.0658815e-05,1.074893e-05
2022-04-13,Belgium,Delta,2.291861e-05,0.0003338657,1.6258608e-06,0.0001261061,4.1840185e-06,5.7113983e-05,9.457046e-06
2022-04-14,Belgium,Delta,2.0852016e-05,0.0003143443,1.3748249e-06,0.00011685273,3.736616e-06,5.2937947e-05,8.406705e-06
2022-04-15,Belgium,Delta,1.9046596e-05,0.00029572364,1.1672311e-06,0.00011140206,3.335669e-06,4.983617e-05,7.490536e-06
2022-04-16,Belgium,Delta,1.7371956e-05,0.000278109,9.9303e-07,0.000106514046,2.9035402e-06,4.59298e-05,6.7132823e-06
2022-04-17,Belgium,Delta,1.5964364e-05,0.0002720415,8.2751865e-07,0.00010159438,2.476341e-06,4.3279713e-05,6.0507045e-06
2022-04-18,Belgium,Delta,1.4540385e-05,0.00026788274,7.034067e-07,9.706066e-05,2.1329786e-06,4.033409e-05,5.4198854e-06
2022-04-19,Belgium,Delta,1.3273606e-05,0.00026142196,6.044131e-07,9.076629e-05,1.9162183e-06,3.6778132e-05,4.830162e-06
2022-04-20,Belgium,Delta,1.2125014e-05,0.0002543792,5.187532e-07,8.696171e-05,1.6696133e-06,3.3749926e-05,4.3256714e-06
2022-04-21,Belgium,Delta,1.0974894e-05,0.0002405549,4.4424368e-07,8.171851e-05,1.439999e-06,3.0753927e-05,3.800904e-06
2022-04-22,Belgium,Delta,9.852818e-06,0.00023255244,3.796578e-07,7.7314784e-05,1.2375888e-06,2.8182136e-05,3.348797e-06
2022-04-23,Belgium,Delta,9.040581e-06,0.00022806691,3.2362658e-07,7.3260286e-05,1.0789031e-06,2.626892e-05,2.9757068e-06
2022-04-24,Belgium,Delta,8.191874e-06,0.00021811275,2.7531811e-07,6.8821806e-05,9.399903e-07,2.4469738e-05,2.649997e-06
2022-04-25,Belgium,Delta,7.409346e-06,0.00020836781,2.372426e-07,6.512673e-05,8.121058e-07,2.2778762e-05,2.351263e-06
2022-04-26,Belgium,Delta,6.7708183e-06,0.00020000878,2.0045492e-07,6.207133e-05,7.1429656e-07,2.115229e-05,2.096961e-06
2022-04-27,Belgium,Delta,6.2033205e-06,0.00019168944,1.7035707e-07,5.904762e-05,6.3132575e-07,1.9494762e-05,1.847358e-06
2022-04-28,Belgium,Delta,5.5614128e-06,0.00018209999,1.4719409e-07,5.6914927e-05,5.512579e-07,1.8148141e-05,1.616658e-06
2022-04-29,Belgium,Delta,5.010761e-06,0.00017190138,1.2142662e-07,5.4361502e-05,4.8761916e-07,1.6747836e-05,1.4269995e-06
