date,location,variant,median_freq,freq_upper_95,freq_lower_95,freq_upper_80,freq_lower_80,freq_upper_50,freq_lower_50
2022-05-11,Belgium,Delta,6.4478063e-06,5.5331122e-05,8.369619e-07,2.5275898e-05,1.6227274e-06,1.2926578e-05,3.1098502e-06
2022-05-12,Belgium,Delta,5.940569e-06,5.308681e-05,7.3964827e-07,2.3927774e-05,1.4715558e-06,1.2148459e-05,2.8474242e-06
2022-05-13,Belgium,Delta,5.522966e-06,5.1065854e-05,6.640695e-07,2.2821194e-05,1.3352699e-06,1.135367e-05,2.6031344e-06
2022-05-14,Belgium,Delta,5.146808e-06,4.924846e-05,6.0077895e-07,2.15409e-05,1.2158736e-06,1.06204225e-05,2.3767682e-06
2022-05-15,Belgium,Delta,4.772376e-06,4.760094e-05,5.4441784e-07,2.0437888e-05,1.1063909e-06,9.933403e-06,2.2000263e-06
2022-05-16,Belgium,Delta,4.4106523e-06,4.6120203e-05,4.9403553e-07,1.9496008e-05,1.0082991e-06,9.352109e-06,2.0302027e-06
2022-05-17,Belgium,Delta,4.11803e-06,4.5096174e-05,4.491103e-07,1.8532708e-05,9.1420975e-07,8.811951e-06,1.8859079e-06
2022-05-18,Belgium,Delta,3.8447392e-06,4.3793283e-05,4.10739e-07,1.7678365e-05,8.332487e-07,8.337694e-06,1.7427e-06
2022-05-19,Belgium,Delta,3.6290237e-06,4.3230513e-05,3.7198168e-07,1.7036396e-05,7.694742e-07,7.967904e-06,1.6081829e-06
2022-05-20,Belgium,Delta,3.4125424e-06,4.1771327e-05,3.3029482e-07,1.6273167e-05,6.9773216e-07,7.557163e-06,1.5014805e-06
2022-05-21,Belgium,Delta,3.1744744e-06,4.0632905e-05,3.0057637e-07,1.5632915e-05,6.372739e-07,7.187373e-06,1.3947666e-06
2022-05-22,Belgium,Delta,2.9646544e-06,3.975735e-05,2.7665723e-07,1.5083626e-05,5.7621526e-07,6.8366858e-06,1.2728124e-06
2022-05-23,Belgium,Delta,2.767962e-06,3.8903385e-05,2.5128563e-07,1.4467634e-05,5.224946e-07,6.5142513e-06,1.1784362e-06
2022-05-24,Belgium,Delta,2.596187e-06,3.8142218e-05,2.2544266e-07,1.3845659e-05,4.7803786e-07,6.1572055e-06,1.0865607e-06
2022-05-25,Belgium,Delta,2.4404499e-06,3.7221824e-05,2.0270154e-07,1.3052581e-05,4.4065706e-07,5.7831458e-06,9.994034e-07
2022-05-26,Belgium,Delta,2.282741e-06,3.6302317e-05,1.8226555e-07,1.2312341e-05,4.096525e-07,5.3547305e-06,9.193363e-07
2022-05-27,Belgium,Delta,2.1172114e-06,3.5310994e-05,1.6158617e-07,1.1450494e-05,3.6975229e-07,4.950992e-06,8.365945e-07
2022-05-28,Belgium,Delta,1.9546183e-06,3.387016e-05,1.425422e-07,1.0649835e-05,3.3132977e-07,4.602405e-06,7.67895e-07
2022-05-29,Belgium,Delta,1.7938391e-06,3.241145e-05,1.249613e-07,1.0028266e-05,2.9535187e-07,4.3167493e-06,6.9064413e-07
