date	location	cases
2022-05-21	Australia	50205.0
2022-05-22	Australia	0.0
2022-05-23	Australia	87626.0
2022-05-24	Australia	32267.0
2022-05-25	Australia	42433.0
2022-05-26	Australia	46012.0
2022-05-27	Australia	45735.0
2022-05-28	Australia	0.0
2022-05-29	Australia	40055.0
2022-05-30	Australia	60972.0
2022-05-31	Australia	25086.0
2022-06-01	Australia	33748.0
2022-06-02	Australia	35182.0
2022-06-03	Australia	34983.0
2022-06-04	Australia	31964.0
2022-06-05	Australia	0.0
2022-06-06	Australia	34385.0
2022-06-07	Australia	33195.0
2022-06-08	Australia	29270.0
2022-06-09	Australia	33948.0
2022-06-10	Australia	33282.0
2022-06-11	Australia	30078.0
2022-06-12	Australia	0.0
2022-06-13	Australia	0.0
2022-06-14	Australia	0.0
2022-06-15	Australia	88374.0
2022-06-16	Australia	30424.0
2022-06-17	Australia	32821.0
2022-06-18	Australia	30361.0
2022-06-19	Australia	0.0
2022-06-20	Australia	50110.0
2022-06-21	Australia	20730.0
2022-06-22	Australia	29295.0
2022-06-23	Australia	32673.0
2022-06-24	Australia	32186.0
2022-06-25	Australia	31366.0
2022-06-26	Australia	0.0
2022-06-27	Australia	52739.0
2022-06-28	Australia	22057.0
2022-06-29	Australia	27472.0
2022-06-30	Australia	45242.0
2022-07-01	Australia	38260.0
2022-07-02	Australia	24619.0
2022-07-03	Australia	0.0
2022-07-04	Australia	64231.0
2022-07-05	Australia	33844.0
2022-07-06	Australia	29417.0
2022-07-07	Australia	27088.0
2022-07-08	Australia	43118.0
2022-07-09	Australia	59304.0
2022-07-10	Australia	0.0
2022-07-11	Australia	65849.0
2022-07-12	Australia	30869.0
2022-07-13	Australia	41417.0
2022-07-14	Australia	44363.0
2022-07-15	Australia	47376.0
2022-07-16	Australia	0.0
2022-07-17	Australia	0.0
2022-07-18	Australia	119476.0
2022-07-19	Australia	36914.0
2022-07-20	Australia	46150.0
2022-07-21	Australia	64969.0
2022-07-22	Australia	55590.0
2022-07-23	Australia	53161.0
2022-07-24	Australia	0.0
2022-07-25	Australia	82576.0
2022-07-26	Australia	36650.0
2022-07-27	Australia	46257.0
2022-07-28	Australia	47793.0
2022-07-29	Australia	46769.0
2022-07-30	Australia	46634.0
2022-07-31	Australia	0.0
2022-08-01	Australia	85830.0
2022-08-02	Australia	28054.0
2022-08-03	Australia	35409.0
2022-08-04	Australia	41050.0
2022-08-05	Australia	37393.0
2022-08-06	Australia	34597.0
2022-08-07	Australia	0.0
2022-08-08	Australia	49237.0
2022-08-09	Australia	19666.0
2022-08-10	Australia	26765.0
2022-08-11	Australia	27153.0
2022-08-12	Australia	25394.0
2022-08-13	Australia	22958.0
2022-08-14	Australia	0.0
2022-08-15	Australia	35741.0
2022-08-16	Australia	14555.0
2022-08-17	Australia	19739.0
2022-08-18	Australia	20539.0
2022-08-19	Australia	19981.0
2022-08-20	Australia	16958.0
2022-08-21	Australia	0.0
2022-08-22	Australia	25078.0
2022-08-23	Australia	5686.0
2022-08-24	Australia	15367.0
2022-08-25	Australia	15462.0
2022-08-26	Australia	13976.0
2022-08-27	Australia	13350.0
2022-08-28	Australia	0.0
2022-08-29	Australia	20548.0
