location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
Trinidad and Tobago	Omicron 22A	1.4612178	1.5810535	1.3255562	1.5392232	1.3715234	1.4998565	1.4134102
Trinidad and Tobago	Omicron 22B	1.533993	1.6640869	1.4094572	1.6222751	1.4512361	1.5845485	1.4900495
Trinidad and Tobago	Omicron 22C	1.1262357	1.2514565	0.9942303	1.2107754	1.0401372	1.1707785	1.0797663
Trinidad and Tobago	Omicron 22D	2.2414737	3.1714349	1.5598475	2.7498693	1.7262396	2.492312	1.9737651
Trinidad and Tobago	other	0.736115	1.1341856	0.48522267	0.9856483	0.56054556	0.8591769	0.6307517
