location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
South Africa,Delta,0.97051656,0.97051656,0.97051656,0.97051656,0.97051656,0.97051656,0.97051656
South Africa,Omicron 21K,0.98554474,0.98554474,0.98554474,0.98554474,0.98554474,0.98554474,0.98554474
South Africa,Omicron 22A,1.4079278,1.4079278,1.4079278,1.4079278,1.4079278,1.4079278,1.4079278
South Africa,Omicron 22B,1.4424764,1.4424764,1.4424764,1.4424764,1.4424764,1.4424764,1.4424764
South Africa,Omicron 22C,1.6311396,1.6311396,1.6311396,1.6311396,1.6311396,1.6311396,1.6311396
South Africa,other,1.091047,1.091047,1.091047,1.091047,1.091047,1.091047,1.091047
