location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
USA,Delta,0.445402,0.44952518,0.44100076,0.44806957,0.44236714,0.44680774,0.4438454
USA,Omicron 21K,0.64880204,0.65072536,0.6469141,0.6501024,0.6475886,0.6495061,0.64817166
USA,Omicron 22C,1.4557526,1.4868,1.430248,1.4774159,1.44,1.4671512,1.44651
USA,other,0.72582793,0.7333244,0.71777767,0.7309949,0.7201398,0.7283164,0.7226405
