location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
Brazil,Delta,0.73980844,0.73980844,0.73980844,0.73980844,0.73980844,0.73980844,0.73980844
Brazil,Omicron 21K,0.81476355,0.81476355,0.81476355,0.81476355,0.81476355,0.81476355,0.81476355
Brazil,Omicron 22A,3.2277908,3.2277908,3.2277908,3.2277908,3.2277908,3.2277908,3.2277908
Brazil,Omicron 22B,2.102213,2.102213,2.102213,2.102213,2.102213,2.102213,2.102213
Brazil,Omicron 22C,1.3524802,1.3524802,1.3524802,1.3524802,1.3524802,1.3524802,1.3524802
Brazil,other,1.0389254,1.0389254,1.0389254,1.0389254,1.0389254,1.0389254,1.0389254
