variant,location,freq,date,median_freq_nowcast,median_freq_forecast
Delta,Trinidad and Tobago,0.7805555555555556,2022-01-01,0.7805555555555556,
Omicron 21K,Trinidad and Tobago,0.32916666666666666,2022-01-01,0.32916666666666666,
Delta,Trinidad and Tobago,0.7547619047619047,2022-01-02,0.7547619047619047,
Omicron 21K,Trinidad and Tobago,0.3433333333333334,2022-01-02,0.3433333333333334,
Delta,Trinidad and Tobago,0.7547619047619047,2022-01-03,0.7547619047619047,
Omicron 21K,Trinidad and Tobago,0.3433333333333334,2022-01-03,0.3433333333333334,
Delta,Trinidad and Tobago,0.7746031746031746,2022-01-04,0.7746031746031746,
Omicron 21K,Trinidad and Tobago,0.31555555555555553,2022-01-04,0.31555555555555553,
Delta,Trinidad and Tobago,0.7746031746031746,2022-01-05,0.7746031746031746,
Omicron 21K,Trinidad and Tobago,0.31555555555555553,2022-01-05,0.31555555555555553,
Delta,Trinidad and Tobago,0.7984126984126984,2022-01-06,0.7984126984126984,
Omicron 21K,Trinidad and Tobago,0.2822222222222222,2022-01-06,0.2822222222222222,
Delta,Trinidad and Tobago,0.765079365079365,2022-01-07,0.765079365079365,
Omicron 21K,Trinidad and Tobago,0.3288888888888889,2022-01-07,0.3288888888888889,
Delta,Trinidad and Tobago,0.7174603174603175,2022-01-08,0.7174603174603175,
Omicron 21K,Trinidad and Tobago,0.32962962962962966,2022-01-08,0.32962962962962966,
Delta,Trinidad and Tobago,0.721031746031746,2022-01-09,0.721031746031746,
Omicron 21K,Trinidad and Tobago,0.32546296296296295,2022-01-09,0.32546296296296295,
Delta,Trinidad and Tobago,0.6924603174603174,2022-01-10,0.6924603174603174,
Omicron 21K,Trinidad and Tobago,0.3075396825396825,2022-01-10,0.3075396825396825,
Delta,Trinidad and Tobago,0.6324404761904762,2022-01-11,0.6324404761904762,
Omicron 21K,Trinidad and Tobago,0.36755952380952384,2022-01-11,0.36755952380952384,
Delta,Trinidad and Tobago,0.6181547619047619,2022-01-12,0.6181547619047619,
Omicron 21K,Trinidad and Tobago,0.38184523809523807,2022-01-12,0.38184523809523807,
Delta,Trinidad and Tobago,0.556530112044818,2022-01-13,0.556530112044818,
Omicron 21K,Trinidad and Tobago,0.4434698879551821,2022-01-13,0.4434698879551821,
Delta,Trinidad and Tobago,0.5660539215686274,2022-01-14,0.5660539215686274,
Omicron 21K,Trinidad and Tobago,0.43394607843137256,2022-01-14,0.43394607843137256,
