variant,location,freq,date,median_freq_nowcast,median_freq_forecast
Omicron 21K,Brazil,0.5366308141204804,2022-04-03,0.5366308141204804,
Omicron 21L,Brazil,0.46336918587951964,2022-04-03,0.46336918587951964,
Omicron 21K,Brazil,0.491082159876174,2022-04-04,0.491082159876174,
Omicron 21L,Brazil,0.508917840123826,2022-04-04,0.508917840123826,
Omicron 21K,Brazil,0.4589848138955282,2022-04-05,0.4589848138955282,
Omicron 21L,Brazil,0.5410151861044719,2022-04-05,0.5410151861044719,
Omicron 21K,Brazil,0.4269907662764806,2022-04-06,0.4269907662764806,
Omicron 21L,Brazil,0.570033043247329,2022-04-06,0.570033043247329,
Omicron 22C,Brazil,0.020833333333333332,2022-04-06,0.020833333333333332,
Omicron 21K,Brazil,0.431466020751735,2022-04-07,0.431466020751735,
Omicron 21L,Brazil,0.5655577887720745,2022-04-07,0.5655577887720745,
Omicron 22C,Brazil,0.020833333333333332,2022-04-07,0.020833333333333332,
Omicron 21K,Brazil,0.39201352477749996,2022-04-08,0.39201352477749996,
Omicron 21L,Brazil,0.6019046946841977,2022-04-08,0.6019046946841977,
Omicron 22C,Brazil,0.02128623188405797,2022-04-08,0.02128623188405797,
Omicron 21K,Brazil,0.35487066763464276,2022-04-09,0.35487066763464276,
Omicron 21L,Brazil,0.6390475518270549,2022-04-09,0.6390475518270549,
Omicron 22C,Brazil,0.02128623188405797,2022-04-09,0.02128623188405797,
Omicron 21K,Brazil,0.3221325723965475,2022-04-10,0.3221325723965475,
Omicron 21L,Brazil,0.6717856470651501,2022-04-10,0.6717856470651501,
Omicron 22C,Brazil,0.02128623188405797,2022-04-10,0.02128623188405797,
Omicron 21K,Brazil,0.32646157672555187,2022-04-11,0.32646157672555187,
Omicron 21L,Brazil,0.6674566427361458,2022-04-11,0.6674566427361458,
Omicron 22C,Brazil,0.02128623188405797,2022-04-11,0.02128623188405797,
Omicron 21K,Brazil,0.3066020199996357,2022-04-12,0.3066020199996357,
Omicron 21L,Brazil,0.6850120519966242,2022-04-12,0.6850120519966242,
Omicron 22C,Brazil,0.02128623188405797,2022-04-12,0.02128623188405797,
other,Brazil,0.016129032258064516,2022-04-12,0.016129032258064516,
Omicron 21K,Brazil,0.28076868666630234,2022-04-13,0.28076868666630234,
Omicron 21L,Brazil,0.713821575806148,2022-04-13,0.713821575806148,
Omicron 22C,Brazil,0.021739130434782608,2022-04-13,0.021739130434782608,
other,Brazil,0.016129032258064516,2022-04-13,0.016129032258064516,
Omicron 21K,Brazil,0.2417727363800295,2022-04-14,0.2417727363800295,
Omicron 21L,Brazil,0.7497453294718371,2022-04-14,0.7497453294718371,
Omicron 22C,Brazil,0.021622253389434316,2022-04-14,0.021622253389434316,
other,Brazil,0.016129032258064516,2022-04-14,0.016129032258064516,
Omicron 21K,Brazil,0.2376319496305471,2022-04-15,0.2376319496305471,
Omicron 21L,Brazil,0.7549213129086902,2022-04-15,0.7549213129086902,
Omicron 22C,Brazil,0.021505376344086023,2022-04-15,0.021505376344086023,
other,Brazil,0.015310892940626462,2022-04-15,0.015310892940626462,
Omicron 21K,Brazil,0.22797677721675402,2022-04-16,0.22797677721675402,
Omicron 21L,Brazil,0.7645764853224833,2022-04-16,0.7645764853224833,
Omicron 22C,Brazil,0.021505376344086023,2022-04-16,0.021505376344086023,
other,Brazil,0.015310892940626462,2022-04-16,0.015310892940626462,
Omicron 21K,Brazil,0.26964344388342065,2022-04-17,0.26964344388342065,
Omicron 21L,Brazil,0.7229098186558166,2022-04-17,0.7229098186558166,
Omicron 22C,Brazil,0.021505376344086023,2022-04-17,0.021505376344086023,
other,Brazil,0.015310892940626462,2022-04-17,0.015310892940626462,
Omicron 21K,Brazil,0.2539779572579302,2022-04-18,0.2539779572579302,
Omicron 21L,Brazil,0.7748578706038687,2022-04-18,0.7748578706038687,
Omicron 22C,Brazil,0.021505376344086023,2022-04-18,0.021505376344086023,
other,Brazil,0.015310892940626462,2022-04-18,0.015310892940626462,
Omicron 21K,Brazil,0.22726081878963963,2022-04-19,0.22726081878963963,
Omicron 21L,Brazil,0.7971469705756544,2022-04-19,0.7971469705756544,
Omicron 22C,Brazil,0.021505376344086023,2022-04-19,0.021505376344086023,
other,Brazil,0.017450458444247263,2022-04-19,0.017450458444247263,
Omicron 21K,Brazil,0.21689044841926927,2022-04-20,0.21689044841926927,
Omicron 21L,Brazil,0.8033903568190407,2022-04-20,0.8033903568190407,
Omicron 22C,Brazil,0.021505376344086023,2022-04-20,0.021505376344086023,
other,Brazil,0.01780647846900435,2022-04-20,0.01780647846900435,
Omicron 21K,Brazil,0.19754615156074093,2022-04-21,0.19754615156074093,
Omicron 21L,Brazil,0.823043379318363,2022-04-21,0.823043379318363,
other,Brazil,0.01780647846900435,2022-04-21,0.01780647846900435,
Omicron 21K,Brazil,0.19067857027868618,2022-04-22,0.19067857027868618,
Omicron 21L,Brazil,0.8582400666889635,2022-04-22,0.8582400666889635,
other,Brazil,0.019463340891912317,2022-04-22,0.019463340891912317,
Omicron 21K,Brazil,0.16869581165799655,2022-04-23,0.16869581165799655,
Omicron 21L,Brazil,0.8650134657037418,2022-04-23,0.8650134657037418,
other,Brazil,0.03380889392794154,2022-04-23,0.03380889392794154,
Omicron 21K,Brazil,0.08586976457249566,2022-04-24,0.08586976457249566,
Omicron 21L,Brazil,0.9364420371323133,2022-04-24,0.9364420371323133,
other,Brazil,0.03380889392794154,2022-04-24,0.03380889392794154,
Omicron 21K,Brazil,0.16869581165799655,2022-04-25,0.16869581165799655,
Omicron 21L,Brazil,0.8650134657037418,2022-04-25,0.8650134657037418,
other,Brazil,0.03380889392794154,2022-04-25,0.03380889392794154,
Omicron 21K,Brazil,0.19149971582836034,2022-04-26,0.19149971582836034,
Omicron 21L,Brazil,0.8516404146199542,2022-04-26,0.8516404146199542,
other,Brazil,0.04050925925925926,2022-04-26,0.04050925925925926,
Omicron 21K,Brazil,0.2115851859138304,2022-04-27,0.2115851859138304,
Omicron 21L,Brazil,0.8371919001714397,2022-04-27,0.8371919001714397,
other,Brazil,0.040865384615384616,2022-04-27,0.040865384615384616,
Omicron 21K,Brazil,0.21316889632107022,2022-04-28,0.21316889632107022,
Omicron 21L,Brazil,0.8250716674629718,2022-04-28,0.8250716674629718,
other,Brazil,0.052884615384615384,2022-04-28,0.052884615384615384,
Omicron 21K,Brazil,0.1995705714956287,2022-04-29,0.1995705714956287,
Omicron 21L,Brazil,0.7949964794930471,2022-04-29,0.7949964794930471,
other,Brazil,0.0594003036437247,2022-04-29,0.0594003036437247,
Omicron 21K,Brazil,0.21296342863848583,2022-04-30,0.21296342863848583,
Omicron 21L,Brazil,0.7873434182685572,2022-04-30,0.7873434182685572,
other,Brazil,0.052703875072296125,2022-04-30,0.052703875072296125,
Omicron 21K,Brazil,0.277778176928226,2022-05-01,0.277778176928226,
Omicron 21L,Brazil,0.6921053230304619,2022-05-01,0.6921053230304619,
other,Brazil,0.052703875072296125,2022-05-01,0.052703875072296125,
Omicron 21K,Brazil,0.24531064446069348,2022-05-02,0.24531064446069348,
Omicron 21L,Brazil,0.7115858425109814,2022-05-02,0.7115858425109814,
other,Brazil,0.060344918239655085,2022-05-02,0.060344918239655085,
Omicron 21K,Brazil,0.23706476739922425,2022-05-03,0.23706476739922425,
Omicron 21L,Brazil,0.7149056111980664,2022-05-03,0.7149056111980664,
Omicron 22A,Brazil,0.017241379310344827,2022-05-03,0.017241379310344827,
other,Brazil,0.05316099508477004,2022-05-03,0.05316099508477004,
Omicron 21K,Brazil,0.22007250040695722,2022-05-04,0.22007250040695722,
Omicron 21L,Brazil,0.7187721150645704,2022-05-04,0.7187721150645704,
Omicron 22A,Brazil,0.017241379310344827,2022-05-04,0.017241379310344827,
Omicron 22C,Brazil,0.037037037037037035,2022-05-04,0.037037037037037035,
other,Brazil,0.06230154589198752,2022-05-04,0.06230154589198752,
Omicron 21K,Brazil,0.21190209937941334,2022-05-05,0.21190209937941334,
Omicron 21L,Brazil,0.7230892265245389,2022-05-05,0.7230892265245389,
Omicron 22A,Brazil,0.017241379310344827,2022-05-05,0.017241379310344827,
Omicron 22C,Brazil,0.03150553150553151,2022-05-05,0.03150553150553151,
other,Brazil,0.06246804605848768,2022-05-05,0.06246804605848768,
Omicron 21K,Brazil,0.21173864727088113,2022-05-06,0.21173864727088113,
Omicron 21L,Brazil,0.7283196939975694,2022-05-06,0.7283196939975694,
Omicron 22A,Brazil,0.017241379310344827,2022-05-06,0.017241379310344827,
Omicron 22C,Brazil,0.02825006448194854,2022-05-06,0.02825006448194854,
other,Brazil,0.05293333972744268,2022-05-06,0.05293333972744268,
Omicron 21K,Brazil,0.20153456563822808,2022-05-07,0.20153456563822808,
Omicron 21L,Brazil,0.7334217348138958,2022-05-07,0.7334217348138958,
Omicron 22A,Brazil,0.017241379310344827,2022-05-07,0.017241379310344827,
Omicron 22B,Brazil,0.03571428571428571,2022-05-07,0.03571428571428571,
