location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
South Africa,Omicron 21K,0.9772635,1.0872734,0.891427,1.0463464,0.91747224,1.012196,0.94438297
South Africa,Omicron 22A,1.0462857,1.1257699,0.97962946,1.0943284,0.99760866,1.071803,1.0165063
South Africa,Omicron 22B,1.0998979,1.180017,1.0316043,1.1536952,1.0500785,1.1265982,1.070198
South Africa,Omicron 22D,1.1088374,1.2497983,0.9746709,1.2038896,1.0153254,1.1613836,1.0608962
South Africa,Omicron 22E,1.3432307,1.5355853,1.1710336,1.4675767,1.2323518,1.398993,1.2815053
South Africa,other,1.0982841,1.2015729,1.0081373,1.1616039,1.0377599,1.1279721,1.0663697
