location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
South Africa	Delta	0.9191171	1.089617	0.78448	1.0359417	0.8295882	0.9740778	0.87040097
South Africa	Omicron 21K	1.0204597	1.0917653	0.95225346	1.067443	0.974775	1.0458708	0.99619865
South Africa	Omicron 22A	1.361258	1.3888559	1.3337196	1.3807957	1.3419714	1.3705616	1.3523009
South Africa	Omicron 22B	1.3899508	1.4231563	1.359045	1.412631	1.3696375	1.4014392	1.3782566
South Africa	Omicron 22C	1.821331	2.1794653	1.5001632	2.069153	1.601373	1.9426365	1.6917452
South Africa	other	0.93650573	1.0641387	0.80113935	1.0204532	0.8487029	0.9827657	0.8895811
