location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
Vietnam	Delta	0.5669996	0.80634964	0.3779338	0.7391101	0.43829262	0.6579242	0.5002942
Vietnam	Omicron 21K	1.1797335	1.7489265	0.7713015	1.561552	0.90579766	1.3368165	1.0272886
Vietnam	other	0.5638125	0.80061674	0.39356107	0.7129835	0.4428954	0.6327775	0.4936942
