location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
United Kingdom,Delta,0.46759433,0.46759433,0.46759433,0.46759433,0.46759433,0.46759433,0.46759433
United Kingdom,Omicron 21K,0.6789295,0.6789295,0.6789295,0.6789295,0.6789295,0.6789295,0.6789295
United Kingdom,Omicron 22A,0.5800578,0.5800578,0.5800578,0.5800578,0.5800578,0.5800578,0.5800578
United Kingdom,Omicron 22B,0.27137643,0.27137643,0.27137643,0.27137643,0.27137643,0.27137643,0.27137643
United Kingdom,Omicron 22C,0.008343492,0.008343492,0.008343492,0.008343492,0.008343492,0.008343492,0.008343492
United Kingdom,other,0.54527986,0.54527986,0.54527986,0.54527986,0.54527986,0.54527986,0.54527986
