location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
Australia,Delta,0.4635834,0.4635834,0.4635834,0.4635834,0.4635834,0.4635834,0.4635834
Australia,Omicron 21K,0.68401176,0.68401176,0.68401176,0.68401176,0.68401176,0.68401176,0.68401176
Australia,Omicron 22C,0.58700365,0.58700365,0.58700365,0.58700365,0.58700365,0.58700365,0.58700365
Australia,other,0.8235981,0.8235981,0.8235981,0.8235981,0.8235981,0.8235981,0.8235981
