date,location,variant,median_freq_forecast,freq_forecast_upper_95,freq_forecast_lower_95,freq_forecast_upper_80,freq_forecast_lower_80,freq_forecast_upper_50,freq_forecast_lower_50
2022-04-23,Australia,Delta,5.617695e-09,5.617695e-09,5.617695e-09,5.617695e-09,5.617695e-09,5.617695e-09,5.617695e-09
2022-04-24,Australia,Delta,4.614486e-09,4.614486e-09,4.614486e-09,4.614486e-09,4.614486e-09,4.614486e-09,4.614486e-09
2022-04-25,Australia,Delta,3.7901335e-09,3.7901335e-09,3.7901335e-09,3.7901335e-09,3.7901335e-09,3.7901335e-09,3.7901335e-09
2022-04-26,Australia,Delta,3.1128242e-09,3.1128242e-09,3.1128242e-09,3.1128242e-09,3.1128242e-09,3.1128242e-09,3.1128242e-09
2022-04-27,Australia,Delta,2.556385e-09,2.556385e-09,2.556385e-09,2.556385e-09,2.556385e-09,2.556385e-09,2.556385e-09
2022-04-28,Australia,Delta,2.0992834e-09,2.0992834e-09,2.0992834e-09,2.0992834e-09,2.0992834e-09,2.0992834e-09,2.0992834e-09
2022-04-29,Australia,Delta,1.7238238e-09,1.7238238e-09,1.7238238e-09,1.7238238e-09,1.7238238e-09,1.7238238e-09,1.7238238e-09
2022-04-30,Australia,Delta,1.4154445e-09,1.4154445e-09,1.4154445e-09,1.4154445e-09,1.4154445e-09,1.4154445e-09,1.4154445e-09
2022-05-01,Australia,Delta,1.1621786e-09,1.1621786e-09,1.1621786e-09,1.1621786e-09,1.1621786e-09,1.1621786e-09,1.1621786e-09
2022-05-02,Australia,Delta,9.541893e-10,9.541893e-10,9.541893e-10,9.541893e-10,9.541893e-10,9.541893e-10,9.541893e-10
2022-05-03,Australia,Delta,7.833926e-10,7.833926e-10,7.833926e-10,7.833926e-10,7.833926e-10,7.833926e-10,7.833926e-10
2022-05-04,Australia,Delta,6.43144e-10,6.43144e-10,6.43144e-10,6.43144e-10,6.43144e-10,6.43144e-10,6.43144e-10
2022-05-05,Australia,Delta,5.2798754e-10,5.2798754e-10,5.2798754e-10,5.2798754e-10,5.2798754e-10,5.2798754e-10,5.2798754e-10
2022-05-06,Australia,Delta,4.3343726e-10,4.3343726e-10,4.3343726e-10,4.3343726e-10,4.3343726e-10,4.3343726e-10,4.3343726e-10
2022-05-07,Australia,Delta,3.5580902e-10,3.5580902e-10,3.5580902e-10,3.5580902e-10,3.5580902e-10,3.5580902e-10,3.5580902e-10
2022-05-08,Australia,Delta,2.9207659e-10,2.9207659e-10,2.9207659e-10,2.9207659e-10,2.9207659e-10,2.9207659e-10,2.9207659e-10
2022-05-09,Australia,Delta,2.397544e-10,2.397544e-10,2.397544e-10,2.397544e-10,2.397544e-10,2.397544e-10,2.397544e-10
2022-05-10,Australia,Delta,1.9680063e-10,1.9680063e-10,1.9680063e-10,1.9680063e-10,1.9680063e-10,1.9680063e-10,1.9680063e-10
2022-05-11,Australia,Delta,1.6153949e-10,1.6153949e-10,1.6153949e-10,1.6153949e-10,1.6153949e-10,1.6153949e-10,1.6153949e-10
2022-05-12,Australia,Delta,1.3259378e-10,1.3259378e-10,1.3259378e-10,1.3259378e-10,1.3259378e-10,1.3259378e-10,1.3259378e-10
2022-05-13,Australia,Delta,1.0883298e-10,1.0883298e-10,1.0883298e-10,1.0883298e-10,1.0883298e-10,1.0883298e-10,1.0883298e-10
2022-05-14,Australia,Delta,8.9328746e-11,8.9328746e-11,8.9328746e-11,8.9328746e-11,8.9328746e-11,8.9328746e-11,8.9328746e-11
2022-05-15,Australia,Delta,7.3318886e-11,7.3318886e-11,7.3318886e-11,7.3318886e-11,7.3318886e-11,7.3318886e-11,7.3318886e-11
2022-05-16,Australia,Delta,6.017749e-11,6.017749e-11,6.017749e-11,6.017749e-11,6.017749e-11,6.017749e-11,6.017749e-11
2022-05-17,Australia,Delta,4.939101e-11,4.939101e-11,4.939101e-11,4.939101e-11,4.939101e-11,4.939101e-11,4.939101e-11
2022-05-18,Australia,Delta,4.0537497e-11,4.0537497e-11,4.0537497e-11,4.0537497e-11,4.0537497e-11,4.0537497e-11,4.0537497e-11
2022-05-19,Australia,Delta,3.3270667e-11,3.3270667e-11,3.3270667e-11,3.3270667e-11,3.3270667e-11,3.3270667e-11,3.3270667e-11
2022-05-20,Australia,Delta,2.730625e-11,2.730625e-11,2.730625e-11,2.730625e-11,2.730625e-11,2.730625e-11,2.730625e-11
2022-04-23,Australia,Omicron 21K,0.009630995,0.009630995,0.009630995,0.009630995,0.009630995,0.009630995,0.009630995
2022-04-24,Australia,Omicron 21K,0.0087845735,0.0087845735,0.0087845735,0.0087845735,0.0087845735,0.0087845735,0.0087845735
2022-04-25,Australia,Omicron 21K,0.008011912,0.008011912,0.008011912,0.008011912,0.008011912,0.008011912,0.008011912
2022-04-26,Australia,Omicron 21K,0.0073066955,0.0073066955,0.0073066955,0.0073066955,0.0073066955,0.0073066955,0.0073066955
2022-04-27,Australia,Omicron 21K,0.0066631106,0.0066631106,0.0066631106,0.0066631106,0.0066631106,0.0066631106,0.0066631106
2022-04-28,Australia,Omicron 21K,0.0060758493,0.0060758493,0.0060758493,0.0060758493,0.0060758493,0.0060758493,0.0060758493
2022-04-29,Australia,Omicron 21K,0.0055400426,0.0055400426,0.0055400426,0.0055400426,0.0055400426,0.0055400426,0.0055400426
2022-04-30,Australia,Omicron 21K,0.005051234,0.005051234,0.005051234,0.005051234,0.005051234,0.005051234,0.005051234
2022-05-01,Australia,Omicron 21K,0.004605341,0.004605341,0.004605341,0.004605341,0.004605341,0.004605341,0.004605341
2022-05-02,Australia,Omicron 21K,0.004198632,0.004198632,0.004198632,0.004198632,0.004198632,0.004198632,0.004198632
2022-05-03,Australia,Omicron 21K,0.0038276927,0.0038276927,0.0038276927,0.0038276927,0.0038276927,0.0038276927,0.0038276927
2022-05-04,Australia,Omicron 21K,0.0034894017,0.0034894017,0.0034894017,0.0034894017,0.0034894017,0.0034894017,0.0034894017
2022-05-05,Australia,Omicron 21K,0.003180906,0.003180906,0.003180906,0.003180906,0.003180906,0.003180906,0.003180906
2022-05-06,Australia,Omicron 21K,0.0028995974,0.0028995974,0.0028995974,0.0028995974,0.0028995974,0.0028995974,0.0028995974
2022-05-07,Australia,Omicron 21K,0.0026430949,0.0026430949,0.0026430949,0.0026430949,0.0026430949,0.0026430949,0.0026430949
2022-05-08,Australia,Omicron 21K,0.0024092225,0.0024092225,0.0024092225,0.0024092225,0.0024092225,0.0024092225,0.0024092225
2022-05-09,Australia,Omicron 21K,0.0021959937,0.0021959937,0.0021959937,0.0021959937,0.0021959937,0.0021959937,0.0021959937
2022-05-10,Australia,Omicron 21K,0.0020015964,0.0020015964,0.0020015964,0.0020015964,0.0020015964,0.0020015964,0.0020015964
2022-05-11,Australia,Omicron 21K,0.0018243707,0.0018243707,0.0018243707,0.0018243707,0.0018243707,0.0018243707,0.0018243707
2022-05-12,Australia,Omicron 21K,0.0016628072,0.0016628072,0.0016628072,0.0016628072,0.0016628072,0.0016628072,0.0016628072
2022-05-13,Australia,Omicron 21K,0.0015155266,0.0015155266,0.0015155266,0.0015155266,0.0015155266,0.0015155266,0.0015155266
2022-05-14,Australia,Omicron 21K,0.0013812701,0.0013812701,0.0013812701,0.0013812701,0.0013812701,0.0013812701,0.0013812701
2022-05-15,Australia,Omicron 21K,0.0012588893,0.0012588893,0.0012588893,0.0012588893,0.0012588893,0.0012588893,0.0012588893
2022-05-16,Australia,Omicron 21K,0.001147337,0.001147337,0.001147337,0.001147337,0.001147337,0.001147337,0.001147337
2022-05-17,Australia,Omicron 21K,0.0010456567,0.0010456567,0.0010456567,0.0010456567,0.0010456567,0.0010456567,0.0010456567
2022-05-18,Australia,Omicron 21K,0.0009529772,0.0009529772,0.0009529772,0.0009529772,0.0009529772,0.0009529772,0.0009529772
2022-05-19,Australia,Omicron 21K,0.0008685033,0.0008685033,0.0008685033,0.0008685033,0.0008685033,0.0008685033,0.0008685033
2022-05-20,Australia,Omicron 21K,0.00079150987,0.00079150987,0.00079150987,0.00079150987,0.00079150987,0.00079150987,0.00079150987
2022-04-23,Australia,Omicron 22A,7.71204e-05,7.71204e-05,7.71204e-05,7.71204e-05,7.71204e-05,7.71204e-05,7.71204e-05
2022-04-24,Australia,Omicron 22A,7.54635e-05,7.54635e-05,7.54635e-05,7.54635e-05,7.54635e-05,7.54635e-05,7.54635e-05
2022-04-25,Australia,Omicron 22A,7.383647e-05,7.383647e-05,7.383647e-05,7.383647e-05,7.383647e-05,7.383647e-05,7.383647e-05
2022-04-26,Australia,Omicron 22A,7.223936e-05,7.223936e-05,7.223936e-05,7.223936e-05,7.223936e-05,7.223936e-05,7.223936e-05
2022-04-27,Australia,Omicron 22A,7.06721e-05,7.06721e-05,7.06721e-05,7.06721e-05,7.06721e-05,7.06721e-05,7.06721e-05
2022-04-28,Australia,Omicron 22A,6.913477e-05,6.913477e-05,6.913477e-05,6.913477e-05,6.913477e-05,6.913477e-05,6.913477e-05
2022-04-29,Australia,Omicron 22A,6.7627094e-05,6.7627094e-05,6.7627094e-05,6.7627094e-05,6.7627094e-05,6.7627094e-05,6.7627094e-05
2022-04-30,Australia,Omicron 22A,6.614904e-05,6.614904e-05,6.614904e-05,6.614904e-05,6.614904e-05,6.614904e-05,6.614904e-05
2022-05-01,Australia,Omicron 22A,6.470032e-05,6.470032e-05,6.470032e-05,6.470032e-05,6.470032e-05,6.470032e-05,6.470032e-05
2022-05-02,Australia,Omicron 22A,6.32806e-05,6.32806e-05,6.32806e-05,6.32806e-05,6.32806e-05,6.32806e-05,6.32806e-05
2022-05-03,Australia,Omicron 22A,6.188969e-05,6.188969e-05,6.188969e-05,6.188969e-05,6.188969e-05,6.188969e-05,6.188969e-05
2022-05-04,Australia,Omicron 22A,6.0527167e-05,6.0527167e-05,6.0527167e-05,6.0527167e-05,6.0527167e-05,6.0527167e-05,6.0527167e-05
2022-05-05,Australia,Omicron 22A,5.919278e-05,5.919278e-05,5.919278e-05,5.919278e-05,5.919278e-05,5.919278e-05,5.919278e-05
2022-05-06,Australia,Omicron 22A,5.7886075e-05,5.7886075e-05,5.7886075e-05,5.7886075e-05,5.7886075e-05,5.7886075e-05,5.7886075e-05
2022-05-07,Australia,Omicron 22A,5.6606623e-05,5.6606623e-05,5.6606623e-05,5.6606623e-05,5.6606623e-05,5.6606623e-05,5.6606623e-05
2022-05-08,Australia,Omicron 22A,5.535412e-05,5.535412e-05,5.535412e-05,5.535412e-05,5.535412e-05,5.535412e-05,5.535412e-05
2022-05-09,Australia,Omicron 22A,5.412803e-05,5.412803e-05,5.412803e-05,5.412803e-05,5.412803e-05,5.412803e-05,5.412803e-05
2022-05-10,Australia,Omicron 22A,5.2928037e-05,5.2928037e-05,5.2928037e-05,5.2928037e-05,5.2928037e-05,5.2928037e-05,5.2928037e-05
2022-05-11,Australia,Omicron 22A,5.1753635e-05,5.1753635e-05,5.1753635e-05,5.1753635e-05,5.1753635e-05,5.1753635e-05,5.1753635e-05
2022-05-12,Australia,Omicron 22A,5.060434e-05,5.060434e-05,5.060434e-05,5.060434e-05,5.060434e-05,5.060434e-05,5.060434e-05
2022-05-13,Australia,Omicron 22A,4.94798e-05,4.94798e-05,4.94798e-05,4.94798e-05,4.94798e-05,4.94798e-05,4.94798e-05
2022-05-14,Australia,Omicron 22A,4.8379472e-05,4.8379472e-05,4.8379472e-05,4.8379472e-05,4.8379472e-05,4.8379472e-05,4.8379472e-05
2022-05-15,Australia,Omicron 22A,4.730299e-05,4.730299e-05,4.730299e-05,4.730299e-05,4.730299e-05,4.730299e-05,4.730299e-05
2022-05-16,Australia,Omicron 22A,4.6249872e-05,4.6249872e-05,4.6249872e-05,4.6249872e-05,4.6249872e-05,4.6249872e-05,4.6249872e-05
2022-05-17,Australia,Omicron 22A,4.521961e-05,4.521961e-05,4.521961e-05,4.521961e-05,4.521961e-05,4.521961e-05,4.521961e-05
2022-05-18,Australia,Omicron 22A,4.421185e-05,4.421185e-05,4.421185e-05,4.421185e-05,4.421185e-05,4.421185e-05,4.421185e-05
2022-05-19,Australia,Omicron 22A,4.3226068e-05,4.3226068e-05,4.3226068e-05,4.3226068e-05,4.3226068e-05,4.3226068e-05,4.3226068e-05
2022-05-20,Australia,Omicron 22A,4.2261912e-05,4.2261912e-05,4.2261912e-05,4.2261912e-05,4.2261912e-05,4.2261912e-05,4.2261912e-05
2022-04-23,Australia,Omicron 22B,2.1209042e-05,2.1209042e-05,2.1209042e-05,2.1209042e-05,2.1209042e-05,2.1209042e-05,2.1209042e-05
2022-04-24,Australia,Omicron 22B,2.0340402e-05,2.0340402e-05,2.0340402e-05,2.0340402e-05,2.0340402e-05,2.0340402e-05,2.0340402e-05
2022-04-25,Australia,Omicron 22B,1.9505807e-05,1.9505807e-05,1.9505807e-05,1.9505807e-05,1.9505807e-05,1.9505807e-05,1.9505807e-05
2022-04-26,Australia,Omicron 22B,1.8704139e-05,1.8704139e-05,1.8704139e-05,1.8704139e-05,1.8704139e-05,1.8704139e-05,1.8704139e-05
2022-04-27,Australia,Omicron 22B,1.793421e-05,1.793421e-05,1.793421e-05,1.793421e-05,1.793421e-05,1.793421e-05,1.793421e-05
2022-04-28,Australia,Omicron 22B,1.7194976e-05,1.7194976e-05,1.7194976e-05,1.7194976e-05,1.7194976e-05,1.7194976e-05,1.7194976e-05
2022-04-29,Australia,Omicron 22B,1.6485292e-05,1.6485292e-05,1.6485292e-05,1.6485292e-05,1.6485292e-05,1.6485292e-05,1.6485292e-05
2022-04-30,Australia,Omicron 22B,1.5804106e-05,1.5804106e-05,1.5804106e-05,1.5804106e-05,1.5804106e-05,1.5804106e-05,1.5804106e-05
2022-05-01,Australia,Omicron 22B,1.5150369e-05,1.5150369e-05,1.5150369e-05,1.5150369e-05,1.5150369e-05,1.5150369e-05,1.5150369e-05
2022-05-02,Australia,Omicron 22B,1.4523063e-05,1.4523063e-05,1.4523063e-05,1.4523063e-05,1.4523063e-05,1.4523063e-05,1.4523063e-05
2022-05-03,Australia,Omicron 22B,1.3921204e-05,1.3921204e-05,1.3921204e-05,1.3921204e-05,1.3921204e-05,1.3921204e-05,1.3921204e-05
2022-05-04,Australia,Omicron 22B,1.3343792e-05,1.3343792e-05,1.3343792e-05,1.3343792e-05,1.3343792e-05,1.3343792e-05,1.3343792e-05
2022-05-05,Australia,Omicron 22B,1.2789938e-05,1.2789938e-05,1.2789938e-05,1.2789938e-05,1.2789938e-05,1.2789938e-05,1.2789938e-05
2022-05-06,Australia,Omicron 22B,1.2258695e-05,1.2258695e-05,1.2258695e-05,1.2258695e-05,1.2258695e-05,1.2258695e-05,1.2258695e-05
2022-05-07,Australia,Omicron 22B,1.1749199e-05,1.1749199e-05,1.1749199e-05,1.1749199e-05,1.1749199e-05,1.1749199e-05,1.1749199e-05
2022-05-08,Australia,Omicron 22B,1.1260596e-05,1.1260596e-05,1.1260596e-05,1.1260596e-05,1.1260596e-05,1.1260596e-05,1.1260596e-05
2022-05-09,Australia,Omicron 22B,1.0792063e-05,1.0792063e-05,1.0792063e-05,1.0792063e-05,1.0792063e-05,1.0792063e-05,1.0792063e-05
2022-05-10,Australia,Omicron 22B,1.0342817e-05,1.0342817e-05,1.0342817e-05,1.0342817e-05,1.0342817e-05,1.0342817e-05,1.0342817e-05
2022-05-11,Australia,Omicron 22B,9.912061e-06,9.912061e-06,9.912061e-06,9.912061e-06,9.912061e-06,9.912061e-06,9.912061e-06
2022-05-12,Australia,Omicron 22B,9.499093e-06,9.499093e-06,9.499093e-06,9.499093e-06,9.499093e-06,9.499093e-06,9.499093e-06
2022-05-13,Australia,Omicron 22B,9.103172e-06,9.103172e-06,9.103172e-06,9.103172e-06,9.103172e-06,9.103172e-06,9.103172e-06
2022-05-14,Australia,Omicron 22B,8.72362e-06,8.72362e-06,8.72362e-06,8.72362e-06,8.72362e-06,8.72362e-06,8.72362e-06
2022-05-15,Australia,Omicron 22B,8.359776e-06,8.359776e-06,8.359776e-06,8.359776e-06,8.359776e-06,8.359776e-06,8.359776e-06
2022-05-16,Australia,Omicron 22B,8.011005e-06,8.011005e-06,8.011005e-06,8.011005e-06,8.011005e-06,8.011005e-06,8.011005e-06
2022-05-17,Australia,Omicron 22B,7.676699e-06,7.676699e-06,7.676699e-06,7.676699e-06,7.676699e-06,7.676699e-06,7.676699e-06
2022-05-18,Australia,Omicron 22B,7.3562487e-06,7.3562487e-06,7.3562487e-06,7.3562487e-06,7.3562487e-06,7.3562487e-06,7.3562487e-06
2022-05-19,Australia,Omicron 22B,7.049117e-06,7.049117e-06,7.049117e-06,7.049117e-06,7.049117e-06,7.049117e-06,7.049117e-06
2022-05-20,Australia,Omicron 22B,6.754738e-06,6.754738e-06,6.754738e-06,6.754738e-06,6.754738e-06,6.754738e-06,6.754738e-06
2022-04-23,Australia,Omicron 22C,0.0012067917,0.0012067917,0.0012067917,0.0012067917,0.0012067917,0.0012067917,0.0012067917
2022-04-24,Australia,Omicron 22C,0.0012357607,0.0012357607,0.0012357607,0.0012357607,0.0012357607,0.0012357607,0.0012357607
2022-04-25,Australia,Omicron 22C,0.001265326,0.001265326,0.001265326,0.001265326,0.001265326,0.001265326,0.001265326
