location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
South Africa,Omicron 21K,0.89615,1.0083735,0.7893842,0.9725605,0.82197285,0.93936574,0.85856956
South Africa,Omicron 22A,1.0191908,1.1044807,0.94584584,1.0772018,0.97017145,1.048522,0.99221957
South Africa,Omicron 22B,1.114889,1.1986421,1.0344362,1.1707585,1.0600636,1.1415915,1.0849967
South Africa,Omicron 22D,1.1071801,1.2638757,0.97272587,1.2023941,1.0264463,1.1581535,1.0602236
South Africa,Omicron 22E,1.3414371,1.4824541,1.206277,1.4351873,1.2469392,1.3949527,1.2925354
South Africa,other,1.0554063,1.1598916,0.9697422,1.126246,0.99407697,1.0963914,1.0238507
