location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
South Africa	Delta	0.50700766	0.55312717	0.46544904	0.53633094	0.47765833	0.522649	0.4920657
South Africa	Omicron 21K	1.0989565	1.2013865	1.0074598	1.1647321	1.0322164	1.1359887	1.0649898
South Africa	other	0.54089177	0.58660674	0.49272132	0.5715076	0.5071455	0.55770576	0.5233869
