date,location,variant,median_freq_forecast,freq_forecast_upper_95,freq_forecast_lower_95,freq_forecast_upper_80,freq_forecast_lower_80,freq_forecast_upper_50,freq_forecast_lower_50
2022-04-09,United Kingdom,Delta,3.5209258e-08,3.5209258e-08,3.5209258e-08,3.5209258e-08,3.5209258e-08,3.5209258e-08,3.5209258e-08
2022-04-10,United Kingdom,Delta,2.9200642e-08,2.9200642e-08,2.9200642e-08,2.9200642e-08,2.9200642e-08,2.9200642e-08,2.9200642e-08
2022-04-11,United Kingdom,Delta,2.4215584e-08,2.4215584e-08,2.4215584e-08,2.4215584e-08,2.4215584e-08,2.4215584e-08,2.4215584e-08
2022-04-12,United Kingdom,Delta,2.0080108e-08,2.0080108e-08,2.0080108e-08,2.0080108e-08,2.0080108e-08,2.0080108e-08,2.0080108e-08
2022-04-13,United Kingdom,Delta,1.6649816e-08,1.6649816e-08,1.6649816e-08,1.6649816e-08,1.6649816e-08,1.6649816e-08,1.6649816e-08
2022-04-14,United Kingdom,Delta,1.3804718e-08,1.3804718e-08,1.3804718e-08,1.3804718e-08,1.3804718e-08,1.3804718e-08,1.3804718e-08
2022-04-15,United Kingdom,Delta,1.1445207e-08,1.1445207e-08,1.1445207e-08,1.1445207e-08,1.1445207e-08,1.1445207e-08,1.1445207e-08
2022-04-16,United Kingdom,Delta,9.488516e-09,9.488516e-09,9.488516e-09,9.488516e-09,9.488516e-09,9.488516e-09,9.488516e-09
2022-04-17,United Kingdom,Delta,7.866001e-09,7.866001e-09,7.866001e-09,7.866001e-09,7.866001e-09,7.866001e-09,7.866001e-09
2022-04-18,United Kingdom,Delta,6.5206764e-09,6.5206764e-09,6.5206764e-09,6.5206764e-09,6.5206764e-09,6.5206764e-09,6.5206764e-09
2022-04-19,United Kingdom,Delta,5.4052505e-09,5.4052505e-09,5.4052505e-09,5.4052505e-09,5.4052505e-09,5.4052505e-09,5.4052505e-09
2022-04-20,United Kingdom,Delta,4.480493e-09,4.480493e-09,4.480493e-09,4.480493e-09,4.480493e-09,4.480493e-09,4.480493e-09
2022-04-21,United Kingdom,Delta,3.7138317e-09,3.7138317e-09,3.7138317e-09,3.7138317e-09,3.7138317e-09,3.7138317e-09,3.7138317e-09
2022-04-22,United Kingdom,Delta,3.0782723e-09,3.0782723e-09,3.0782723e-09,3.0782723e-09,3.0782723e-09,3.0782723e-09,3.0782723e-09
2022-04-23,United Kingdom,Delta,2.5514164e-09,2.5514164e-09,2.5514164e-09,2.5514164e-09,2.5514164e-09,2.5514164e-09,2.5514164e-09
2022-04-24,United Kingdom,Delta,2.1146873e-09,2.1146873e-09,2.1146873e-09,2.1146873e-09,2.1146873e-09,2.1146873e-09,2.1146873e-09
2022-04-25,United Kingdom,Delta,1.7526819e-09,1.7526819e-09,1.7526819e-09,1.7526819e-09,1.7526819e-09,1.7526819e-09,1.7526819e-09
2022-04-26,United Kingdom,Delta,1.4526179e-09,1.4526179e-09,1.4526179e-09,1.4526179e-09,1.4526179e-09,1.4526179e-09,1.4526179e-09
2022-04-27,United Kingdom,Delta,1.2039059e-09,1.2039059e-09,1.2039059e-09,1.2039059e-09,1.2039059e-09,1.2039059e-09,1.2039059e-09
2022-04-28,United Kingdom,Delta,9.977624e-10,9.977624e-10,9.977624e-10,9.977624e-10,9.977624e-10,9.977624e-10,9.977624e-10
2022-04-29,United Kingdom,Delta,8.2690554e-10,8.2690554e-10,8.2690554e-10,8.2690554e-10,8.2690554e-10,8.2690554e-10,8.2690554e-10
2022-04-30,United Kingdom,Delta,6.85299e-10,6.85299e-10,6.85299e-10,6.85299e-10,6.85299e-10,6.85299e-10,6.85299e-10
2022-05-01,United Kingdom,Delta,5.67935e-10,5.67935e-10,5.67935e-10,5.67935e-10,5.67935e-10,5.67935e-10,5.67935e-10
2022-05-02,United Kingdom,Delta,4.7066584e-10,4.7066584e-10,4.7066584e-10,4.7066584e-10,4.7066584e-10,4.7066584e-10,4.7066584e-10
2022-05-03,United Kingdom,Delta,3.9005216e-10,3.9005216e-10,3.9005216e-10,3.9005216e-10,3.9005216e-10,3.9005216e-10,3.9005216e-10
2022-05-04,United Kingdom,Delta,3.232429e-10,3.232429e-10,3.232429e-10,3.232429e-10,3.232429e-10,3.232429e-10,3.232429e-10
2022-05-05,United Kingdom,Delta,2.6787536e-10,2.6787536e-10,2.6787536e-10,2.6787536e-10,2.6787536e-10,2.6787536e-10,2.6787536e-10
2022-05-06,United Kingdom,Delta,2.2198964e-10,2.2198964e-10,2.2198964e-10,2.2198964e-10,2.2198964e-10,2.2198964e-10,2.2198964e-10
2022-04-09,United Kingdom,Omicron 21K,0.0085766995,0.0085766995,0.0085766995,0.0085766995,0.0085766995,0.0085766995,0.0085766995
2022-04-10,United Kingdom,Omicron 21K,0.0077680107,0.0077680107,0.0077680107,0.0077680107,0.0077680107,0.0077680107,0.0077680107
2022-04-11,United Kingdom,Omicron 21K,0.0070350175,0.0070350175,0.0070350175,0.0070350175,0.0070350175,0.0070350175,0.0070350175
2022-04-12,United Kingdom,Omicron 21K,0.006370747,0.006370747,0.006370747,0.006370747,0.006370747,0.006370747,0.006370747
2022-04-13,United Kingdom,Omicron 21K,0.005768831,0.005768831,0.005768831,0.005768831,0.005768831,0.005768831,0.005768831
2022-04-14,United Kingdom,Omicron 21K,0.0052234763,0.0052234763,0.0052234763,0.0052234763,0.0052234763,0.0052234763,0.0052234763
2022-04-15,United Kingdom,Omicron 21K,0.0047294316,0.0047294316,0.0047294316,0.0047294316,0.0047294316,0.0047294316,0.0047294316
2022-04-16,United Kingdom,Omicron 21K,0.004281911,0.004281911,0.004281911,0.004281911,0.004281911,0.004281911,0.004281911
2022-04-17,United Kingdom,Omicron 21K,0.0038765646,0.0038765646,0.0038765646,0.0038765646,0.0038765646,0.0038765646,0.0038765646
2022-04-18,United Kingdom,Omicron 21K,0.0035094556,0.0035094556,0.0035094556,0.0035094556,0.0035094556,0.0035094556,0.0035094556
2022-04-19,United Kingdom,Omicron 21K,0.0031769988,0.0031769988,0.0031769988,0.0031769988,0.0031769988,0.0031769988,0.0031769988
2022-04-20,United Kingdom,Omicron 21K,0.00287594,0.00287594,0.00287594,0.00287594,0.00287594,0.00287594,0.00287594
2022-04-21,United Kingdom,Omicron 21K,0.0026033365,0.0026033365,0.0026033365,0.0026033365,0.0026033365,0.0026033365,0.0026033365
2022-04-22,United Kingdom,Omicron 21K,0.0023565097,0.0023565097,0.0023565097,0.0023565097,0.0023565097,0.0023565097,0.0023565097
2022-04-23,United Kingdom,Omicron 21K,0.0021330332,0.0021330332,0.0021330332,0.0021330332,0.0021330332,0.0021330332,0.0021330332
2022-04-24,United Kingdom,Omicron 21K,0.0019307057,0.0019307057,0.0019307057,0.0019307057,0.0019307057,0.0019307057,0.0019307057
