location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
United Kingdom,Delta,0.84193283,0.84193283,0.84193283,0.84193283,0.84193283,0.84193283,0.84193283
United Kingdom,Omicron 21K,0.69996965,0.69996965,0.69996965,0.69996965,0.69996965,0.69996965,0.69996965
United Kingdom,Omicron 22A,1.7082053,1.7082053,1.7082053,1.7082053,1.7082053,1.7082053,1.7082053
United Kingdom,Omicron 22B,1.8721353,1.8721353,1.8721353,1.8721353,1.8721353,1.8721353,1.8721353
United Kingdom,Omicron 22C,1.6572238,1.6572238,1.6572238,1.6572238,1.6572238,1.6572238,1.6572238
United Kingdom,other,1.0219395,1.0219395,1.0219395,1.0219395,1.0219395,1.0219395,1.0219395
