location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
Trinidad and Tobago	Delta	1.050592	1.2879903	0.8493864	1.1980852	0.9109077	1.1225168	0.9745797
Trinidad and Tobago	Omicron 21K	0.9082832	1.1513519	0.70880425	1.0668286	0.76869345	0.9955459	0.827971
Trinidad and Tobago	Omicron 22A	0.974599	1.1082697	0.861616	1.0557057	0.89812386	1.0168313	0.9320409
Trinidad and Tobago	Omicron 22B	0.965443	1.0972672	0.8579178	1.0510527	0.89184904	1.0115921	0.92859524
Trinidad and Tobago	Omicron 22C	0.75425225	0.9248977	0.5925027	0.8658202	0.6414259	0.8047732	0.69806814
Trinidad and Tobago	Omicron 22D	1.1253316	1.3315766	0.9531538	1.2482166	1.0010312	1.1904571	1.065101
Trinidad and Tobago	Omicron 22E	1.3696091	1.6027629	1.1675557	1.521371	1.2278516	1.4467211	1.2979014
Trinidad and Tobago	Omicron 23A	1.3082054	1.6587292	1.0522478	1.5292392	1.1359485	1.4218767	1.218321
Trinidad and Tobago	other	1.1827157	1.3642995	1.0226536	1.2995194	1.0741673	1.2374206	1.1257277
