location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
Australia	Delta	1.0341877	1.2873999	0.8543324	1.1993942	0.911695	1.1146988	0.9752994
Australia	Omicron 21K	0.7986536	0.8682774	0.73548853	0.8411293	0.7588466	0.8198893	0.77808607
Australia	Omicron 22A	1.3449862	1.3573983	1.3329976	1.3526347	1.3377668	1.3493043	1.3413863
Australia	Omicron 22B	1.5021983	1.5133635	1.491651	1.5091432	1.4948646	1.5058506	1.4987901
Australia	Omicron 22C	1.1829286	1.1993319	1.1685884	1.1930319	1.1740911	1.1885229	1.1781874
Australia	Omicron 22D	1.9470181	2.0705209	1.8037298	2.0282	1.8531767	1.9923	1.9023206
Australia	Omicron 22E	1.0479128	1.3263674	0.8068613	1.234906	0.88778067	1.1439562	0.9562708
Australia	other	0.998217	1.0110228	0.98601365	1.0065053	0.99085265	1.0027547	0.994168
