date,location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
2022-03-04,Trinidad and Tobago,Omicron 21K,0.75522715,0.80084246,0.71168864,0.78657854,0.7252427,0.7724552,0.7406732
2022-03-05,Trinidad and Tobago,Omicron 21K,0.75540483,0.8015056,0.7116066,0.785833,0.72563934,0.77143025,0.7410092
2022-03-06,Trinidad and Tobago,Omicron 21K,0.75537944,0.8021941,0.71199334,0.78578544,0.7255697,0.7715004,0.7411839
2022-03-07,Trinidad and Tobago,Omicron 21K,0.755124,0.8018128,0.71194106,0.7857245,0.7249461,0.7708792,0.74097246
2022-03-08,Trinidad and Tobago,Omicron 21K,0.75525725,0.8016523,0.71185553,0.785688,0.7245903,0.77059585,0.7402561
2022-03-09,Trinidad and Tobago,Omicron 21K,0.75507176,0.8017498,0.7113702,0.78531975,0.7244363,0.77083254,0.7396913
2022-03-10,Trinidad and Tobago,Omicron 21K,0.75497437,0.802168,0.711941,0.78489614,0.7244767,0.7706901,0.7398442
2022-03-11,Trinidad and Tobago,Omicron 21K,0.7553455,0.80236554,0.7116754,0.78491503,0.72464263,0.770578,0.7397411
2022-03-12,Trinidad and Tobago,Omicron 21K,0.75535786,0.8023437,0.7117315,0.7854195,0.72462016,0.7704575,0.73975044
2022-03-13,Trinidad and Tobago,Omicron 21K,0.75530237,0.80271477,0.71198916,0.78537655,0.72458994,0.7703095,0.73956823
2022-03-14,Trinidad and Tobago,Omicron 21K,0.75524586,0.8032719,0.71227586,0.7854711,0.72456414,0.7701701,0.73938864
2022-03-15,Trinidad and Tobago,Omicron 21K,0.7556561,0.803805,0.7117458,0.7855021,0.7246517,0.770327,0.7394503
2022-03-16,Trinidad and Tobago,Omicron 21K,0.75560284,0.8041928,0.7113543,0.78543806,0.7245384,0.7701738,0.73945314
2022-03-17,Trinidad and Tobago,Omicron 21K,0.75583965,0.80423504,0.7113948,0.7853335,0.72445846,0.77036345,0.7399513
2022-03-18,Trinidad and Tobago,Omicron 21K,0.7559662,0.8041115,0.7114366,0.7857255,0.7246453,0.7703171,0.7397716
2022-03-19,Trinidad and Tobago,Omicron 21K,0.75621355,0.8038802,0.7114792,0.7857905,0.72451824,0.7701605,0.7400063
2022-03-20,Trinidad and Tobago,Omicron 21K,0.75640047,0.80367994,0.7115252,0.7855879,0.7244313,0.7701099,0.74012303
2022-03-21,Trinidad and Tobago,Omicron 21K,0.7565747,0.80334336,0.71174353,0.7856953,0.72465247,0.7697924,0.74035215
2022-03-22,Trinidad and Tobago,Omicron 21K,0.7568157,0.80330646,0.71180296,0.78606075,0.7246478,0.7699176,0.74013
2022-03-23,Trinidad and Tobago,Omicron 21K,0.7569778,0.8033834,0.7117256,0.7864313,0.7246004,0.7698683,0.74002695
2022-03-24,Trinidad and Tobago,Omicron 21K,0.75684375,0.803332,0.71228945,0.78725845,0.72469604,0.77013075,0.7401873
2022-03-25,Trinidad and Tobago,Omicron 21K,0.75678307,0.80326676,0.7123167,0.78729236,0.7251356,0.76994944,0.740256
2022-03-26,Trinidad and Tobago,Omicron 21K,0.75707734,0.80314827,0.71210796,0.78708696,0.7250774,0.76986766,0.7401426
2022-03-27,Trinidad and Tobago,Omicron 21K,0.7572812,0.8029663,0.7116324,0.7871975,0.7247177,0.7698539,0.74016345
2022-03-28,Trinidad and Tobago,Omicron 21K,0.7577739,0.80294466,0.7118905,0.78705305,0.7246892,0.769935,0.74029505
