date	location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2022-01-18	Trinidad and Tobago	Delta	0.49224168	0.5811082	0.41604906	0.5501036	0.4389017	0.5228102	0.45996034
2022-01-19	Trinidad and Tobago	Delta	0.49194103	0.58008254	0.41430682	0.54957473	0.4392343	0.52219653	0.4593932
2022-01-20	Trinidad and Tobago	Delta	0.4910274	0.5805129	0.4142748	0.54963696	0.43955418	0.5213094	0.45884374
2022-01-21	Trinidad and Tobago	Delta	0.49093187	0.5806793	0.41460466	0.5494945	0.43957806	0.52095366	0.45773274
2022-01-22	Trinidad and Tobago	Delta	0.49090967	0.5801772	0.41478556	0.54975337	0.43979383	0.52063084	0.45813748
2022-01-23	Trinidad and Tobago	Delta	0.49083084	0.5796993	0.41490513	0.5498267	0.43986705	0.52057123	0.45868412
2022-01-24	Trinidad and Tobago	Delta	0.4903797	0.57924867	0.41565245	0.54987967	0.43968934	0.5202904	0.4587231
2022-01-25	Trinidad and Tobago	Delta	0.4899171	0.5791212	0.41621003	0.55004895	0.43967086	0.52014816	0.45897487
2022-01-26	Trinidad and Tobago	Delta	0.4902944	0.57905686	0.41646293	0.5498696	0.43956557	0.5202389	0.45800874
2022-01-27	Trinidad and Tobago	Delta	0.49002773	0.57907915	0.41638893	0.5498396	0.4396523	0.52013844	0.4582383
2022-01-28	Trinidad and Tobago	Delta	0.49023736	0.5792359	0.41630876	0.54976845	0.43971506	0.5201942	0.45826438
2022-01-29	Trinidad and Tobago	Delta	0.48998004	0.5793998	0.41622904	0.54989165	0.43967918	0.52028406	0.4584137
2022-01-30	Trinidad and Tobago	Delta	0.48997003	0.5795793	0.4160902	0.5498758	0.4396818	0.5202992	0.45835638
2022-01-31	Trinidad and Tobago	Delta	0.49000534	0.579765	0.41596192	0.5501693	0.4395336	0.5202836	0.4582396
2022-02-01	Trinidad and Tobago	Delta	0.48987406	0.5799216	0.4158585	0.55041105	0.43943396	0.51999414	0.45815885
2022-02-02	Trinidad and Tobago	Delta	0.48970684	0.58005536	0.41577917	0.55048144	0.43950698	0.5199691	0.45778373
2022-02-03	Trinidad and Tobago	Delta	0.4895653	0.58017313	0.4157231	0.54991144	0.43912882	0.51993227	0.45774215
2022-02-04	Trinidad and Tobago	Delta	0.489434	0.5802814	0.41568938	0.5500119	0.4385668	0.520017	0.45754611
2022-02-05	Trinidad and Tobago	Delta	0.4893219	0.58038664	0.4156773	0.5497489	0.43862653	0.5200473	0.45746517
2022-02-06	Trinidad and Tobago	Delta	0.4893576	0.5804955	0.4156859	0.54924417	0.43853185	0.52010554	0.4575465
2022-02-07	Trinidad and Tobago	Delta	0.48943305	0.58061457	0.41571444	0.5490442	0.43827102	0.5199942	0.4575668
2022-02-08	Trinidad and Tobago	Delta	0.48922467	0.58075064	0.415762	0.5489426	0.43808642	0.5197461	0.45757324
2022-02-09	Trinidad and Tobago	Delta	0.48933655	0.5809102	0.41559666	0.54956657	0.43802348	0.51976025	0.45744187
2022-02-10	Trinidad and Tobago	Delta	0.4895479	0.58110034	0.41540098	0.5499847	0.4379007	0.5195354	0.45718166
2022-02-11	Trinidad and Tobago	Delta	0.48972303	0.5813261	0.4152601	0.5504561	0.43779635	0.519296	0.4571951
2022-02-12	Trinidad and Tobago	Delta	0.4897706	0.581589	0.415172	0.55084	0.43770978	0.51938903	0.45716178
2022-02-13	Trinidad and Tobago	Delta	0.48925123	0.58194554	0.41513264	0.5508997	0.43763888	0.51929116	0.45690364
2022-02-14	Trinidad and Tobago	Delta	0.48920056	0.5819082	0.415394	0.5507035	0.4375818	0.5192016	0.4569969
2022-02-15	Trinidad and Tobago	Delta	0.48932543	0.5816095	0.41534582	0.5501102	0.43753654	0.5192213	0.45704597
2022-02-16	Trinidad and Tobago	Delta	0.48952824	0.5812852	0.41510177	0.54975784	0.4375148	0.51905274	0.4571348
2022-02-17	Trinidad and Tobago	Delta	0.48981678	0.5822739	0.41521767	0.5494696	0.43751985	0.5192332	0.4571488
2022-02-18	Trinidad and Tobago	Delta	0.49008065	0.5832184	0.41573495	0.5491843	0.43742898	0.51937973	0.45720685
2022-02-19	Trinidad and Tobago	Delta	0.48973313	0.5835173	0.4159137	0.5490436	0.43750286	0.5194427	0.4572034
2022-02-20	Trinidad and Tobago	Delta	0.4895895	0.58410084	0.41590673	0.5492366	0.43748218	0.51945937	0.457549
2022-02-21	Trinidad and Tobago	Delta	0.4896111	0.5846958	0.41609433	0.54940003	0.43746462	0.51957595	0.45775786
2022-02-22	Trinidad and Tobago	Delta	0.48954958	0.5852669	0.41631508	0.5495289	0.4374494	0.5194486	0.45793256
2022-02-23	Trinidad and Tobago	Delta	0.48955506	0.5858095	0.41627043	0.5497302	0.43743566	0.51958257	0.45812628
2022-02-24	Trinidad and Tobago	Delta	0.48954254	0.5859184	0.41614386	0.55081695	0.4373141	0.51952624	0.45814133
2022-02-25	Trinidad and Tobago	Delta	0.48989952	0.58594227	0.4164065	0.55097723	0.43709296	0.519539	0.45804775
2022-02-26	Trinidad and Tobago	Delta	0.4900886	0.5856656	0.41640973	0.5499466	0.43689686	0.5195467	0.45811898
2022-02-27	Trinidad and Tobago	Delta	0.49045235	0.58539295	0.41646788	0.54991525	0.43652487	0.51954883	0.4581579
2022-02-28	Trinidad and Tobago	Delta	0.4904714	0.58512247	0.41653717	0.5498356	0.43624783	0.5194622	0.45794347
2022-03-01	Trinidad and Tobago	Delta	0.49042058	0.5848522	0.4165834	0.5500601	0.43616113	0.51936525	0.45781308
2022-03-02	Trinidad and Tobago	Delta	0.49064988	0.5845802	0.41660422	0.5503427	0.4361409	0.51934814	0.45779097
