location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
Brazil,Delta,0.56573546,0.56573546,0.56573546,0.56573546,0.56573546,0.56573546,0.56573546
Brazil,Omicron 21K,0.69082874,0.69082874,0.69082874,0.69082874,0.69082874,0.69082874,0.69082874
Brazil,Omicron 22A,1.0897971,1.0897971,1.0897971,1.0897971,1.0897971,1.0897971,1.0897971
Brazil,Omicron 22B,1.5465341,1.5465341,1.5465341,1.5465341,1.5465341,1.5465341,1.5465341
Brazil,Omicron 22C,1.1690325,1.1690325,1.1690325,1.1690325,1.1690325,1.1690325,1.1690325
Brazil,other,1.0524807,1.0524807,1.0524807,1.0524807,1.0524807,1.0524807,1.0524807
