	date	location	cases
122	2022-01-19	Austria	18334
123	2022-01-20	Austria	28094
124	2022-01-21	Austria	25130
125	2022-01-22	Austria	29628
126	2022-01-23	Austria	26668
127	2022-01-24	Austria	23352
128	2022-01-25	Austria	25133
129	2022-01-26	Austria	26697
130	2022-01-27	Austria	38141
131	2022-01-28	Austria	35761
132	2022-01-29	Austria	37829
133	2022-01-30	Austria	33591
134	2022-01-31	Austria	28952
135	2022-02-01	Austria	26105
136	2022-02-02	Austria	27730
137	2022-02-03	Austria	43978
138	2022-02-04	Austria	33642
139	2022-02-05	Austria	36848
140	2022-02-06	Austria	33200
141	2022-02-07	Austria	29980
142	2022-02-08	Austria	25927
143	2022-02-09	Austria	29056
144	2022-02-10	Austria	40419
145	2022-02-11	Austria	35351
146	2022-02-12	Austria	33380
147	2022-02-13	Austria	29883
148	2022-02-14	Austria	25038
149	2022-02-15	Austria	24088
150	2022-02-16	Austria	26526
151	2022-02-17	Austria	38841
152	2022-02-18	Austria	30930
153	2022-02-19	Austria	30629
154	2022-02-20	Austria	25828
155	2022-02-21	Austria	21836
156	2022-02-22	Austria	21426
157	2022-02-23	Austria	23772
158	2022-02-24	Austria	35384
159	2022-02-25	Austria	28633
160	2022-02-26	Austria	29920
161	2022-02-27	Austria	25200
162	2022-02-28	Austria	22171
163	2022-03-01	Austria	21318
164	2022-03-02	Austria	27453
165	2022-03-03	Austria	41093
166	2022-03-04	Austria	31841
167	2022-03-05	Austria	32075
168	2022-03-06	Austria	31678
169	2022-03-07	Austria	27737
170	2022-03-08	Austria	26662
171	2022-03-09	Austria	34237
172	2022-03-10	Austria	51348
173	2022-03-11	Austria	50249
174	2022-03-12	Austria	49632
175	2022-03-13	Austria	43761
176	2022-03-14	Austria	37633
177	2022-03-15	Austria	34529
178	2022-03-16	Austria	40246
179	2022-03-17	Austria	64038
180	2022-03-18	Austria	51951
181	2022-03-19	Austria	50984
182	2022-03-20	Austria	42322
183	2022-03-21	Austria	37709
184	2022-03-22	Austria	31344
185	2022-03-23	Austria	37095
186	2022-03-24	Austria	54899
187	2022-03-25	Austria	41281
188	2022-03-26	Austria	37352
189	2022-03-27	Austria	33200
190	2022-03-28	Austria	25659
191	2022-03-29	Austria	21070
192	2022-03-30	Austria	26137
193	2022-03-31	Austria	34192
194	2022-04-01	Austria	26188
195	2022-04-02	Austria	22295
196	2022-04-03	Austria	18992
197	2022-04-04	Austria	14010
198	2022-04-05	Austria	11550
199	2022-04-06	Austria	15351
200	2022-04-07	Austria	21047
201	2022-04-08	Austria	16391
202	2022-04-09	Austria	13930
203	2022-04-10	Austria	13027
204	2022-04-11	Austria	10670
205	2022-04-12	Austria	7340
206	2022-04-13	Austria	9524
207	2022-04-14	Austria	12626
208	2022-04-15	Austria	10449
209	2022-04-16	Austria	9977
210	2022-04-17	Austria	8807
211	2022-04-18	Austria	7494
212	2022-04-19	Austria	5629
213	2022-04-20	Austria	5774
214	2022-04-21	Austria	8601
215	2022-04-22	Austria	11002
216	2022-04-23	Austria	8140
217	2022-04-24	Austria	6574
218	2022-04-25	Austria	5547
219	2022-04-26	Austria	4470
220	2022-04-27	Austria	6249
221	2022-04-28	Austria	8313
222	2022-04-29	Austria	6602
223	2022-04-30	Austria	6127
224	2022-05-01	Austria	5331
225	2022-05-02	Austria	4513
226	2022-05-03	Austria	3970
227	2022-05-04	Austria	5679
228	2022-05-05	Austria	7215
229	2022-05-06	Austria	6020
230	2022-05-07	Austria	6149
231	2022-05-08	Austria	5164
232	2022-05-09	Austria	3521
233	2022-05-10	Austria	3957
234	2022-05-11	Austria	4787
235	2022-05-12	Austria	5165
236	2022-05-13	Austria	5254
237	2022-05-14	Austria	4963
238	2022-05-15	Austria	3859
239	2022-05-16	Austria	3450
240	2022-01-17	Belgium	73296
241	2022-01-18	Belgium	37435
242	2022-01-19	Belgium	53851
243	2022-01-20	Belgium	67448
244	2022-01-21	Belgium	54478
245	2022-01-22	Belgium	44493
246	2022-01-23	Belgium	44493
247	2022-01-24	Belgium	44493
248	2022-01-25	Belgium	47493
249	2022-01-26	Belgium	61227
250	2022-01-27	Belgium	68285
251	2022-01-28	Belgium	48201
252	2022-01-29	Belgium	33105
253	2022-01-30	Belgium	33105
254	2022-01-31	Belgium	33105
255	2022-02-01	Belgium	28962
256	2022-02-02	Belgium	45428
257	2022-02-03	Belgium	38027
258	2022-02-04	Belgium	28382
259	2022-02-05	Belgium	16265
260	2022-02-06	Belgium	16265
261	2022-02-07	Belgium	16265
262	2022-02-08	Belgium	19057
263	2022-02-09	Belgium	22333
264	2022-02-10	Belgium	19616
265	2022-02-11	Belgium	15242
266	2022-02-12	Belgium	8819
267	2022-02-13	Belgium	8819
268	2022-02-14	Belgium	8819
269	2022-02-15	Belgium	12762
270	2022-02-16	Belgium	12714
271	2022-02-17	Belgium	11503
272	2022-02-18	Belgium	9705
273	2022-02-19	Belgium	5996
274	2022-02-20	Belgium	5996
275	2022-02-21	Belgium	5996
276	2022-02-22	Belgium	8356
277	2022-02-23	Belgium	8473
278	2022-02-24	Belgium	8634
279	2022-02-25	Belgium	6359
280	2022-02-26	Belgium	4427
281	2022-02-27	Belgium	4427
282	2022-02-28	Belgium	4427
283	2022-03-01	Belgium	6527
284	2022-03-02	Belgium	3869
285	2022-03-03	Belgium	3869
286	2022-03-04	Belgium	14713
287	2022-03-05	Belgium	5112
288	2022-03-06	Belgium	5112
289	2022-03-07	Belgium	5112
290	2022-03-08	Belgium	7495
291	2022-03-09	Belgium	10274
292	2022-03-10	Belgium	10274
293	2022-03-11	Belgium	10381
294	2022-03-12	Belgium	6011
295	2022-03-13	Belgium	6011
296	2022-03-14	Belgium	6011
297	2022-03-15	Belgium	12850
298	2022-03-16	Belgium	12850
299	2022-03-17	Belgium	12275
300	2022-03-18	Belgium	5751
301	2022-03-19	Belgium	5751
302	2022-03-20	Belgium	10692
303	2022-03-21	Belgium	10692
304	2022-03-22	Belgium	12669
305	2022-03-23	Belgium	16162
306	2022-03-24	Belgium	13457
307	2022-03-25	Belgium	10852
308	2022-03-26	Belgium	8454
309	2022-03-27	Belgium	8454
310	2022-03-28	Belgium	8454
311	2022-03-29	Belgium	14534
312	2022-03-30	Belgium	14534
313	2022-03-31	Belgium	14534
314	2022-04-01	Belgium	7619
315	2022-04-02	Belgium	7619
316	2022-04-03	Belgium	7619
317	2022-04-04	Belgium	7619
318	2022-04-05	Belgium	11403
319	2022-04-06	Belgium	11403
320	2022-04-07	Belgium	11403
321	2022-04-08	Belgium	7025
322	2022-04-09	Belgium	7025
323	2022-04-10	Belgium	7025
324	2022-04-11	Belgium	7025
325	2022-04-12	Belgium	9711
326	2022-04-13	Belgium	9711
327	2022-04-14	Belgium	9711
328	2022-04-15	Belgium	5152
329	2022-04-16	Belgium	5152
330	2022-04-17	Belgium	5152
331	2022-04-18	Belgium	5152
332	2022-04-19	Belgium	5152
333	2022-04-20	Belgium	8534
334	2022-04-21	Belgium	8534
335	2022-04-22	Belgium	4064
336	2022-04-23	Belgium	4064
337	2022-04-24	Belgium	4064
338	2022-04-25	Belgium	4064
339	2022-04-26	Belgium	4064
340	2022-04-27	Belgium	10168
341	2022-04-28	Belgium	10168
342	2022-04-29	Belgium	3708
343	2022-04-30	Belgium	3708
344	2022-05-01	Belgium	3708
345	2022-05-02	Belgium	3708
346	2022-05-03	Belgium	5686
347	2022-05-04	Belgium	5686
348	2022-05-05	Belgium	5686
349	2022-05-06	Belgium	3436
350	2022-05-07	Belgium	3436
351	2022-05-08	Belgium	3436
352	2022-05-09	Belgium	3436
353	2022-05-10	Belgium	4772
354	2022-05-11	Belgium	4772
355	2022-05-12	Belgium	4772
356	2022-05-13	Belgium	2682
357	2022-05-14	Belgium	2682
358	2022-05-15	Belgium	2682
359	2022-05-16	Belgium	2682
360	2022-01-17	Canada	41407
361	2022-01-18	Canada	20864
362	2022-01-19	Canada	23472
363	2022-01-20	Canada	22966
364	2022-01-21	Canada	21193
365	2022-01-22	Canada	13783
366	2022-01-23	Canada	5268
367	2022-01-24	Canada	19230
368	2022-01-25	Canada	29249
369	2022-01-26	Canada	7479
370	2022-01-27	Canada	28575
371	2022-01-28	Canada	16539
372	2022-01-29	Canada	8436
373	2022-01-30	Canada	7290
374	2022-01-31	Canada	21281
375	2022-02-01	Canada	11937
376	2022-02-02	Canada	15352
377	2022-02-03	Canada	13172
378	2022-02-04	Canada	13098
379	2022-02-05	Canada	6623
380	2022-02-06	Canada	5403
381	2022-02-07	Canada	16050
382	2022-02-08	Canada	10040
383	2022-02-09	Canada	10325
384	2022-02-10	Canada	10431
385	2022-02-11	Canada	7353
386	2022-02-12	Canada	9844
387	2022-02-13	Canada	3615
388	2022-02-14	Canada	12189
389	2022-02-15	Canada	6456
390	2022-02-16	Canada	7756
391	2022-02-17	Canada	7195
392	2022-02-18	Canada	6747
393	2022-02-19	Canada	3544
394	2022-02-20	Canada	2448
395	2022-02-21	Canada	3657
396	2022-02-22	Canada	7991
397	2022-02-23	Canada	9812
398	2022-02-24	Canada	5761
399	2022-02-25	Canada	8632
400	2022-02-26	Canada	1812
401	2022-02-27	Canada	3584
402	2022-02-28	Canada	7919
403	2022-03-01	Canada	5110
404	2022-03-02	Canada	5913
405	2022-03-03	Canada	8355
406	2022-03-04	Canada	9503
407	2022-03-05	Canada	3197
408	2022-03-06	Canada	2613
409	2022-03-07	Canada	8455
410	2022-03-08	Canada	4153
411	2022-03-09	Canada	6741
412	2022-03-10	Canada	5607
413	2022-03-11	Canada	8058
414	2022-03-12	Canada	1824
415	2022-03-13	Canada	1393
416	2022-03-14	Canada	4522
417	2022-03-15	Canada	9031
418	2022-03-16	Canada	5289
419	2022-03-17	Canada	4200
420	2022-03-18	Canada	3340
421	2022-03-19	Canada	3007
422	2022-03-20	Canada	2253
423	2022-03-21	Canada	8153
424	2022-03-22	Canada	9466
425	2022-03-23	Canada	6824
426	2022-03-24	Canada	7053
427	2022-03-25	Canada	8944
428	2022-03-26	Canada	4374
429	2022-03-27	Canada	3654
430	2022-03-28	Canada	6150
431	2022-03-29	Canada	10561
432	2022-03-30	Canada	10976
433	2022-03-31	Canada	8791
434	2022-04-01	Canada	13015
435	2022-04-02	Canada	7014
436	2022-04-03	Canada	2581
437	2022-04-04	Canada	563
438	2022-04-05	Canada	8904
439	2022-04-06	Canada	9552
440	2022-04-07	Canada	6019
441	2022-04-08	Canada	7784
442	2022-04-09	Canada	7784
443	2022-04-10	Canada	15952
444	2022-04-11	Canada	15952
445	2022-04-12	Canada	15952
446	2022-04-13	Canada	15952
447	2022-04-14	Canada	18945
448	2022-04-15	Canada	8344
449	2022-04-16	Canada	8344
450	2022-04-17	Canada	1938
451	2022-04-18	Canada	11974
452	2022-04-19	Canada	7893
453	2022-04-20	Canada	13433
454	2022-04-21	Canada	10515
455	2022-04-22	Canada	17290
456	2022-04-23	Canada	4751
457	2022-04-24	Canada	4657
458	2022-04-25	Canada	3883
459	2022-04-26	Canada	7590
460	2022-04-27	Canada	13085
461	2022-04-28	Canada	8497
462	2022-04-29	Canada	12229
463	2022-04-30	Canada	3456
464	2022-05-01	Canada	2619
465	2022-05-02	Canada	2666
466	2022-05-03	Canada	5556
467	2022-05-04	Canada	10798
468	2022-05-05	Canada	7139
469	2022-05-06	Canada	8970
470	2022-05-07	Canada	2458
471	2022-05-08	Canada	2144
472	2022-05-09	Canada	2187
473	2022-05-10	Canada	4388
474	2022-05-11	Canada	8208
475	2022-05-12	Canada	5485
476	2022-05-13	Canada	7771
477	2022-05-14	Canada	798
478	2022-05-15	Canada	634
479	2022-05-16	Canada	1012
480	2022-01-17	Denmark	28780
481	2022-01-18	Denmark	33493
482	2022-01-19	Denmark	38759
483	2022-01-20	Denmark	40626
484	2022-01-21	Denmark	46831
485	2022-01-22	Denmark	36120
486	2022-01-23	Denmark	42018
487	2022-01-24	Denmark	40348
488	2022-01-25	Denmark	46590
489	2022-01-26	Denmark	46747
490	2022-01-27	Denmark	51033
491	2022-01-28	Denmark	53655
492	2022-01-29	Denmark	41083
493	2022-01-30	Denmark	36196
494	2022-01-31	Denmark	29084
495	2022-02-01	Denmark	45366
496	2022-02-02	Denmark	55001
497	2022-02-03	Denmark	44225
498	2022-02-04	Denmark	40179
499	2022-02-05	Denmark	39190
500	2022-02-06	Denmark	36512
501	2022-02-07	Denmark	34849
502	2022-02-08	Denmark	49798
503	2022-02-09	Denmark	55120
504	2022-02-10	Denmark	53747
505	2022-02-11	Denmark	48170
506	2022-02-12	Denmark	44350
507	2022-02-13	Denmark	38323
508	2022-02-14	Denmark	29474
509	2022-02-15	Denmark	42978
510	2022-02-16	Denmark	42948
511	2022-02-17	Denmark	40600
512	2022-02-18	Denmark	35658
513	2022-02-19	Denmark	33304
514	2022-02-20	Denmark	25690
515	2022-02-21	Denmark	28883
516	2022-02-22	Denmark	30480
517	2022-02-23	Denmark	29040
518	2022-02-24	Denmark	25209
519	2022-02-25	Denmark	22784
520	2022-02-26	Denmark	17359
521	2022-02-27	Denmark	16454
522	2022-02-28	Denmark	16578
523	2022-03-01	Denmark	18561
524	2022-03-02	Denmark	20458
525	2022-03-03	Denmark	16822
526	2022-03-04	Denmark	16822
527	2022-03-05	Denmark	15735
528	2022-03-06	Denmark	10827
529	2022-03-07	Denmark	12225
530	2022-03-08	Denmark	15475
531	2022-03-09	Denmark	16958
532	2022-03-10	Denmark	14309
533	2022-03-11	Denmark	13826
534	2022-03-12	Denmark	7091
535	2022-03-13	Denmark	6658
536	2022-03-14	Denmark	7892
537	2022-03-15	Denmark	9947
538	2022-03-16	Denmark	9585
539	2022-03-17	Denmark	8326
540	2022-03-18	Denmark	7216
541	2022-03-19	Denmark	6352
542	2022-03-20	Denmark	4984
543	2022-03-21	Denmark	5221
544	2022-03-22	Denmark	7401
545	2022-03-23	Denmark	6291
546	2022-03-24	Denmark	5408
547	2022-03-25	Denmark	5654
548	2022-03-26	Denmark	4322
549	2022-03-27	Denmark	3359
550	2022-03-28	Denmark	3372
551	2022-03-29	Denmark	4496
552	2022-03-30	Denmark	4411
553	2022-03-31	Denmark	3931
554	2022-04-01	Denmark	3000
555	2022-04-02	Denmark	2852
556	2022-04-03	Denmark	2080
557	2022-04-04	Denmark	2266
558	2022-04-05	Denmark	3363
559	2022-04-06	Denmark	3214
560	2022-04-07	Denmark	2747
561	2022-04-08	Denmark	2680
562	2022-04-09	Denmark	2457
563	2022-04-10	Denmark	1722
564	2022-04-11	Denmark	1805
565	2022-04-12	Denmark	2683
566	2022-04-13	Denmark	2257
567	2022-04-14	Denmark	2259
568	2022-04-15	Denmark	1447
569	2022-04-16	Denmark	1410
570	2022-04-17	Denmark	1607
571	2022-04-18	Denmark	1508
572	2022-04-19	Denmark	1508
573	2022-04-20	Denmark	2351
574	2022-04-21	Denmark	2042
575	2022-04-22	Denmark	1634
576	2022-04-23	Denmark	1350
577	2022-04-24	Denmark	1005
578	2022-04-25	Denmark	983
579	2022-04-26	Denmark	1484
580	2022-04-27	Denmark	1207
581	2022-04-28	Denmark	1088
582	2022-04-29	Denmark	940
583	2022-04-30	Denmark	934
584	2022-05-01	Denmark	671
585	2022-05-02	Denmark	780
586	2022-05-03	Denmark	993
587	2022-05-04	Denmark	962
588	2022-05-05	Denmark	872
589	2022-05-06	Denmark	887
590	2022-05-07	Denmark	919
591	2022-05-08	Denmark	575
592	2022-05-09	Denmark	582
593	2022-05-10	Denmark	1003
594	2022-05-11	Denmark	850
595	2022-05-12	Denmark	742
596	2022-05-13	Denmark	765
597	2022-05-14	Denmark	427
598	2022-05-15	Denmark	488
599	2022-05-16	Denmark	570
600	2022-01-17	France	102169
601	2022-01-18	France	464769
602	2022-01-19	France	436167
603	2022-01-20	France	426943
604	2022-01-21	France	400851
605	2022-01-22	France	389320
606	2022-01-23	France	301614
607	2022-01-24	France	108481
608	2022-01-25	France	502507
609	2022-01-26	France	427136
610	2022-01-27	France	392617
611	2022-01-28	France	353503
612	2022-01-29	France	332398
613	2022-01-30	France	249448
614	2022-01-31	France	86376
615	2022-02-01	France	413177
616	2022-02-02	France	315363
617	2022-02-03	France	274352
618	2022-02-04	France	241049
619	2022-02-05	France	214542
620	2022-02-06	France	155439
621	2022-02-07	France	46001
622	2022-02-08	France	235267
623	2022-02-09	France	166613
624	2022-02-10	France	166613
625	2022-02-11	France	131376
626	2022-02-12	France	118611
627	2022-02-13	France	86562
628	2022-02-14	France	26475
629	2022-02-15	France	120494
630	2022-02-16	France	120494
631	2022-02-17	France	92446
632	2022-02-18	France	82639
633	2022-02-19	France	76552
634	2022-02-20	France	59003
635	2022-02-21	France	17195
636	2022-02-22	France	97382
637	2022-02-23	France	66833
638	2022-02-24	France	66805
639	2022-02-25	France	58138
640	2022-02-26	France	53623
641	2022-02-27	France	42600
642	2022-02-28	France	13483
643	2022-03-01	France	79794
644	2022-03-02	France	57697
645	2022-03-03	France	60282
646	2022-03-04	France	57789
647	2022-03-05	France	53678
648	2022-03-06	France	45328
649	2022-03-07	France	14496
650	2022-03-08	France	93050
651	2022-03-09	France	69190
652	2022-03-10	France	74818
653	2022-03-11	France	72399
654	2022-03-12	France	70524
655	2022-03-13	France	59036
656	2022-03-14	France	22158
657	2022-03-15	France	116618
658	2022-03-16	France	108832
659	2022-03-17	France	101747
660	2022-03-18	France	97579
661	2022-03-19	France	98104
662	2022-03-20	France	81283
663	2022-03-21	France	24231
664	2022-03-22	France	180777
665	2022-03-23	France	154054
666	2022-03-24	France	140141
667	2022-03-25	France	143571
668	2022-03-26	France	139517
669	2022-03-27	France	110174
670	2022-03-28	France	29582
671	2022-03-29	France	217480
672	2022-03-30	France	169024
673	2022-03-31	France	169697
674	2022-04-01	France	148629
675	2022-04-02	France	132114
676	2022-04-03	France	102266
677	2022-04-04	France	32038
678	2022-04-05	France	209627
679	2022-04-06	France	150954
680	2022-04-07	France	159024
681	2022-04-08	France	148768
682	2022-04-09	France	141690
683	2022-04-10	France	107654
684	2022-04-11	France	25492
685	2022-04-12	France	190762
686	2022-04-13	France	146426
687	2022-04-14	France	137564
688	2022-04-15	France	125394
689	2022-04-16	France	111583
690	2022-04-17	France	86650
691	2022-04-18	France	19810
692	2022-04-19	France	25465
693	2022-04-20	France	155711
694	2022-04-21	France	104007
695	2022-04-22	France	88389
696	2022-04-23	France	80571
697	2022-04-24	France	58954
698	2022-04-25	France	14032
699	2022-04-26	France	97498
700	2022-04-27	France	67711
701	2022-04-28	France	60007
702	2022-04-29	France	52919
703	2022-04-30	France	49482
704	2022-05-01	France	36726
705	2022-05-02	France	8737
706	2022-05-03	France	67017
707	2022-05-04	France	47925
708	2022-05-05	France	44331
709	2022-05-06	France	40224
710	2022-05-07	France	37958
711	2022-05-08	France	29324
712	2022-05-09	France	7354
713	2022-05-10	France	56449
714	2022-05-11	France	40299
715	2022-05-12	France	36148
716	2022-05-13	France	32773
717	2022-05-14	France	30459
718	2022-05-15	France	22844
719	2022-05-16	France	5936
720	2022-01-17	Germany	34145
721	2022-01-18	Germany	74405
722	2022-01-19	Germany	112323
723	2022-01-20	Germany	133536
724	2022-01-21	Germany	140160
725	2022-01-22	Germany	135461
726	2022-01-23	Germany	85440
727	2022-01-24	Germany	63393
728	2022-01-25	Germany	126955
729	2022-01-26	Germany	164000
730	2022-01-27	Germany	203136
731	2022-01-28	Germany	190148
732	2022-01-29	Germany	189166
733	2022-01-30	Germany	118970
734	2022-01-31	Germany	78318
735	2022-02-01	Germany	162613
736	2022-02-02	Germany	208498
737	2022-02-03	Germany	236120
738	2022-02-04	Germany	248838
739	2022-02-05	Germany	217815
740	2022-02-06	Germany	133173
741	2022-02-07	Germany	95267
742	2022-02-08	Germany	169571
743	2022-02-09	Germany	234250
744	2022-02-10	Germany	247862
745	2022-02-11	Germany	240172
746	2022-02-12	Germany	209789
747	2022-02-13	Germany	125160
748	2022-02-14	Germany	76465
749	2022-02-15	Germany	159217
750	2022-02-16	Germany	219972
751	2022-02-17	Germany	235626
752	2022-02-18	Germany	220048
753	2022-02-19	Germany	189105
754	2022-02-20	Germany	118032
755	2022-02-21	Germany	73867
756	2022-02-22	Germany	125902
757	2022-02-23	Germany	209052
758	2022-02-24	Germany	216322
759	2022-02-25	Germany	210743
760	2022-02-26	Germany	175833
761	2022-02-27	Germany	107913
762	2022-02-28	Germany	62349
763	2022-03-01	Germany	122111
764	2022-03-02	Germany	186406
765	2022-03-03	Germany	210673
766	2022-03-04	Germany	217593
767	2022-03-05	Germany	192210
768	2022-03-06	Germany	116889
769	2022-03-07	Germany	78428
770	2022-03-08	Germany	156799
771	2022-03-09	Germany	215854
772	2022-03-10	Germany	262752
773	2022-03-11	Germany	252836
774	2022-03-12	Germany	237086
775	2022-03-13	Germany	146607
776	2022-03-14	Germany	92378
777	2022-03-15	Germany	198888
778	2022-03-16	Germany	262593
779	2022-03-17	Germany	294931
780	2022-03-18	Germany	297845
781	2022-03-19	Germany	260239
782	2022-03-20	Germany	131792
783	2022-03-21	Germany	92314
784	2022-03-22	Germany	222080
785	2022-03-23	Germany	283732
786	2022-03-24	Germany	318387
787	2022-03-25	Germany	296498
788	2022-03-26	Germany	252026
789	2022-03-27	Germany	111224
790	2022-03-28	Germany	67501
791	2022-03-29	Germany	237352
792	2022-03-30	Germany	268477
793	2022-03-31	Germany	527487
794	2022-04-01	Germany	98228
795	2022-04-02	Germany	98228
796	2022-04-03	Germany	115182
797	2022-04-04	Germany	90198
798	2022-04-05	Germany	90198
799	2022-04-06	Germany	416714
800	2022-04-07	Germany	175263
801	2022-04-08	Germany	150675
802	2022-04-09	Germany	55471
803	2022-04-10	Germany	30789
804	2022-04-11	Germany	200442
805	2022-04-12	Germany	138651
806	2022-04-13	Germany	165368
807	2022-04-14	Germany	156864
808	2022-04-15	Germany	37568
809	2022-04-16	Germany	39784
810	2022-04-17	Germany	20482
811	2022-04-18	Germany	22483
812	2022-04-19	Germany	198583
813	2022-04-20	Germany	186325
814	2022-04-21	Germany	161718
815	2022-04-22	Germany	135079
816	2022-04-23	Germany	39179
817	2022-04-24	Germany	20084
818	2022-04-25	Germany	136798
819	2022-04-26	Germany	135882
820	2022-04-27	Germany	135882
821	2022-04-28	Germany	101610
822	2022-04-29	Germany	87298
823	2022-04-30	Germany	11718
824	2022-05-01	Germany	4032
825	2022-05-02	Germany	113522
826	2022-05-03	Germany	106631
827	2022-05-04	Germany	96167
828	2022-05-05	Germany	85073
829	2022-05-06	Germany	72252
830	2022-05-07	Germany	8488
831	2022-05-08	Germany	3350
832	2022-05-09	Germany	107568
833	2022-05-10	Germany	97010
834	2022-05-11	Germany	88961
835	2022-05-12	Germany	68999
836	2022-05-13	Germany	61859
837	2022-05-14	Germany	6151
838	2022-05-15	Germany	2305
839	2022-05-16	Germany	86252
840	2022-01-17	Ireland	6329
841	2022-01-18	Ireland	5767
842	2022-01-19	Ireland	6843
843	2022-01-20	Ireland	5523
844	2022-01-21	Ireland	6597
845	2022-01-22	Ireland	6689
846	2022-01-23	Ireland	4731
847	2022-01-24	Ireland	3692
848	2022-01-25	Ireland	4006
849	2022-01-26	Ireland	5605
850	2022-01-27	Ireland	5265
851	2022-01-28	Ireland	5109
852	2022-01-29	Ireland	4454
853	2022-01-30	Ireland	4454
854	2022-01-31	Ireland	4454
855	2022-02-01	Ireland	4208
856	2022-02-02	Ireland	5940
857	2022-02-03	Ireland	6061
858	2022-02-04	Ireland	6697
859	2022-02-05	Ireland	5056
860	2022-02-06	Ireland	5056
861	2022-02-07	Ireland	5056
862	2022-02-08	Ireland	3780
863	2022-02-09	Ireland	5677
864	2022-02-10	Ireland	5649
865	2022-02-11	Ireland	6618
866	2022-02-12	Ireland	4255
867	2022-02-13	Ireland	4255
868	2022-02-14	Ireland	4255
869	2022-02-15	Ireland	2632
870	2022-02-16	Ireland	2632
871	2022-02-17	Ireland	5026
872	2022-02-18	Ireland	4795
