	date	location	cases
130	2021-11-04	Austria	8594
131	2021-11-05	Austria	9388
132	2021-11-06	Austria	9943
133	2021-11-07	Austria	8554
134	2021-11-08	Austria	8178
135	2021-11-09	Austria	7712
136	2021-11-10	Austria	11398
137	2021-11-11	Austria	11975
138	2021-11-12	Austria	11798
139	2021-11-13	Austria	13152
140	2021-11-14	Austria	11552
141	2021-11-15	Austria	11889
142	2021-11-16	Austria	10363
143	2021-11-17	Austria	14416
144	2021-11-18	Austria	15145
145	2021-11-19	Austria	15809
146	2021-11-20	Austria	15297
147	2021-11-21	Austria	14042
148	2021-11-22	Austria	13806
149	2021-11-23	Austria	9513
150	2021-11-24	Austria	15365
151	2021-11-25	Austria	13592
152	2021-11-26	Austria	12245
153	2021-11-27	Austria	11671
154	2021-11-28	Austria	10478
155	2021-11-29	Austria	8526
156	2021-11-30	Austria	8186
157	2021-12-01	Austria	10367
158	2021-12-02	Austria	8882
159	2021-12-03	Austria	6738
160	2021-12-04	Austria	7304
161	2021-12-05	Austria	5192
162	2021-12-06	Austria	4625
163	2021-12-07	Austria	4233
164	2021-12-08	Austria	5663
165	2021-12-09	Austria	4437
166	2021-12-10	Austria	3659
167	2021-12-11	Austria	4460
168	2021-12-12	Austria	2479
169	2021-12-13	Austria	4170
170	2021-12-14	Austria	2859
171	2021-12-15	Austria	4224
172	2021-12-16	Austria	3046
173	2021-12-17	Austria	2899
174	2021-12-18	Austria	2167
175	2021-12-19	Austria	2242
176	2021-12-20	Austria	1792
177	2021-12-21	Austria	2528
178	2021-12-22	Austria	2269
179	2021-12-23	Austria	2147
180	2021-12-24	Austria	2374
181	2021-12-25	Austria	2085
182	2021-12-26	Austria	1717
183	2021-12-27	Austria	1550
184	2021-12-28	Austria	2416
185	2021-12-29	Austria	3251
186	2021-12-30	Austria	3225
187	2021-12-31	Austria	3624
188	2022-01-01	Austria	3608
189	2022-01-02	Austria	3283
190	2022-01-03	Austria	3319
191	2022-01-04	Austria	5496
192	2022-01-05	Austria	9761
193	2022-01-06	Austria	8853
194	2022-01-07	Austria	8786
195	2022-01-08	Austria	7405
196	2022-01-09	Austria	10291
197	2022-01-10	Austria	10804
198	2022-01-11	Austria	11516
199	2022-01-12	Austria	17006
200	2022-01-13	Austria	15852
201	2022-01-14	Austria	16822
202	2022-01-15	Austria	16749
203	2022-01-16	Austria	15419
204	2022-01-17	Austria	15717
205	2022-01-18	Austria	16685
206	2022-01-19	Austria	27677
207	2022-01-20	Austria	1833
208	2022-01-21	Austria	25418
209	2022-01-22	Austria	46669
210	2022-01-23	Austria	22453
211	2022-01-24	Austria	25610
212	2022-01-25	Austria	24946
213	2022-01-26	Austria	34011
214	2022-01-27	Austria	43053
215	2022-01-28	Austria	38631
216	2022-01-29	Austria	34748
217	2022-01-30	Austria	27127
218	2022-01-31	Austria	27411
219	2022-02-01	Austria	25894
220	2022-02-02	Austria	39410
221	2022-02-03	Austria	38135
222	2022-02-04	Austria	36329
223	2022-02-05	Austria	32258
224	2022-02-06	Austria	29324
225	2022-02-07	Austria	27299
226	2022-02-08	Austria	27087
227	2022-02-09	Austria	38309
228	2022-02-10	Austria	35250
229	2022-02-11	Austria	32712
230	2022-02-12	Austria	31128
231	2022-02-13	Austria	25951
232	2022-02-14	Austria	24565
233	2022-02-15	Austria	25177
234	2022-02-16	Austria	38256
235	2022-02-17	Austria	30914
236	2022-02-18	Austria	31166
237	2022-02-19	Austria	0
238	2022-02-20	Austria	48357
239	2022-02-21	Austria	21436
240	2022-02-22	Austria	21427
241	2022-02-23	Austria	34409
242	2022-02-24	Austria	28591
243	2022-02-25	Austria	31324
244	2022-02-26	Austria	25972
245	2022-02-27	Austria	23274
246	2022-02-28	Austria	20210
247	2022-03-01	Austria	24788
248	2022-03-02	Austria	39493
249	2022-03-03	Austria	31566
250	2022-03-04	Austria	32419
251	2022-03-05	Austria	31289
252	2022-03-06	Austria	28463
253	2022-03-07	Austria	26153
254	2021-11-01	Canada	3003
255	2021-11-02	Canada	1953
256	2021-11-03	Canada	2398
257	2021-11-04	Canada	2680
258	2021-11-05	Canada	2570
259	2021-11-06	Canada	1432
260	2021-11-07	Canada	1233
261	2021-11-08	Canada	4543
262	2021-11-09	Canada	2482
263	2021-11-10	Canada	2728
264	2021-11-11	Canada	1618
265	2021-11-12	Canada	3878
266	2021-11-13	Canada	1445
267	2021-11-14	Canada	1301
268	2021-11-15	Canada	4026
269	2021-11-16	Canada	2107
270	2021-11-17	Canada	2609
271	2021-11-18	Canada	2842
272	2021-11-19	Canada	2759
273	2021-11-20	Canada	1862
274	2021-11-21	Canada	1470
275	2021-11-22	Canada	4165
276	2021-11-23	Canada	2378
277	2021-11-24	Canada	2797
278	2021-11-25	Canada	4397
279	2021-11-26	Canada	3025
280	2021-11-27	Canada	2202
281	2021-11-28	Canada	1734
282	2021-11-29	Canada	3774
283	2021-11-30	Canada	2618
284	2021-12-01	Canada	3414
285	2021-12-02	Canada	3385
286	2021-12-03	Canada	3637
287	2021-12-04	Canada	2622
288	2021-12-05	Canada	2310
289	2021-12-06	Canada	4680
290	2021-12-07	Canada	3262
291	2021-12-08	Canada	3938
292	2021-12-09	Canada	4515
293	2021-12-10	Canada	3085
294	2021-12-11	Canada	5743
295	2021-12-12	Canada	3531
296	2021-12-13	Canada	6103
297	2021-12-14	Canada	5240
298	2021-12-15	Canada	7181
299	2021-12-16	Canada	7924
300	2021-12-17	Canada	10017
301	2021-12-18	Canada	8281
302	2021-12-19	Canada	8409
303	2021-12-20	Canada	15450
304	2021-12-21	Canada	14141
305	2021-12-22	Canada	18900
306	2021-12-23	Canada	25965
307	2021-12-24	Canada	25184
308	2021-12-25	Canada	19026
309	2021-12-26	Canada	18174
310	2021-12-27	Canada	22031
311	2021-12-28	Canada	27891
312	2021-12-29	Canada	55611
313	2021-12-30	Canada	42954
314	2021-12-31	Canada	42505
315	2022-01-01	Canada	33001
316	2022-01-02	Canada	29522
317	2022-01-03	Canada	37229
318	2022-01-04	Canada	49267
319	2022-01-05	Canada	39919
320	2022-01-06	Canada	41879
321	2022-01-07	Canada	45491
322	2022-01-08	Canada	28620
323	2022-01-09	Canada	25905
324	2022-01-10	Canada	58934
325	2022-01-11	Canada	33157
326	2022-01-12	Canada	34873
327	2022-01-13	Canada	31587
328	2022-01-14	Canada	40510
329	2022-01-15	Canada	17833
330	2022-01-16	Canada	14893
331	2022-01-17	Canada	42105
332	2022-01-18	Canada	20864
333	2022-01-19	Canada	23472
334	2022-01-20	Canada	22966
335	2022-01-21	Canada	21193
336	2022-01-22	Canada	13500
337	2022-01-23	Canada	4907
338	2022-01-24	Canada	18881
339	2022-01-25	Canada	30242
340	2022-01-26	Canada	7175
341	2022-01-27	Canada	28879
342	2022-01-28	Canada	16539
343	2022-01-29	Canada	8228
344	2022-01-30	Canada	7080
345	2022-01-31	Canada	21699
346	2022-02-01	Canada	11937
347	2022-02-02	Canada	15352
348	2022-02-03	Canada	13172
349	2022-02-04	Canada	13098
350	2022-02-05	Canada	6401
351	2022-02-06	Canada	5293
352	2022-02-07	Canada	16382
353	2022-02-08	Canada	10040
354	2022-02-09	Canada	10325
355	2022-02-10	Canada	10431
356	2022-02-11	Canada	7353
357	2022-02-12	Canada	9600
358	2022-02-13	Canada	3378
359	2022-02-14	Canada	12670
360	2022-02-15	Canada	6456
361	2022-02-16	Canada	7756
362	2022-02-17	Canada	7195
363	2022-02-18	Canada	6747
364	2022-02-19	Canada	3238
365	2022-02-20	Canada	2324
366	2022-02-21	Canada	4087
367	2022-02-22	Canada	7745
368	2022-02-23	Canada	10058
369	2022-02-24	Canada	5474
370	2022-02-25	Canada	8919
371	2022-02-26	Canada	1516
372	2022-02-27	Canada	3328
373	2022-02-28	Canada	8471
374	2022-03-01	Canada	4744
375	2022-03-02	Canada	6279
376	2022-03-03	Canada	7858
377	2022-03-04	Canada	10000
378	2022-03-05	Canada	2728
379	2022-03-06	Canada	2281
380	2022-03-07	Canada	8012
381	2021-11-01	Croatia	1126
382	2021-11-02	Croatia	785
383	2021-11-03	Croatia	4573
384	2021-11-04	Croatia	6310
385	2021-11-05	Croatia	6932
386	2021-11-06	Croatia	7094
387	2021-11-07	Croatia	4159
388	2021-11-08	Croatia	1242
389	2021-11-09	Croatia	4966
390	2021-11-10	Croatia	7315
391	2021-11-11	Croatia	6987
392	2021-11-12	Croatia	6449
393	2021-11-13	Croatia	6315
394	2021-11-14	Croatia	4151
395	2021-11-15	Croatia	1135
396	2021-11-16	Croatia	4443
397	2021-11-17	Croatia	6670
398	2021-11-18	Croatia	7270
399	2021-11-19	Croatia	2234
400	2021-11-20	Croatia	5614
401	2021-11-21	Croatia	4262
402	2021-11-22	Croatia	1327
403	2021-11-23	Croatia	4926
404	2021-11-24	Croatia	6136
405	2021-11-25	Croatia	6246
406	2021-11-26	Croatia	5460
407	2021-11-27	Croatia	5502
408	2021-11-28	Croatia	3339
409	2021-11-29	Croatia	1031
410	2021-11-30	Croatia	3858
411	2021-12-01	Croatia	5709
412	2021-12-02	Croatia	5341
413	2021-12-03	Croatia	4521
414	2021-12-04	Croatia	4465
415	2021-12-05	Croatia	2796
416	2021-12-06	Croatia	728
417	2021-12-07	Croatia	3262
418	2021-12-08	Croatia	4751
419	2021-12-09	Croatia	4428
420	2021-12-10	Croatia	3797
421	2021-12-11	Croatia	3860
422	2021-12-12	Croatia	2339
423	2021-12-13	Croatia	453
424	2021-12-14	Croatia	3071
425	2021-12-15	Croatia	4671
426	2021-12-16	Croatia	3765
427	2021-12-17	Croatia	3778
428	2021-12-18	Croatia	3487
429	2021-12-19	Croatia	1936
430	2021-12-20	Croatia	367
431	2021-12-21	Croatia	2803
432	2021-12-22	Croatia	4226
433	2021-12-23	Croatia	3831
434	2021-12-24	Croatia	3241
435	2021-12-25	Croatia	3271
436	2021-12-26	Croatia	151
437	2021-12-27	Croatia	560
438	2021-12-28	Croatia	4139
439	2021-12-29	Croatia	5768
440	2021-12-30	Croatia	5958
441	2021-12-31	Croatia	5567
442	2022-01-01	Croatia	5293
443	2022-01-02	Croatia	413
444	2022-01-03	Croatia	1103
445	2022-01-04	Croatia	5845
446	2022-01-05	Croatia	8587
447	2022-01-06	Croatia	9058
448	2022-01-07	Croatia	3911
449	2022-01-08	Croatia	8817
450	2022-01-09	Croatia	7333
451	2022-01-10	Croatia	1578
452	2022-01-11	Croatia	7956
453	2022-01-12	Croatia	9894
454	2022-01-13	Croatia	9157
455	2022-01-14	Croatia	8555
456	2022-01-15	Croatia	8958
457	2022-01-16	Croatia	5732
458	2022-01-17	Croatia	1397
459	2022-01-18	Croatia	7548
460	2022-01-19	Croatia	10427
461	2022-01-20	Croatia	11343
462	2022-01-21	Croatia	11114
463	2022-01-22	Croatia	10701
464	2022-01-23	Croatia	7095
465	2022-01-24	Croatia	1831
466	2022-01-25	Croatia	8471
467	2022-01-26	Croatia	11812
468	2022-01-27	Croatia	10500
469	2022-01-28	Croatia	9924
470	2022-01-29	Croatia	9904
471	2022-01-30	Croatia	6220
472	2022-01-31	Croatia	1445
473	2022-02-01	Croatia	7385
474	2022-02-02	Croatia	10003
475	2022-02-03	Croatia	8815
476	2022-02-04	Croatia	8094
477	2022-02-05	Croatia	7536
478	2022-02-06	Croatia	4780
479	2022-02-07	Croatia	1270
480	2022-02-08	Croatia	5545
481	2022-02-09	Croatia	7868
482	2022-02-10	Croatia	6341
483	2022-02-11	Croatia	5169
484	2022-02-12	Croatia	5212
485	2022-02-13	Croatia	2730
486	2022-02-14	Croatia	452
487	2022-02-15	Croatia	3410
488	2022-02-16	Croatia	5795
489	2022-02-17	Croatia	4461
490	2022-02-18	Croatia	3599
491	2022-02-19	Croatia	3525
492	2022-02-20	Croatia	2055
493	2022-02-21	Croatia	312
494	2022-02-22	Croatia	1810
495	2022-02-23	Croatia	3774
496	2022-02-24	Croatia	2559
497	2022-02-25	Croatia	2030
498	2022-02-26	Croatia	1871
499	2022-02-27	Croatia	1028
500	2022-02-28	Croatia	198
501	2022-03-01	Croatia	1149
502	2022-03-02	Croatia	2510
503	2022-03-03	Croatia	1625
504	2022-03-04	Croatia	1351
505	2022-03-05	Croatia	1524
506	2022-03-06	Croatia	875
507	2022-03-07	Croatia	157
508	2021-11-01	Denmark	1457
509	2021-11-02	Denmark	1981
510	2021-11-03	Denmark	1978
511	2021-11-04	Denmark	2598
512	2021-11-05	Denmark	2251
513	2021-11-06	Denmark	2097
514	2021-11-07	Denmark	2416
515	2021-11-08	Denmark	2294
516	2021-11-09	Denmark	2562
517	2021-11-10	Denmark	3017
518	2021-11-11	Denmark	2132
519	2021-11-12	Denmark	4585
520	2021-11-13	Denmark	2948
521	2021-11-14	Denmark	3223
522	2021-11-15	Denmark	3670
523	2021-11-16	Denmark	3899
524	2021-11-17	Denmark	3907
525	2021-11-18	Denmark	4013
526	2021-11-19	Denmark	4070
527	2021-11-20	Denmark	3795
528	2021-11-21	Denmark	3415
529	2021-11-22	Denmark	3711
530	2021-11-23	Denmark	4199
531	2021-11-24	Denmark	4426
532	2021-11-25	Denmark	4390
533	2021-11-26	Denmark	4076
534	2021-11-27	Denmark	3744
535	2021-11-28	Denmark	4290
536	2021-11-29	Denmark	4326
537	2021-11-30	Denmark	4148
538	2021-12-01	Denmark	5120
539	2021-12-02	Denmark	4680
540	2021-12-03	Denmark	4559
541	2021-12-04	Denmark	4325
542	2021-12-05	Denmark	3026
543	2021-12-06	Denmark	7146
544	2021-12-07	Denmark	6324
545	2021-12-08	Denmark	6629
546	2021-12-09	Denmark	6985
547	2021-12-10	Denmark	6599
548	2021-12-11	Denmark	5606
549	2021-12-12	Denmark	5989
550	2021-12-13	Denmark	7799
551	2021-12-14	Denmark	8314
552	2021-12-15	Denmark	8773
553	2021-12-16	Denmark	9999
554	2021-12-17	Denmark	11194
555	2021-12-18	Denmark	8594
556	2021-12-19	Denmark	8212
557	2021-12-20	Denmark	10082
558	2021-12-21	Denmark	20578
559	2021-12-22	Denmark	13386
560	2021-12-23	Denmark	12487
561	2021-12-24	Denmark	11229
562	2021-12-25	Denmark	0
563	2021-12-26	Denmark	0
564	2021-12-27	Denmark	41035
565	2021-12-28	Denmark	13000
566	2021-12-29	Denmark	23228
567	2021-12-30	Denmark	21403
568	2021-12-31	Denmark	18695
569	2022-01-01	Denmark	20885
570	2022-01-02	Denmark	7954
571	2022-01-03	Denmark	8801
572	2022-01-04	Denmark	25073
573	2022-01-05	Denmark	28283
574	2022-01-06	Denmark	25995
575	2022-01-07	Denmark	18261
576	2022-01-08	Denmark	12588
577	2022-01-09	Denmark	19248
578	2022-01-10	Denmark	14414
579	2022-01-11	Denmark	22396
580	2022-01-12	Denmark	24343
581	2022-01-13	Denmark	25751
582	2022-01-14	Denmark	23614
583	2022-01-15	Denmark	25034
584	2022-01-16	Denmark	26169
585	2022-01-17	Denmark	28780
586	2022-01-18	Denmark	33493
587	2022-01-19	Denmark	38759
588	2022-01-20	Denmark	40626
589	2022-01-21	Denmark	46831
590	2022-01-22	Denmark	36120
591	2022-01-23	Denmark	42018
592	2022-01-24	Denmark	40348
593	2022-01-25	Denmark	46590
594	2022-01-26	Denmark	46747
595	2022-01-27	Denmark	51033
596	2022-01-28	Denmark	53655
597	2022-01-29	Denmark	41083
598	2022-01-30	Denmark	36196
599	2022-01-31	Denmark	29084
600	2022-02-01	Denmark	45366
601	2022-02-02	Denmark	55001
602	2022-02-03	Denmark	44225
603	2022-02-04	Denmark	40179
604	2022-02-05	Denmark	39190
605	2022-02-06	Denmark	36512
606	2022-02-07	Denmark	34849
607	2022-02-08	Denmark	49798
608	2022-02-09	Denmark	55120
609	2022-02-10	Denmark	53747
610	2022-02-11	Denmark	48170
611	2022-02-12	Denmark	44350
612	2022-02-13	Denmark	38323
613	2022-02-14	Denmark	29474
614	2022-02-15	Denmark	42978
615	2022-02-16	Denmark	42948
616	2022-02-17	Denmark	40600
617	2022-02-18	Denmark	35658
618	2022-02-19	Denmark	33304
619	2022-02-20	Denmark	25690
620	2022-02-21	Denmark	28883
621	2022-02-22	Denmark	30480
622	2022-02-23	Denmark	29040
623	2022-02-24	Denmark	25209
624	2022-02-25	Denmark	22784
625	2022-02-26	Denmark	17359
626	2022-02-27	Denmark	16454
627	2022-02-28	Denmark	16578
628	2022-03-01	Denmark	18561
629	2022-03-02	Denmark	20458
630	2022-03-03	Denmark	0
631	2022-03-04	Denmark	33644
632	2022-03-05	Denmark	15735
633	2022-03-06	Denmark	10827
634	2022-03-07	Denmark	12225
635	2021-11-01	France	1866
636	2021-11-02	France	2039
637	2021-11-03	France	10230
638	2021-11-04	France	9344
639	2021-11-05	France	8998
640	2021-11-06	France	9605
641	2021-11-07	France	8547
642	2021-11-08	France	2197
643	2021-11-09	France	12511
644	2021-11-10	France	11883
645	2021-11-11	France	12603
646	2021-11-12	France	3860
647	2021-11-13	France	14646
648	2021-11-14	France	12496
649	2021-11-15	France	3259
650	2021-11-16	France	19778
651	2021-11-17	France	20294
652	2021-11-18	France	20366
653	2021-11-19	France	21220
654	2021-11-20	France	22678
655	2021-11-21	France	19749
656	2021-11-22	France	5291
657	2021-11-23	France	30454
658	2021-11-24	France	32591
659	2021-11-25	France	33464
660	2021-11-26	France	34436
661	2021-11-27	France	37057
662	2021-11-28	France	31581
663	2021-11-29	France	8507
664	2021-11-30	France	47201
665	2021-12-01	France	49610
666	2021-12-02	France	48416
667	2021-12-03	France	49858
668	2021-12-04	France	51464
669	2021-12-05	France	42153
670	2021-12-06	France	11578
671	2021-12-07	France	59019
672	2021-12-08	France	61340
673	2021-12-09	France	56854
674	2021-12-10	France	55140
675	2021-12-11	France	53919
676	2021-12-12	France	43848
677	2021-12-13	France	12064
678	2021-12-14	France	63405
679	2021-12-15	France	65713
680	2021-12-16	France	60866
681	2021-12-17	France	58128
682	2021-12-18	France	58536
683	2021-12-19	France	48473
684	2021-12-20	France	15075
685	2021-12-21	France	72857
686	2021-12-22	France	84272
687	2021-12-23	France	91608
688	2021-12-24	France	94124
689	2021-12-25	France	104611
690	2021-12-26	France	27697
691	2021-12-27	France	30459
692	2021-12-28	France	179808
693	2021-12-29	France	208099
694	2021-12-30	France	206544
695	2021-12-31	France	232200
696	2022-01-01	France	219126
697	2022-01-02	France	58432
698	2022-01-03	France	67461
699	2022-01-04	France	271746
700	2022-01-05	France	332252
701	2022-01-06	France	262787
702	2022-01-07	France	328214
703	2022-01-08	France	303669
704	2022-01-09	France	296097
705	2022-01-10	France	93896
706	2022-01-11	France	368379
707	2022-01-12	France	361719
708	2022-01-13	France	308221
709	2022-01-14	France	329371
710	2022-01-15	France	324580
711	2022-01-16	France	278129
712	2022-01-17	France	102169
713	2022-01-18	France	464769
714	2022-01-19	France	436167
715	2022-01-20	France	426943
716	2022-01-21	France	400851
717	2022-01-22	France	389320
718	2022-01-23	France	301614
719	2022-01-24	France	108481
720	2022-01-25	France	502507
721	2022-01-26	France	427136
722	2022-01-27	France	392617
723	2022-01-28	France	353503
724	2022-01-29	France	332398
725	2022-01-30	France	249448
726	2022-01-31	France	86376
727	2022-02-01	France	413177
728	2022-02-02	France	315363
729	2022-02-03	France	274352
730	2022-02-04	France	241049
731	2022-02-05	France	214542
732	2022-02-06	France	155439
733	2022-02-07	France	46001
734	2022-02-08	France	235267
735	2022-02-09	France	0
736	2022-02-10	France	333226
737	2022-02-11	France	131376
738	2022-02-12	France	118611
739	2022-02-13	France	86562
740	2022-02-14	France	26475
741	2022-02-15	France	0
742	2022-02-16	France	240988
743	2022-02-17	France	92446
744	2022-02-18	France	82639
745	2022-02-19	France	76552
746	2022-02-20	France	59003
747	2022-02-21	France	17195
748	2022-02-22	France	97382
749	2022-02-23	France	66833
750	2022-02-24	France	66805
751	2022-02-25	France	58138
752	2022-02-26	France	53623
753	2022-02-27	France	42600
754	2022-02-28	France	13483
755	2022-03-01	France	79794
756	2022-03-02	France	57697
757	2022-03-03	France	60282
758	2022-03-04	France	57789
759	2022-03-05	France	53678
760	2022-03-06	France	45328
761	2022-03-07	France	14496
762	2021-11-01	Germany	11315
763	2021-11-02	Germany	30691
764	2021-11-03	Germany	34498
765	2021-11-04	Germany	37640
766	2021-11-05	Germany	33785
767	2021-11-06	Germany	23788
768	2021-11-07	Germany	12788
769	2021-11-08	Germany	23714
770	2021-11-09	Germany	41286
771	2021-11-10	Germany	51077
772	2021-11-11	Germany	48834
773	2021-11-12	Germany	45356
774	2021-11-13	Germany	34309
775	2021-11-14	Germany	19203
776	2021-11-15	Germany	34958
777	2021-11-16	Germany	53627
778	2021-11-17	Germany	68366
779	2021-11-18	Germany	58768
780	2021-11-19	Germany	57302
781	2021-11-20	Germany	45183
782	2021-11-21	Germany	26241
783	2021-11-22	Germany	47887
784	2021-11-23	Germany	68049
785	2021-11-24	Germany	79051
786	2021-11-25	Germany	74579
787	2021-11-26	Germany	65584
788	2021-11-27	Germany	44977
789	2021-11-28	Germany	23325
790	2021-11-29	Germany	50745
791	2021-11-30	Germany	68680
792	2021-12-01	Germany	75456
793	2021-12-02	Germany	73279
794	2021-12-03	Germany	62193
795	2021-12-04	Germany	43500
796	2021-12-05	Germany	22945
797	2021-12-06	Germany	18322
798	2021-12-07	Germany	93087
799	2021-12-08	Germany	27482
800	2021-12-09	Germany	103018
801	2021-12-10	Germany	53296
802	2021-12-11	Germany	32752
803	2021-12-12	Germany	17116
804	2021-12-13	Germany	35423
805	2021-12-14	Germany	52233
806	2021-12-15	Germany	56902
807	2021-12-16	Germany	51400
808	2021-12-17	Germany	15716
809	2021-12-18	Germany	55603
810	2021-12-19	Germany	0
811	2021-12-20	Germany	21742
812	2021-12-21	Germany	64949
813	2021-12-22	Germany	44313
814	2021-12-23	Germany	34420
815	2021-12-24	Germany	4068
816	2021-12-25	Germany	17238
817	2021-12-26	Germany	10172
818	2021-12-27	Germany	18750
819	2021-12-28	Germany	30998
820	2021-12-29	Germany	69956
821	2021-12-30	Germany	42070
822	2021-12-31	Germany	21764
823	2022-01-01	Germany	2968
824	2022-01-02	Germany	12636
825	2022-01-03	Germany	50013
826	2022-01-04	Germany	61905
827	2022-01-05	Germany	67337
828	2022-01-06	Germany	59110
829	2022-01-07	Germany	52621
830	2022-01-08	Germany	32128
831	2022-01-09	Germany	21839
832	2022-01-10	Germany	16618
833	2022-01-11	Germany	120271
834	2022-01-12	Germany	86232
835	2022-01-13	Germany	89920
836	2022-01-14	Germany	77175
837	2022-01-15	Germany	44251
838	2022-01-16	Germany	33129
839	2022-01-17	Germany	82818
840	2022-01-18	Germany	118105
841	2022-01-19	Germany	139000
842	2022-01-20	Germany	140870
843	2022-01-21	Germany	133329
844	2022-01-22	Germany	81343
845	2022-01-23	Germany	56226
846	2022-01-24	Germany	136473
847	2022-01-25	Germany	179169
848	2022-01-26	Germany	228608
849	2022-01-27	Germany	160323
850	2022-01-28	Germany	184054
851	2022-01-29	Germany	113190
852	2022-01-30	Germany	71185
853	2022-01-31	Germany	179431
854	2022-02-01	Germany	211277
855	2022-02-02	Germany	238252
856	2022-02-03	Germany	248652
857	2022-02-04	Germany	214386
858	2022-02-05	Germany	127116
859	2022-02-06	Germany	82363
860	2022-02-07	Germany	51377
861	2022-02-08	Germany	380632
862	2022-02-09	Germany	252813
863	2022-02-10	Germany	236080
864	2022-02-11	Germany	206242
865	2022-02-12	Germany	116810
866	2022-02-13	Germany	62841
867	2022-02-14	Germany	174539
868	2022-02-15	Germany	63210
869	2022-02-16	Germany	401828
870	2022-02-17	Germany	215159
871	2022-02-18	Germany	182762
872	2022-02-19	Germany	113643
873	2022-02-20	Germany	61908
874	2022-02-21	Germany	137844
