	date	location	cases
278	2021-12-24	India	7189
279	2021-12-25	India	6987
280	2021-12-26	India	6531
281	2021-12-27	India	6358
282	2021-12-28	India	9195
283	2021-12-29	India	13154
284	2021-12-30	India	16764
285	2021-12-31	India	22775
286	2022-01-01	India	27553
287	2022-01-02	India	33750
288	2022-01-03	India	37379
289	2022-01-04	India	58097
290	2022-01-05	India	90928
291	2022-01-06	India	117100
292	2022-01-07	India	141986
293	2022-01-08	India	159632
294	2022-01-09	India	179723
295	2022-01-10	India	168063
296	2022-01-11	India	0
297	2022-01-12	India	442137
298	2022-01-13	India	0
299	2022-01-14	India	533035
300	2022-01-15	India	271202
301	2022-01-16	India	258089
302	2022-01-17	India	238018
303	2022-01-18	India	282970
304	2022-01-19	India	317532
305	2022-01-20	India	347254
306	2022-01-21	India	337704
307	2022-01-22	India	333533
308	2022-01-23	India	306064
309	2022-01-24	India	255874
310	2022-01-25	India	285914
311	2022-01-26	India	286384
312	2021-10-15	Singapore	3445
313	2021-10-16	Singapore	3348
314	2021-10-17	Singapore	3058
315	2021-10-18	Singapore	2553
316	2021-10-19	Singapore	3994
317	2021-10-20	Singapore	3862
318	2021-10-21	Singapore	3439
319	2021-10-22	Singapore	3637
320	2021-10-23	Singapore	3598
321	2021-10-24	Singapore	3383
322	2021-10-25	Singapore	3174
323	2021-10-26	Singapore	3277
324	2021-10-27	Singapore	5324
325	2021-10-28	Singapore	3432
326	2021-10-29	Singapore	4248
327	2021-10-30	Singapore	3112
328	2021-10-31	Singapore	3163
329	2021-11-01	Singapore	2470
330	2021-11-02	Singapore	3496
331	2021-11-03	Singapore	3635
332	2021-11-04	Singapore	3003
333	2021-11-05	Singapore	1767
334	2021-11-06	Singapore	3035
335	2021-11-07	Singapore	2553
336	2021-11-08	Singapore	2470
337	2021-11-09	Singapore	3397
338	2021-11-10	Singapore	3481
339	2021-11-11	Singapore	2396
340	2021-11-12	Singapore	3099
341	2021-11-13	Singapore	2304
342	2021-11-14	Singapore	1723
343	2021-11-15	Singapore	2069
344	2021-11-16	Singapore	2069
345	2021-11-17	Singapore	3474
346	2021-11-18	Singapore	0
347	2021-11-19	Singapore	3772
348	2021-11-20	Singapore	1931
349	2021-11-21	Singapore	1670
350	2021-11-22	Singapore	1461
351	2021-11-23	Singapore	1782
352	2021-11-24	Singapore	2079
353	2021-11-25	Singapore	1275
354	2021-11-26	Singapore	1090
355	2021-11-27	Singapore	1761
356	2021-11-28	Singapore	747
357	2021-11-29	Singapore	1103
358	2021-11-30	Singapore	1239
359	2021-12-01	Singapore	1324
360	2021-12-02	Singapore	1101
361	2021-12-03	Singapore	766
362	2021-12-04	Singapore	743
363	2021-12-05	Singapore	552
364	2021-12-06	Singapore	662
365	2021-12-07	Singapore	715
366	2021-12-08	Singapore	709
367	2021-12-09	Singapore	682
368	2021-12-10	Singapore	454
369	2021-12-11	Singapore	559
370	2021-12-12	Singapore	370
371	2021-12-13	Singapore	339
372	2021-12-14	Singapore	442
373	2021-12-15	Singapore	474
374	2021-12-16	Singapore	355
375	2021-12-17	Singapore	412
376	2021-12-18	Singapore	271
377	2021-12-19	Singapore	255
378	2021-12-20	Singapore	195
379	2021-12-21	Singapore	280
380	2021-12-22	Singapore	335
381	2021-12-23	Singapore	322
382	2021-12-24	Singapore	265
383	2021-12-25	Singapore	248
384	2021-12-26	Singapore	209
385	2021-12-27	Singapore	280
386	2021-12-28	Singapore	365
387	2021-12-29	Singapore	341
388	2021-12-30	Singapore	311
389	2021-12-31	Singapore	344
390	2022-01-01	Singapore	456
391	2022-01-02	Singapore	429
392	2022-01-03	Singapore	464
393	2022-01-04	Singapore	842
394	2022-01-05	Singapore	805
395	2022-01-06	Singapore	813
396	2022-01-07	Singapore	0
397	2022-01-08	Singapore	1588
398	2022-01-09	Singapore	845
399	2022-01-10	Singapore	750
400	2022-01-11	Singapore	846
401	2022-01-12	Singapore	882
402	2022-01-13	Singapore	960
403	2022-01-14	Singapore	945
404	2022-01-15	Singapore	956
405	2022-01-16	Singapore	863
406	2022-01-17	Singapore	1165
407	2022-01-18	Singapore	1448
408	2022-01-19	Singapore	1615
409	2022-01-20	Singapore	1472
410	2022-01-21	Singapore	10264
411	2022-01-22	Singapore	2463
412	2022-01-23	Singapore	3496
413	2022-01-24	Singapore	3002
414	2022-01-25	Singapore	5996
415	2022-01-26	Singapore	4832
416	2021-10-15	South Africa	733
417	2021-10-16	South Africa	619
418	2021-10-17	South Africa	414
419	2021-10-18	South Africa	210
420	2021-10-19	South Africa	452
421	2021-10-20	South Africa	591
422	2021-10-21	South Africa	520
423	2021-10-22	South Africa	517
424	2021-10-23	South Africa	449
425	2021-10-24	South Africa	300
426	2021-10-25	South Africa	146
427	2021-10-26	South Africa	331
428	2021-10-27	South Africa	472
429	2021-10-28	South Africa	533
430	2021-10-29	South Africa	475
431	2021-10-30	South Africa	297
432	2021-10-31	South Africa	230
433	2021-11-01	South Africa	106
434	2021-11-02	South Africa	169
435	2021-11-03	South Africa	344
436	2021-11-04	South Africa	319
437	2021-11-05	South Africa	339
438	2021-11-06	South Africa	358
439	2021-11-07	South Africa	205
440	2021-11-08	South Africa	116
441	2021-11-09	South Africa	245
442	2021-11-10	South Africa	305
443	2021-11-11	South Africa	356
444	2021-11-12	South Africa	393
445	2021-11-13	South Africa	306
446	2021-11-14	South Africa	262
447	2021-11-15	South Africa	136
448	2021-11-16	South Africa	273
449	2021-11-17	South Africa	566
450	2021-11-18	South Africa	585
451	2021-11-19	South Africa	789
452	2021-11-20	South Africa	887
453	2021-11-21	South Africa	687
454	2021-11-22	South Africa	312
455	2021-11-23	South Africa	0
456	2021-11-24	South Africa	1275
457	2021-11-25	South Africa	2465
458	2021-11-26	South Africa	2828
459	2021-11-27	South Africa	3220
460	2021-11-28	South Africa	2858
461	2021-11-29	South Africa	2273
462	2021-11-30	South Africa	4373
463	2021-12-01	South Africa	8561
464	2021-12-02	South Africa	11535
465	2021-12-03	South Africa	16055
466	2021-12-04	South Africa	16366
467	2021-12-05	South Africa	11125
468	2021-12-06	South Africa	6381
469	2021-12-07	South Africa	13147
470	2021-12-08	South Africa	19842
471	2021-12-09	South Africa	22388
472	2021-12-10	South Africa	19017
473	2021-12-11	South Africa	17153
474	2021-12-12	South Africa	37875
475	2021-12-13	South Africa	13288
476	2021-12-14	South Africa	23857
477	2021-12-15	South Africa	26389
478	2021-12-16	South Africa	24785
479	2021-12-17	South Africa	20713
480	2021-12-18	South Africa	16080
481	2021-12-19	South Africa	15465
482	2021-12-20	South Africa	8511
483	2021-12-21	South Africa	15423
484	2021-12-22	South Africa	21098
485	2021-12-23	South Africa	21156
486	2021-12-24	South Africa	18847
487	2021-12-25	South Africa	14828
488	2021-12-26	South Africa	5603
489	2021-12-27	South Africa	3778
490	2021-12-28	South Africa	7216
491	2021-12-29	South Africa	9020
492	2021-12-30	South Africa	12978
493	2021-12-31	South Africa	11754
494	2022-01-01	South Africa	9793
495	2022-01-02	South Africa	4357
496	2022-01-03	South Africa	3076
497	2022-01-04	South Africa	8078
498	2022-01-05	South Africa	11106
499	2022-01-06	South Africa	9858
500	2022-01-07	South Africa	9259
501	2022-01-08	South Africa	7759
502	2022-01-09	South Africa	4482
503	2022-01-10	South Africa	2409
504	2022-01-11	South Africa	5668
505	2022-01-12	South Africa	6760
506	2022-01-13	South Africa	5917
507	2022-01-14	South Africa	5235
508	2022-01-15	South Africa	4590
509	2022-01-16	South Africa	2659
510	2022-01-17	South Africa	1629
511	2022-01-18	South Africa	3657
512	2022-01-19	South Africa	0
513	2022-01-20	South Africa	8282
514	2022-01-21	South Africa	3519
515	2022-01-22	South Africa	3049
516	2022-01-23	South Africa	1931
517	2022-01-24	South Africa	1332
518	2022-01-25	South Africa	3197
519	2022-01-26	South Africa	4511
520	2021-10-15	Sweden	669
521	2021-10-16	Sweden	0
522	2021-10-17	Sweden	0
523	2021-10-18	Sweden	0
524	2021-10-19	Sweden	1662
525	2021-10-20	Sweden	807
526	2021-10-21	Sweden	792
527	2021-10-22	Sweden	802
528	2021-10-23	Sweden	0
529	2021-10-24	Sweden	0
530	2021-10-25	Sweden	0
531	2021-10-26	Sweden	2275
532	2021-10-27	Sweden	1259
533	2021-10-28	Sweden	892
534	2021-10-29	Sweden	1090
535	2021-10-30	Sweden	0
536	2021-10-31	Sweden	0
537	2021-11-01	Sweden	0
538	2021-11-02	Sweden	2761
539	2021-11-03	Sweden	1152
540	2021-11-04	Sweden	844
541	2021-11-05	Sweden	825
542	2021-11-06	Sweden	0
543	2021-11-07	Sweden	0
544	2021-11-08	Sweden	0
545	2021-11-09	Sweden	2098
546	2021-11-10	Sweden	1326
547	2021-11-11	Sweden	1014
548	2021-11-12	Sweden	939
549	2021-11-13	Sweden	0
550	2021-11-14	Sweden	0
551	2021-11-15	Sweden	0
552	2021-11-16	Sweden	2622
553	2021-11-17	Sweden	1294
554	2021-11-18	Sweden	1220
555	2021-11-19	Sweden	1128
556	2021-11-20	Sweden	0
557	2021-11-21	Sweden	0
558	2021-11-22	Sweden	0
559	2021-11-23	Sweden	3825
560	2021-11-24	Sweden	2076
561	2021-11-25	Sweden	2052
562	2021-11-26	Sweden	2160
563	2021-11-27	Sweden	0
564	2021-11-28	Sweden	0
565	2021-11-29	Sweden	0
566	2021-11-30	Sweden	6011
567	2021-12-01	Sweden	2639
568	2021-12-02	Sweden	2437
569	2021-12-03	Sweden	2210
570	2021-12-04	Sweden	0
571	2021-12-05	Sweden	0
572	2021-12-06	Sweden	0
573	2021-12-07	Sweden	7412
574	2021-12-08	Sweden	3335
575	2021-12-09	Sweden	3163
576	2021-12-10	Sweden	3162
577	2021-12-11	Sweden	0
578	2021-12-12	Sweden	0
579	2021-12-13	Sweden	0
580	2021-12-14	Sweden	9472
581	2021-12-15	Sweden	4044
582	2021-12-16	Sweden	4022
583	2021-12-17	Sweden	4130
584	2021-12-18	Sweden	0
585	2021-12-19	Sweden	0
586	2021-12-20	Sweden	0
587	2021-12-21	Sweden	12681
588	2021-12-22	Sweden	4688
589	2021-12-23	Sweden	5059
590	2021-12-24	Sweden	0
591	2021-12-25	Sweden	0
592	2021-12-26	Sweden	0
593	2021-12-27	Sweden	0
594	2021-12-28	Sweden	21247
595	2021-12-29	Sweden	9103
596	2021-12-30	Sweden	11121
597	2021-12-31	Sweden	0
598	2022-01-01	Sweden	0
599	2022-01-02	Sweden	0
600	2022-01-03	Sweden	0
601	2022-01-04	Sweden	42969
602	2022-01-05	Sweden	17514
603	2022-01-06	Sweden	0
604	2022-01-07	Sweden	41383
605	2022-01-08	Sweden	0
606	2022-01-09	Sweden	0
607	2022-01-10	Sweden	0
608	2022-01-11	Sweden	70641
609	2022-01-12	Sweden	21939
610	2022-01-13	Sweden	25567
611	2022-01-14	Sweden	25566
612	2022-01-15	Sweden	0
613	2022-01-16	Sweden	0
614	2022-01-17	Sweden	0
615	2022-01-18	Sweden	97248
616	2022-01-19	Sweden	42725
617	2022-01-20	Sweden	41374
618	2022-01-21	Sweden	42295
619	2022-01-22	Sweden	0
620	2022-01-23	Sweden	0
621	2022-01-24	Sweden	0
622	2022-01-25	Sweden	138985
623	2022-01-26	Sweden	50495
624	2021-10-15	United Kingdom	44251
625	2021-10-16	United Kingdom	42818
626	2021-10-17	United Kingdom	44696
627	2021-10-18	United Kingdom	48855
628	2021-10-19	United Kingdom	43411
629	2021-10-20	United Kingdom	48599
630	2021-10-21	United Kingdom	51548
631	2021-10-22	United Kingdom	48791
632	2021-10-23	United Kingdom	44985
633	2021-10-24	United Kingdom	38740
634	2021-10-25	United Kingdom	36283
635	2021-10-26	United Kingdom	43503
636	2021-10-27	United Kingdom	44000
637	2021-10-28	United Kingdom	39091
638	2021-10-29	United Kingdom	43161
639	2021-10-30	United Kingdom	40726
640	2021-10-31	United Kingdom	37667
641	2021-11-01	United Kingdom	39935
642	2021-11-02	United Kingdom	33615
643	2021-11-03	United Kingdom	40803
644	2021-11-04	United Kingdom	36738
645	2021-11-05	United Kingdom	33810
646	2021-11-06	United Kingdom	30150
647	2021-11-07	United Kingdom	29843
648	2021-11-08	United Kingdom	32266
649	2021-11-09	United Kingdom	32785
650	2021-11-10	United Kingdom	39547
651	2021-11-11	United Kingdom	42590
652	2021-11-12	United Kingdom	39040
653	2021-11-13	United Kingdom	37669
654	2021-11-14	United Kingdom	36128
655	2021-11-15	United Kingdom	39796
656	2021-11-16	United Kingdom	36956
657	2021-11-17	United Kingdom	38073
658	2021-11-18	United Kingdom	46991
659	2021-11-19	United Kingdom	44411
660	2021-11-20	United Kingdom	39881
661	2021-11-21	United Kingdom	39458
662	2021-11-22	United Kingdom	45021
663	2021-11-23	United Kingdom	42832
664	2021-11-24	United Kingdom	42621
665	2021-11-25	United Kingdom	46955
666	2021-11-26	United Kingdom	49554
667	2021-11-27	United Kingdom	39567
668	2021-11-28	United Kingdom	36507
669	2021-11-29	United Kingdom	42702
670	2021-11-30	United Kingdom	40011
671	2021-12-01	United Kingdom	47454
672	2021-12-02	United Kingdom	53322
673	2021-12-03	United Kingdom	50810
674	2021-12-04	United Kingdom	41457
675	2021-12-05	United Kingdom	43285
676	2021-12-06	United Kingdom	51432
677	2021-12-07	United Kingdom	45333
678	2021-12-08	United Kingdom	50811
679	2021-12-09	United Kingdom	50282
680	2021-12-10	United Kingdom	58352
681	2021-12-11	United Kingdom	52279
682	2021-12-12	United Kingdom	48071
683	2021-12-13	United Kingdom	53953
684	2021-12-14	United Kingdom	59746
685	2021-12-15	United Kingdom	77966
686	2021-12-16	United Kingdom	87801
687	2021-12-17	United Kingdom	92713
688	2021-12-18	United Kingdom	89074
689	2021-12-19	United Kingdom	81959
690	2021-12-20	United Kingdom	92371
691	2021-12-21	United Kingdom	89298
692	2021-12-22	United Kingdom	105626
693	2021-12-23	United Kingdom	122760
694	2021-12-24	United Kingdom	121810
695	2021-12-25	United Kingdom	121861
696	2021-12-26	United Kingdom	118945
697	2021-12-27	United Kingdom	107699
698	2021-12-28	United Kingdom	138025
699	2021-12-29	United Kingdom	184475
700	2021-12-30	United Kingdom	188925
701	2021-12-31	United Kingdom	190544
702	2022-01-01	United Kingdom	162572
703	2022-01-02	United Kingdom	134943
704	2022-01-03	United Kingdom	187414
705	2022-01-04	United Kingdom	221222
706	2022-01-05	United Kingdom	194615
707	2022-01-06	United Kingdom	180610
708	2022-01-07	United Kingdom	178868
709	2022-01-08	United Kingdom	140566
710	2022-01-09	United Kingdom	141398
711	2022-01-10	United Kingdom	143867
712	2022-01-11	United Kingdom	115816
713	2022-01-12	United Kingdom	129980
714	2022-01-13	United Kingdom	106085
715	2022-01-14	United Kingdom	98949
716	2022-01-15	United Kingdom	80725
717	2022-01-16	United Kingdom	70160
718	2022-01-17	United Kingdom	89079
719	2022-01-18	United Kingdom	94282
720	2022-01-19	United Kingdom	107819
721	2022-01-20	United Kingdom	106872
722	2022-01-21	United Kingdom	96056
723	2022-01-22	United Kingdom	75429
724	2022-01-23	United Kingdom	74800
725	2022-01-24	United Kingdom	95317
726	2022-01-25	United Kingdom	94507
727	2022-01-26	United Kingdom	102076
728	2021-10-15	USA	109841
729	2021-10-16	USA	39238
730	2021-10-17	USA	31083
731	2021-10-18	USA	100040
732	2021-10-19	USA	81282
733	2021-10-20	USA	91953
734	2021-10-21	USA	77932
735	2021-10-22	USA	96383
736	2021-10-23	USA	31839
737	2021-10-24	USA	18573
738	2021-10-25	USA	111124
739	2021-10-26	USA	69230
740	2021-10-27	USA	102378
741	2021-10-28	USA	75757
742	2021-10-29	USA	95135
743	2021-10-30	USA	33870
744	2021-10-31	USA	32029
745	2021-11-01	USA	111482
746	2021-11-02	USA	70970
747	2021-11-03	USA	85373
748	2021-11-04	USA	81737
749	2021-11-05	USA	96696
750	2021-11-06	USA	34607
751	2021-11-07	USA	36314
752	2021-11-08	USA	109044
753	2021-11-09	USA	79972
754	2021-11-10	USA	95714
755	2021-11-11	USA	56672
756	2021-11-12	USA	144835
757	2021-11-13	USA	43509
758	2021-11-14	USA	31221
759	2021-11-15	USA	134823
760	2021-11-16	USA	87075
761	2021-11-17	USA	112690
762	2021-11-18	USA	110202
763	2021-11-19	USA	126926
764	2021-11-20	USA	44805
765	2021-11-21	USA	39235
766	2021-11-22	USA	145664
767	2021-11-23	USA	91290
768	2021-11-24	USA	111545
769	2021-11-25	USA	39058
770	2021-11-26	USA	52706
771	2021-11-27	USA	26017
772	2021-11-28	USA	42510
773	2021-11-29	USA	187743
774	2021-11-30	USA	117338
775	2021-12-01	USA	136997
776	2021-12-02	USA	139223
777	2021-12-03	USA	158649
778	2021-12-04	USA	65594
779	2021-12-05	USA	54268
780	2021-12-06	USA	179487
781	2021-12-07	USA	113242
782	2021-12-08	USA	149672
783	2021-12-09	USA	122449
784	2021-12-10	USA	160678
785	2021-12-11	USA	55832
786	2021-12-12	USA	51317
787	2021-12-13	USA	187085
788	2021-12-14	USA	114824
789	2021-12-15	USA	143579
790	2021-12-16	USA	141601
791	2021-12-17	USA	192768
792	2021-12-18	USA	77785
793	2021-12-19	USA	87794
794	2021-12-20	USA	242418
795	2021-12-21	USA	178375
796	2021-12-22	USA	240739
797	2021-12-23	USA	269736
798	2021-12-24	USA	233455
799	2021-12-25	USA	72805
800	2021-12-26	USA	195707
801	2021-12-27	USA	508608
802	2021-12-28	USA	356004
803	2021-12-29	USA	498385
804	2021-12-30	USA	588268
805	2021-12-31	USA	489839
806	2022-01-01	USA	166270
807	2022-01-02	USA	304127
808	2022-01-03	USA	1076455
809	2022-01-04	USA	805555
810	2022-01-05	USA	644454
811	2022-01-06	USA	814640
812	2022-01-07	USA	856790
813	2022-01-08	USA	385743
814	2022-01-09	USA	475744
815	2022-01-10	USA	1368382
816	2022-01-11	USA	769245
817	2022-01-12	USA	909536
818	2022-01-13	USA	840125
819	2022-01-14	USA	858951
820	2022-01-15	USA	393581
821	2022-01-16	USA	467356
822	2022-01-17	USA	659592
823	2022-01-18	USA	1103191
824	2022-01-19	USA	991092
825	2022-01-20	USA	704350
826	2022-01-21	USA	817302
827	2022-01-22	USA	284904
828	2022-01-23	USA	354807
829	2022-01-24	USA	895904
830	2022-01-25	USA	515318
831	2022-01-26	USA	653120
