	date	location	cases
68	2022-04-06	Australia	62608
69	2022-04-07	Australia	60481
70	2022-04-08	Australia	49317
71	2022-04-09	Australia	39025
72	2022-04-10	Australia	48724
73	2022-04-11	Australia	46267
74	2022-04-12	Australia	53017
75	2022-04-13	Australia	54709
76	2022-04-14	Australia	46499
77	2022-04-15	Australia	36580
78	2022-04-16	Australia	39177
79	2022-04-17	Australia	32365
80	2022-04-18	Australia	42032
81	2022-04-19	Australia	50580
82	2022-04-20	Australia	53901
83	2022-04-21	Australia	49848
84	2022-04-22	Australia	37209
85	2022-04-23	Australia	35052
86	2022-04-24	Australia	33709
87	2022-04-25	Australia	37480
88	2022-04-26	Australia	39909
89	2022-04-27	Australia	50876
90	2022-04-28	Australia	41780
91	2022-04-29	Australia	38172
92	2022-04-30	Australia	25614
93	2022-05-01	Australia	39217
94	2022-05-02	Australia	37881
95	2022-05-03	Australia	42324
96	2022-05-04	Australia	58258
97	2022-05-05	Australia	40811
98	2022-05-06	Australia	36035
99	2022-05-07	Australia	38806
100	2022-05-08	Australia	40457
101	2022-05-09	Australia	48033
102	2022-05-10	Australia	57054
103	2022-05-11	Australia	57348
104	2022-05-12	Australia	47516
105	2022-05-13	Australia	51486
106	2022-05-14	Australia	41698
107	2022-05-15	Australia	45774
108	2022-05-16	Australia	67455
109	2022-05-17	Australia	56461
110	2022-05-18	Australia	53985
111	2022-05-19	Australia	50229
112	2022-05-20	Australia	46485
113	2022-05-21	Australia	38512
114	2022-05-22	Australia	34087
115	2022-05-23	Australia	42868
116	2022-05-24	Australia	45792
117	2022-05-25	Australia	46028
118	2022-05-26	Australia	39563
119	2022-05-27	Australia	32621
120	2022-01-28	Austria	35761
121	2022-01-29	Austria	37829
122	2022-01-30	Austria	33591
123	2022-01-31	Austria	28952
124	2022-02-01	Austria	26105
125	2022-02-02	Austria	27730
126	2022-02-03	Austria	43978
127	2022-02-04	Austria	33642
128	2022-02-05	Austria	36848
129	2022-02-06	Austria	33200
130	2022-02-07	Austria	29980
131	2022-02-08	Austria	25927
132	2022-02-09	Austria	29056
133	2022-02-10	Austria	40419
134	2022-02-11	Austria	35351
135	2022-02-12	Austria	33380
136	2022-02-13	Austria	29883
137	2022-02-14	Austria	25038
138	2022-02-15	Austria	24088
139	2022-02-16	Austria	26526
140	2022-02-17	Austria	38841
141	2022-02-18	Austria	30930
142	2022-02-19	Austria	30629
143	2022-02-20	Austria	25828
144	2022-02-21	Austria	21836
145	2022-02-22	Austria	21426
146	2022-02-23	Austria	23772
147	2022-02-24	Austria	35384
148	2022-02-25	Austria	28633
149	2022-02-26	Austria	29920
150	2022-02-27	Austria	25200
151	2022-02-28	Austria	22171
152	2022-03-01	Austria	21318
153	2022-03-02	Austria	27453
154	2022-03-03	Austria	41093
155	2022-03-04	Austria	31841
156	2022-03-05	Austria	32075
157	2022-03-06	Austria	31678
158	2022-03-07	Austria	27737
159	2022-03-08	Austria	26662
160	2022-03-09	Austria	34237
161	2022-03-10	Austria	51348
162	2022-03-11	Austria	50249
163	2022-03-12	Austria	49632
164	2022-03-13	Austria	43761
165	2022-03-14	Austria	37633
166	2022-03-15	Austria	34529
167	2022-03-16	Austria	40246
168	2022-03-17	Austria	64038
169	2022-03-18	Austria	51951
170	2022-03-19	Austria	50984
171	2022-03-20	Austria	42322
172	2022-03-21	Austria	37709
173	2022-03-22	Austria	31344
174	2022-03-23	Austria	37095
175	2022-03-24	Austria	54899
176	2022-03-25	Austria	41281
177	2022-03-26	Austria	37352
178	2022-03-27	Austria	33200
179	2022-03-28	Austria	25659
180	2022-03-29	Austria	21070
181	2022-03-30	Austria	26137
182	2022-03-31	Austria	34192
183	2022-04-01	Austria	26188
184	2022-04-02	Austria	22295
185	2022-04-03	Austria	18992
186	2022-04-04	Austria	14010
187	2022-04-05	Austria	11550
188	2022-04-06	Austria	15351
189	2022-04-07	Austria	21047
190	2022-04-08	Austria	16391
191	2022-04-09	Austria	13930
192	2022-04-10	Austria	13027
193	2022-04-11	Austria	10670
194	2022-04-12	Austria	7340
195	2022-04-13	Austria	9524
196	2022-04-14	Austria	12626
197	2022-04-15	Austria	10449
198	2022-04-16	Austria	9977
199	2022-04-17	Austria	8807
200	2022-04-18	Austria	7494
201	2022-04-19	Austria	5629
202	2022-04-20	Austria	5774
203	2022-04-21	Austria	8601
204	2022-04-22	Austria	11002
205	2022-04-23	Austria	8140
206	2022-04-24	Austria	6574
207	2022-04-25	Austria	5547
208	2022-04-26	Austria	4470
209	2022-04-27	Austria	6249
210	2022-04-28	Austria	8313
211	2022-04-29	Austria	6602
212	2022-04-30	Austria	6127
213	2022-05-01	Austria	5331
214	2022-05-02	Austria	4513
215	2022-05-03	Austria	3970
216	2022-05-04	Austria	5679
217	2022-05-05	Austria	7215
218	2022-05-06	Austria	6020
219	2022-05-07	Austria	6149
220	2022-05-08	Austria	5164
221	2022-05-09	Austria	3521
222	2022-05-10	Austria	3957
223	2022-05-11	Austria	4787
224	2022-05-12	Austria	5165
225	2022-05-13	Austria	5254
226	2022-05-14	Austria	4963
227	2022-05-15	Austria	3859
228	2022-05-16	Austria	3450
229	2022-05-17	Austria	2156
230	2022-05-18	Austria	2837
231	2022-05-19	Austria	4426
232	2022-05-20	Austria	3302
233	2022-05-21	Austria	2475
234	2022-05-22	Austria	2475
235	2022-05-23	Austria	2475
236	2022-05-24	Austria	207
237	2022-05-25	Austria	2239
238	2022-05-26	Austria	2620
239	2022-05-27	Austria	2631
240	2022-01-28	Belgium	48201
241	2022-01-29	Belgium	33105
242	2022-01-30	Belgium	33105
243	2022-01-31	Belgium	33105
244	2022-02-01	Belgium	28962
245	2022-02-02	Belgium	45428
246	2022-02-03	Belgium	38027
247	2022-02-04	Belgium	28382
248	2022-02-05	Belgium	16265
249	2022-02-06	Belgium	16265
250	2022-02-07	Belgium	16265
251	2022-02-08	Belgium	19057
252	2022-02-09	Belgium	22333
253	2022-02-10	Belgium	19616
254	2022-02-11	Belgium	15242
255	2022-02-12	Belgium	8819
256	2022-02-13	Belgium	8819
257	2022-02-14	Belgium	8819
258	2022-02-15	Belgium	12762
259	2022-02-16	Belgium	12714
260	2022-02-17	Belgium	11503
261	2022-02-18	Belgium	9705
262	2022-02-19	Belgium	5996
263	2022-02-20	Belgium	5996
264	2022-02-21	Belgium	5996
265	2022-02-22	Belgium	8356
266	2022-02-23	Belgium	8473
267	2022-02-24	Belgium	8634
268	2022-02-25	Belgium	6359
269	2022-02-26	Belgium	4427
270	2022-02-27	Belgium	4427
271	2022-02-28	Belgium	4427
272	2022-03-01	Belgium	6527
273	2022-03-02	Belgium	3869
274	2022-03-03	Belgium	3869
275	2022-03-04	Belgium	14713
276	2022-03-05	Belgium	5112
277	2022-03-06	Belgium	5112
278	2022-03-07	Belgium	5112
279	2022-03-08	Belgium	7495
280	2022-03-09	Belgium	10274
281	2022-03-10	Belgium	10274
282	2022-03-11	Belgium	10381
283	2022-03-12	Belgium	6011
284	2022-03-13	Belgium	6011
285	2022-03-14	Belgium	6011
286	2022-03-15	Belgium	12850
287	2022-03-16	Belgium	12850
288	2022-03-17	Belgium	12275
289	2022-03-18	Belgium	5751
290	2022-03-19	Belgium	5751
291	2022-03-20	Belgium	10692
292	2022-03-21	Belgium	10692
293	2022-03-22	Belgium	12669
294	2022-03-23	Belgium	16162
295	2022-03-24	Belgium	13457
296	2022-03-25	Belgium	10852
297	2022-03-26	Belgium	8454
298	2022-03-27	Belgium	8454
299	2022-03-28	Belgium	8454
300	2022-03-29	Belgium	14534
301	2022-03-30	Belgium	14534
302	2022-03-31	Belgium	14534
303	2022-04-01	Belgium	7619
304	2022-04-02	Belgium	7619
305	2022-04-03	Belgium	7619
306	2022-04-04	Belgium	7619
307	2022-04-05	Belgium	11403
308	2022-04-06	Belgium	11403
309	2022-04-07	Belgium	11403
310	2022-04-08	Belgium	7025
311	2022-04-09	Belgium	7025
312	2022-04-10	Belgium	7025
313	2022-04-11	Belgium	7025
314	2022-04-12	Belgium	9711
315	2022-04-13	Belgium	9711
316	2022-04-14	Belgium	9711
317	2022-04-15	Belgium	5152
318	2022-04-16	Belgium	5152
319	2022-04-17	Belgium	5152
320	2022-04-18	Belgium	5152
321	2022-04-19	Belgium	5152
322	2022-04-20	Belgium	8534
323	2022-04-21	Belgium	8534
324	2022-04-22	Belgium	4064
325	2022-04-23	Belgium	4064
326	2022-04-24	Belgium	4064
327	2022-04-25	Belgium	4064
328	2022-04-26	Belgium	4064
329	2022-04-27	Belgium	10168
330	2022-04-28	Belgium	10168
331	2022-04-29	Belgium	3708
332	2022-04-30	Belgium	3708
333	2022-05-01	Belgium	3708
334	2022-05-02	Belgium	3708
335	2022-05-03	Belgium	5686
336	2022-05-04	Belgium	5686
337	2022-05-05	Belgium	5686
338	2022-05-06	Belgium	3436
339	2022-05-07	Belgium	3436
340	2022-05-08	Belgium	3436
341	2022-05-09	Belgium	3436
342	2022-05-10	Belgium	4772
343	2022-05-11	Belgium	4772
344	2022-05-12	Belgium	4772
345	2022-05-13	Belgium	2682
346	2022-05-14	Belgium	2682
347	2022-05-15	Belgium	2682
348	2022-05-16	Belgium	2682
349	2022-05-17	Belgium	3585
350	2022-05-18	Belgium	3585
351	2022-05-19	Belgium	1823
352	2022-05-20	Belgium	1823
353	2022-05-21	Belgium	1823
354	2022-05-22	Belgium	1823
355	2022-05-23	Belgium	1823
356	2022-05-24	Belgium	2080
357	2022-05-25	Belgium	2080
358	2022-05-26	Belgium	0
359	2022-05-27	Belgium	0
360	2022-01-28	Canada	16539
361	2022-01-29	Canada	8436
362	2022-01-30	Canada	7290
363	2022-01-31	Canada	21281
364	2022-02-01	Canada	11937
365	2022-02-02	Canada	15352
366	2022-02-03	Canada	13172
367	2022-02-04	Canada	13098
368	2022-02-05	Canada	6623
369	2022-02-06	Canada	5403
370	2022-02-07	Canada	16050
371	2022-02-08	Canada	10040
372	2022-02-09	Canada	10325
373	2022-02-10	Canada	10431
374	2022-02-11	Canada	7353
375	2022-02-12	Canada	9844
376	2022-02-13	Canada	3615
377	2022-02-14	Canada	12189
378	2022-02-15	Canada	6456
379	2022-02-16	Canada	7756
380	2022-02-17	Canada	7195
381	2022-02-18	Canada	6747
382	2022-02-19	Canada	3544
383	2022-02-20	Canada	2448
384	2022-02-21	Canada	3657
385	2022-02-22	Canada	7991
386	2022-02-23	Canada	9812
387	2022-02-24	Canada	5761
388	2022-02-25	Canada	8632
389	2022-02-26	Canada	1812
390	2022-02-27	Canada	3584
391	2022-02-28	Canada	7919
392	2022-03-01	Canada	5110
393	2022-03-02	Canada	5913
394	2022-03-03	Canada	8355
395	2022-03-04	Canada	9503
396	2022-03-05	Canada	3197
397	2022-03-06	Canada	2613
398	2022-03-07	Canada	8455
399	2022-03-08	Canada	4153
400	2022-03-09	Canada	6741
401	2022-03-10	Canada	5607
402	2022-03-11	Canada	8058
403	2022-03-12	Canada	1824
404	2022-03-13	Canada	1393
405	2022-03-14	Canada	4522
406	2022-03-15	Canada	9031
407	2022-03-16	Canada	5289
408	2022-03-17	Canada	4200
409	2022-03-18	Canada	3340
410	2022-03-19	Canada	3007
411	2022-03-20	Canada	2253
412	2022-03-21	Canada	8153
413	2022-03-22	Canada	9466
414	2022-03-23	Canada	6824
415	2022-03-24	Canada	7053
416	2022-03-25	Canada	8944
417	2022-03-26	Canada	4374
418	2022-03-27	Canada	3654
419	2022-03-28	Canada	6150
420	2022-03-29	Canada	10561
421	2022-03-30	Canada	10976
422	2022-03-31	Canada	8791
423	2022-04-01	Canada	13015
424	2022-04-02	Canada	7014
425	2022-04-03	Canada	2581
426	2022-04-04	Canada	563
427	2022-04-05	Canada	8904
428	2022-04-06	Canada	9552
429	2022-04-07	Canada	6019
430	2022-04-08	Canada	7784
431	2022-04-09	Canada	7784
432	2022-04-10	Canada	15952
433	2022-04-11	Canada	15952
434	2022-04-12	Canada	15952
435	2022-04-13	Canada	15952
436	2022-04-14	Canada	18945
437	2022-04-15	Canada	8344
438	2022-04-16	Canada	8344
439	2022-04-17	Canada	1938
440	2022-04-18	Canada	11974
441	2022-04-19	Canada	7893
442	2022-04-20	Canada	13433
443	2022-04-21	Canada	10515
444	2022-04-22	Canada	17290
445	2022-04-23	Canada	4751
446	2022-04-24	Canada	4657
447	2022-04-25	Canada	3883
448	2022-04-26	Canada	7590
449	2022-04-27	Canada	13085
450	2022-04-28	Canada	8497
451	2022-04-29	Canada	12229
452	2022-04-30	Canada	3456
453	2022-05-01	Canada	2619
454	2022-05-02	Canada	2666
455	2022-05-03	Canada	5556
456	2022-05-04	Canada	10798
457	2022-05-05	Canada	7139
458	2022-05-06	Canada	8970
459	2022-05-07	Canada	2458
460	2022-05-08	Canada	2144
461	2022-05-09	Canada	2187
462	2022-05-10	Canada	4388
463	2022-05-11	Canada	8208
464	2022-05-12	Canada	5485
465	2022-05-13	Canada	7771
466	2022-05-14	Canada	798
467	2022-05-15	Canada	634
468	2022-05-16	Canada	1012
469	2022-05-17	Canada	6328
470	2022-05-18	Canada	6041
471	2022-05-19	Canada	4430
472	2022-05-20	Canada	5833
473	2022-05-21	Canada	1383
474	2022-05-22	Canada	1095
475	2022-05-23	Canada	326
476	2022-05-24	Canada	2075
477	2022-05-25	Canada	4549
478	2022-05-26	Canada	3787
479	2022-05-27	Canada	5270
480	2022-01-28	Denmark	53655
481	2022-01-29	Denmark	41083
482	2022-01-30	Denmark	36196
483	2022-01-31	Denmark	29084
484	2022-02-01	Denmark	45366
485	2022-02-02	Denmark	55001
486	2022-02-03	Denmark	44225
487	2022-02-04	Denmark	40179
488	2022-02-05	Denmark	39190
489	2022-02-06	Denmark	36512
490	2022-02-07	Denmark	34849
491	2022-02-08	Denmark	49798
492	2022-02-09	Denmark	55120
493	2022-02-10	Denmark	53747
494	2022-02-11	Denmark	48170
495	2022-02-12	Denmark	44350
496	2022-02-13	Denmark	38323
497	2022-02-14	Denmark	29474
498	2022-02-15	Denmark	42978
499	2022-02-16	Denmark	42948
500	2022-02-17	Denmark	40600
501	2022-02-18	Denmark	35658
502	2022-02-19	Denmark	33304
503	2022-02-20	Denmark	25690
504	2022-02-21	Denmark	28883
505	2022-02-22	Denmark	30480
506	2022-02-23	Denmark	29040
507	2022-02-24	Denmark	25209
508	2022-02-25	Denmark	22784
509	2022-02-26	Denmark	17359
510	2022-02-27	Denmark	16454
511	2022-02-28	Denmark	16578
512	2022-03-01	Denmark	18561
513	2022-03-02	Denmark	20458
514	2022-03-03	Denmark	16822
515	2022-03-04	Denmark	16822
516	2022-03-05	Denmark	15735
517	2022-03-06	Denmark	10827
518	2022-03-07	Denmark	12225
519	2022-03-08	Denmark	15475
520	2022-03-09	Denmark	16958
521	2022-03-10	Denmark	14309
522	2022-03-11	Denmark	13826
523	2022-03-12	Denmark	7091
524	2022-03-13	Denmark	6658
525	2022-03-14	Denmark	7892
526	2022-03-15	Denmark	9947
527	2022-03-16	Denmark	9585
528	2022-03-17	Denmark	8326
529	2022-03-18	Denmark	7216
530	2022-03-19	Denmark	6352
531	2022-03-20	Denmark	4984
532	2022-03-21	Denmark	5221
533	2022-03-22	Denmark	7401
534	2022-03-23	Denmark	6291
535	2022-03-24	Denmark	5408
536	2022-03-25	Denmark	5654
537	2022-03-26	Denmark	4322
538	2022-03-27	Denmark	3359
539	2022-03-28	Denmark	3372
540	2022-03-29	Denmark	4496
541	2022-03-30	Denmark	4411
542	2022-03-31	Denmark	3931
543	2022-04-01	Denmark	3000
544	2022-04-02	Denmark	2852
545	2022-04-03	Denmark	2080
546	2022-04-04	Denmark	2266
547	2022-04-05	Denmark	3363
548	2022-04-06	Denmark	3214
549	2022-04-07	Denmark	2747
550	2022-04-08	Denmark	2680
551	2022-04-09	Denmark	2457
552	2022-04-10	Denmark	1722
553	2022-04-11	Denmark	1805
554	2022-04-12	Denmark	2683
555	2022-04-13	Denmark	2257
556	2022-04-14	Denmark	2259
557	2022-04-15	Denmark	1447
558	2022-04-16	Denmark	1410
559	2022-04-17	Denmark	1607
560	2022-04-18	Denmark	1508
561	2022-04-19	Denmark	1508
562	2022-04-20	Denmark	2351
563	2022-04-21	Denmark	2042
564	2022-04-22	Denmark	1634
565	2022-04-23	Denmark	1350
566	2022-04-24	Denmark	1005
567	2022-04-25	Denmark	983
568	2022-04-26	Denmark	1484
569	2022-04-27	Denmark	1207
570	2022-04-28	Denmark	1088
571	2022-04-29	Denmark	940
572	2022-04-30	Denmark	934
573	2022-05-01	Denmark	671
574	2022-05-02	Denmark	780
575	2022-05-03	Denmark	993
576	2022-05-04	Denmark	962
577	2022-05-05	Denmark	872
578	2022-05-06	Denmark	887
579	2022-05-07	Denmark	919
580	2022-05-08	Denmark	575
581	2022-05-09	Denmark	582
582	2022-05-10	Denmark	1003
583	2022-05-11	Denmark	850
584	2022-05-12	Denmark	742
585	2022-05-13	Denmark	765
586	2022-05-14	Denmark	427
587	2022-05-15	Denmark	488
588	2022-05-16	Denmark	570
589	2022-05-17	Denmark	803
590	2022-05-18	Denmark	744
591	2022-05-19	Denmark	664
592	2022-05-20	Denmark	511
593	2022-05-21	Denmark	511
594	2022-05-22	Denmark	511
595	2022-05-23	Denmark	511
596	2022-05-24	Denmark	511
597	2022-05-25	Denmark	573
598	2022-05-26	Denmark	524
599	2022-05-27	Denmark	306
600	2022-01-28	France	353503
601	2022-01-29	France	332398
602	2022-01-30	France	249448
603	2022-01-31	France	86376
604	2022-02-01	France	413177
605	2022-02-02	France	315363
606	2022-02-03	France	274352
607	2022-02-04	France	241049
608	2022-02-05	France	214542
609	2022-02-06	France	155439
610	2022-02-07	France	46001
611	2022-02-08	France	235267
612	2022-02-09	France	166613
613	2022-02-10	France	166613
614	2022-02-11	France	131376
615	2022-02-12	France	118611
616	2022-02-13	France	86562
617	2022-02-14	France	26475
618	2022-02-15	France	120494
619	2022-02-16	France	120494
620	2022-02-17	France	92446
621	2022-02-18	France	82639
622	2022-02-19	France	76552
623	2022-02-20	France	59003
624	2022-02-21	France	17195
625	2022-02-22	France	97382
626	2022-02-23	France	66833
627	2022-02-24	France	66805
628	2022-02-25	France	58138
629	2022-02-26	France	53623
630	2022-02-27	France	42600
631	2022-02-28	France	13483
632	2022-03-01	France	79794
633	2022-03-02	France	57697
634	2022-03-03	France	60282
635	2022-03-04	France	57789
636	2022-03-05	France	53678
637	2022-03-06	France	45328
638	2022-03-07	France	14496
639	2022-03-08	France	93050
640	2022-03-09	France	69190
641	2022-03-10	France	74818
642	2022-03-11	France	72399
643	2022-03-12	France	70524
644	2022-03-13	France	59036
645	2022-03-14	France	22158
646	2022-03-15	France	116618
647	2022-03-16	France	108832
648	2022-03-17	France	101747
649	2022-03-18	France	97579
650	2022-03-19	France	98104
651	2022-03-20	France	81283
652	2022-03-21	France	24231
653	2022-03-22	France	180777
654	2022-03-23	France	154054
655	2022-03-24	France	140141
656	2022-03-25	France	143571
657	2022-03-26	France	139517
658	2022-03-27	France	110174
659	2022-03-28	France	29582
660	2022-03-29	France	217480
661	2022-03-30	France	169024
662	2022-03-31	France	169697
663	2022-04-01	France	148629
664	2022-04-02	France	132114
665	2022-04-03	France	102266
666	2022-04-04	France	32038
667	2022-04-05	France	209627
668	2022-04-06	France	150954
669	2022-04-07	France	159024
670	2022-04-08	France	148768
671	2022-04-09	France	141690
672	2022-04-10	France	107654
673	2022-04-11	France	25492
674	2022-04-12	France	190762
675	2022-04-13	France	146426
676	2022-04-14	France	137564
677	2022-04-15	France	125394
678	2022-04-16	France	111583
679	2022-04-17	France	86650
680	2022-04-18	France	19810
681	2022-04-19	France	25465
682	2022-04-20	France	155711
683	2022-04-21	France	104007
684	2022-04-22	France	88389
685	2022-04-23	France	80571
686	2022-04-24	France	58954
687	2022-04-25	France	14032
688	2022-04-26	France	97498
689	2022-04-27	France	67711
690	2022-04-28	France	60007
691	2022-04-29	France	52919
692	2022-04-30	France	49482
693	2022-05-01	France	36726
694	2022-05-02	France	8737
695	2022-05-03	France	67017
696	2022-05-04	France	47925
697	2022-05-05	France	44331
698	2022-05-06	France	40224
699	2022-05-07	France	37958
700	2022-05-08	France	29324
701	2022-05-09	France	7354
702	2022-05-10	France	56449
703	2022-05-11	France	40299
704	2022-05-12	France	36148
705	2022-05-13	France	32773
706	2022-05-14	France	30459
707	2022-05-15	France	22844
708	2022-05-16	France	5936
709	2022-05-17	France	43727
710	2022-05-18	France	64016
711	2022-05-19	France	27842
712	2022-05-20	France	24332
713	2022-05-21	France	22507
714	2022-05-22	France	16965
715	2022-05-23	France	16014
716	2022-05-24	France	16014
717	2022-05-25	France	22006
718	2022-05-26	France	21234
719	2022-05-27	France	4811
720	2022-01-28	Germany	190148
721	2022-01-29	Germany	189166
722	2022-01-30	Germany	118970
723	2022-01-31	Germany	78318
724	2022-02-01	Germany	162613
725	2022-02-02	Germany	208498
726	2022-02-03	Germany	236120
727	2022-02-04	Germany	248838
728	2022-02-05	Germany	217815
729	2022-02-06	Germany	133173
730	2022-02-07	Germany	95267
731	2022-02-08	Germany	169571
732	2022-02-09	Germany	234250
733	2022-02-10	Germany	247862
734	2022-02-11	Germany	240172
735	2022-02-12	Germany	209789
736	2022-02-13	Germany	125160
737	2022-02-14	Germany	76465
738	2022-02-15	Germany	159217
739	2022-02-16	Germany	219972
740	2022-02-17	Germany	235626
741	2022-02-18	Germany	220048
742	2022-02-19	Germany	189105
743	2022-02-20	Germany	118032
744	2022-02-21	Germany	73867
745	2022-02-22	Germany	125902
746	2022-02-23	Germany	209052
747	2022-02-24	Germany	216322
748	2022-02-25	Germany	210743
749	2022-02-26	Germany	175833
750	2022-02-27	Germany	107913
751	2022-02-28	Germany	62349
752	2022-03-01	Germany	122111
753	2022-03-02	Germany	186406
754	2022-03-03	Germany	210673
755	2022-03-04	Germany	217593
756	2022-03-05	Germany	192210
757	2022-03-06	Germany	116889
758	2022-03-07	Germany	78428
759	2022-03-08	Germany	156799
760	2022-03-09	Germany	215854
761	2022-03-10	Germany	262752
762	2022-03-11	Germany	252836
763	2022-03-12	Germany	237086
764	2022-03-13	Germany	146607
765	2022-03-14	Germany	92378
766	2022-03-15	Germany	198888
767	2022-03-16	Germany	262593
768	2022-03-17	Germany	294931
769	2022-03-18	Germany	297845
770	2022-03-19	Germany	260239
771	2022-03-20	Germany	131792
772	2022-03-21	Germany	92314
773	2022-03-22	Germany	222080
774	2022-03-23	Germany	283732
775	2022-03-24	Germany	318387
776	2022-03-25	Germany	296498
777	2022-03-26	Germany	252026
778	2022-03-27	Germany	111224
779	2022-03-28	Germany	67501
780	2022-03-29	Germany	237352
781	2022-03-30	Germany	268477
782	2022-03-31	Germany	527487
783	2022-04-01	Germany	98228
784	2022-04-02	Germany	98228
785	2022-04-03	Germany	115182
786	2022-04-04	Germany	90198
787	2022-04-05	Germany	90198
788	2022-04-06	Germany	416714
789	2022-04-07	Germany	175263
790	2022-04-08	Germany	150675
791	2022-04-09	Germany	55471
792	2022-04-10	Germany	30789
793	2022-04-11	Germany	200442
794	2022-04-12	Germany	138651
795	2022-04-13	Germany	165368
796	2022-04-14	Germany	156864
797	2022-04-15	Germany	37568
798	2022-04-16	Germany	39784
799	2022-04-17	Germany	20482
800	2022-04-18	Germany	22483
801	2022-04-19	Germany	198583
802	2022-04-20	Germany	186325
803	2022-04-21	Germany	161718
804	2022-04-22	Germany	135079
805	2022-04-23	Germany	39179
806	2022-04-24	Germany	20084
807	2022-04-25	Germany	136798
808	2022-04-26	Germany	135882
809	2022-04-27	Germany	135882
810	2022-04-28	Germany	101610
811	2022-04-29	Germany	87298
812	2022-04-30	Germany	11718
813	2022-05-01	Germany	4032
814	2022-05-02	Germany	113522
815	2022-05-03	Germany	106631
816	2022-05-04	Germany	96167
817	2022-05-05	Germany	85073
818	2022-05-06	Germany	72252
819	2022-05-07	Germany	8488
820	2022-05-08	Germany	3350
821	2022-05-09	Germany	107568
822	2022-05-10	Germany	97010
823	2022-05-11	Germany	88961
824	2022-05-12	Germany	68999
825	2022-05-13	Germany	61859
826	2022-05-14	Germany	6151
827	2022-05-15	Germany	2305
828	2022-05-16	Germany	86252
829	2022-05-17	Germany	72051
830	2022-05-18	Germany	58719
831	2022-05-19	Germany	48910
832	2022-05-20	Germany	42375
833	2022-05-21	Germany	3823
834	2022-05-22	Germany	1245
835	2022-05-23	Germany	64437
836	2022-05-24	Germany	49141
837	2022-05-25	Germany	39705
838	2022-05-26	Germany	1852
839	2022-05-27	Germany	39976
840	2022-01-28	Israel	45376
841	2022-01-29	Israel	53928
842	2022-01-30	Israel	71130
843	2022-01-31	Israel	70415
844	2022-02-01	Israel	65875
845	2022-02-02	Israel	70691
846	2022-02-03	Israel	58677
847	2022-02-04	Israel	15488
848	2022-02-05	Israel	31511
849	2022-02-06	Israel	53730
850	2022-02-07	Israel	50878
851	2022-02-08	Israel	38854
852	2022-02-09	Israel	29955
853	2022-02-10	Israel	31422
854	2022-02-11	Israel	27047
855	2022-02-12	Israel	20061
856	2022-02-13	Israel	31338
857	2022-02-14	Israel	25430
858	2022-02-15	Israel	22594
859	2022-02-16	Israel	17838
860	2022-02-17	Israel	19910
861	2022-02-18	Israel	11589
862	2022-02-19	Israel	11598
863	2022-02-20	Israel	17803
864	2022-02-21	Israel	13951
865	2022-02-22	Israel	10107
866	2022-02-23	Israel	12410
867	2022-02-24	Israel	12571
868	2022-02-25	Israel	5607
869	2022-02-26	Israel	7720
870	2022-02-27	Israel	10514
871	2022-02-28	Israel	8765
872	2022-03-01	Israel	8192
873	2022-03-02	Israel	8529
874	2022-03-03	Israel	2377
875	2022-03-04	Israel	8463
