	date	location	cases
115	2022-02-07	Australia	27373
116	2022-02-08	Australia	31510
117	2022-02-09	Australia	11483
118	2022-02-10	Australia	31250
119	2022-02-11	Australia	22564
120	2022-02-12	Australia	25607
121	2022-02-13	Australia	12289
122	2022-02-14	Australia	30913
123	2022-02-15	Australia	24394
124	2022-02-16	Australia	0
125	2021-10-15	Austria	2432
126	2021-10-16	Austria	2397
127	2021-10-17	Austria	2242
128	2021-10-18	Austria	1897
129	2021-10-19	Austria	2590
130	2021-10-20	Austria	3727
131	2021-10-21	Austria	3648
132	2021-10-22	Austria	3582
133	2021-10-23	Austria	3756
134	2021-10-24	Austria	3624
135	2021-10-25	Austria	2850
136	2021-10-26	Austria	3369
137	2021-10-27	Austria	4261
138	2021-10-28	Austria	4248
139	2021-10-29	Austria	5861
140	2021-10-30	Austria	6102
141	2021-10-31	Austria	5684
142	2021-11-01	Austria	4523
143	2021-11-02	Austria	5398
144	2021-11-03	Austria	6506
145	2021-11-04	Austria	8594
146	2021-11-05	Austria	9388
147	2021-11-06	Austria	9943
148	2021-11-07	Austria	8554
149	2021-11-08	Austria	8178
150	2021-11-09	Austria	7712
151	2021-11-10	Austria	11398
152	2021-11-11	Austria	11975
153	2021-11-12	Austria	11798
154	2021-11-13	Austria	13152
155	2021-11-14	Austria	11552
156	2021-11-15	Austria	11889
157	2021-11-16	Austria	10363
158	2021-11-17	Austria	14416
159	2021-11-18	Austria	15145
160	2021-11-19	Austria	15809
161	2021-11-20	Austria	15297
162	2021-11-21	Austria	14042
163	2021-11-22	Austria	13806
164	2021-11-23	Austria	9513
165	2021-11-24	Austria	15365
166	2021-11-25	Austria	13592
167	2021-11-26	Austria	12245
168	2021-11-27	Austria	11671
169	2021-11-28	Austria	10478
170	2021-11-29	Austria	8526
171	2021-11-30	Austria	8186
172	2021-12-01	Austria	10367
173	2021-12-02	Austria	8882
174	2021-12-03	Austria	6738
175	2021-12-04	Austria	7304
176	2021-12-05	Austria	5192
177	2021-12-06	Austria	4625
178	2021-12-07	Austria	4233
179	2021-12-08	Austria	5663
180	2021-12-09	Austria	4437
181	2021-12-10	Austria	3659
182	2021-12-11	Austria	4460
183	2021-12-12	Austria	2479
184	2021-12-13	Austria	4170
185	2021-12-14	Austria	2859
186	2021-12-15	Austria	4224
187	2021-12-16	Austria	3046
188	2021-12-17	Austria	2899
189	2021-12-18	Austria	2167
190	2021-12-19	Austria	2242
191	2021-12-20	Austria	1792
192	2021-12-21	Austria	2528
193	2021-12-22	Austria	2269
194	2021-12-23	Austria	2147
195	2021-12-24	Austria	2374
196	2021-12-25	Austria	2085
197	2021-12-26	Austria	1717
198	2021-12-27	Austria	1550
199	2021-12-28	Austria	2416
200	2021-12-29	Austria	3251
201	2021-12-30	Austria	3225
202	2021-12-31	Austria	3624
203	2022-01-01	Austria	3608
204	2022-01-02	Austria	3283
205	2022-01-03	Austria	3319
206	2022-01-04	Austria	5496
207	2022-01-05	Austria	9761
208	2022-01-06	Austria	8853
209	2022-01-07	Austria	8786
210	2022-01-08	Austria	7405
211	2022-01-09	Austria	10291
212	2022-01-10	Austria	10804
213	2022-01-11	Austria	11516
214	2022-01-12	Austria	17006
215	2022-01-13	Austria	15852
216	2022-01-14	Austria	16822
217	2022-01-15	Austria	16749
218	2022-01-16	Austria	15419
219	2022-01-17	Austria	15717
220	2022-01-18	Austria	16685
221	2022-01-19	Austria	27677
222	2022-01-20	Austria	1833
223	2022-01-21	Austria	25418
224	2022-01-22	Austria	46669
225	2022-01-23	Austria	22453
226	2022-01-24	Austria	25610
227	2022-01-25	Austria	24946
228	2022-01-26	Austria	34011
229	2022-01-27	Austria	43053
230	2022-01-28	Austria	38631
231	2022-01-29	Austria	34748
232	2022-01-30	Austria	27127
233	2022-01-31	Austria	27411
234	2022-02-01	Austria	25894
235	2022-02-02	Austria	39410
236	2022-02-03	Austria	38135
237	2022-02-04	Austria	36329
238	2022-02-05	Austria	32258
239	2022-02-06	Austria	29324
240	2022-02-07	Austria	27299
241	2022-02-08	Austria	27087
242	2022-02-09	Austria	38309
243	2022-02-10	Austria	35250
244	2022-02-11	Austria	32712
245	2022-02-12	Austria	31128
246	2022-02-13	Austria	25951
247	2022-02-14	Austria	24565
248	2022-02-15	Austria	25177
249	2022-02-16	Austria	38256
250	2021-10-15	Belgium	3648
251	2021-10-16	Belgium	0
252	2021-10-17	Belgium	0
253	2021-10-18	Belgium	9164
254	2021-10-19	Belgium	3854
255	2021-10-20	Belgium	6552
256	2021-10-21	Belgium	6239
257	2021-10-22	Belgium	6682
258	2021-10-23	Belgium	0
259	2021-10-24	Belgium	0
260	2021-10-25	Belgium	15842
261	2021-10-26	Belgium	5745
262	2021-10-27	Belgium	8771
263	2021-10-28	Belgium	9195
264	2021-10-29	Belgium	8737
265	2021-10-30	Belgium	0
266	2021-10-31	Belgium	0
267	2021-11-01	Belgium	0
268	2021-11-02	Belgium	0
269	2021-11-03	Belgium	32708
270	2021-11-04	Belgium	10190
271	2021-11-05	Belgium	0
272	2021-11-06	Belgium	10915
273	2021-11-07	Belgium	0
274	2021-11-08	Belgium	24367
275	2021-11-09	Belgium	0
276	2021-11-10	Belgium	24718
277	2021-11-11	Belgium	0
278	2021-11-12	Belgium	21164
279	2021-11-13	Belgium	0
280	2021-11-14	Belgium	0
281	2021-11-15	Belgium	27762
282	2021-11-16	Belgium	12388
283	2021-11-17	Belgium	18437
284	2021-11-18	Belgium	16699
285	2021-11-19	Belgium	21502
286	2021-11-20	Belgium	0
287	2021-11-21	Belgium	0
288	2021-11-22	Belgium	42060
289	2021-11-23	Belgium	12115
290	2021-11-24	Belgium	23350
291	2021-11-25	Belgium	20836
292	2021-11-26	Belgium	21772
293	2021-11-27	Belgium	0
294	2021-11-28	Belgium	0
295	2021-11-29	Belgium	47836
296	2021-11-30	Belgium	16566
297	2021-12-01	Belgium	20409
298	2021-12-02	Belgium	23113
299	2021-12-03	Belgium	17910
300	2021-12-04	Belgium	0
301	2021-12-05	Belgium	0
302	2021-12-06	Belgium	41439
303	2021-12-07	Belgium	10878
304	2021-12-08	Belgium	18714
305	2021-12-09	Belgium	16029
306	2021-12-10	Belgium	15245
307	2021-12-11	Belgium	0
308	2021-12-12	Belgium	0
309	2021-12-13	Belgium	29421
310	2021-12-14	Belgium	9076
311	2021-12-15	Belgium	11851
312	2021-12-16	Belgium	0
313	2021-12-17	Belgium	10040
314	2021-12-18	Belgium	9604
315	2021-12-19	Belgium	0
316	2021-12-20	Belgium	17390
317	2021-12-21	Belgium	293
318	2021-12-22	Belgium	5838
319	2021-12-23	Belgium	7593
320	2021-12-24	Belgium	7233
321	2021-12-25	Belgium	0
322	2021-12-26	Belgium	0
323	2021-12-27	Belgium	14760
324	2021-12-28	Belgium	9965
325	2021-12-29	Belgium	12945
326	2021-12-30	Belgium	13876
327	2021-12-31	Belgium	15686
328	2022-01-01	Belgium	0
329	2022-01-02	Belgium	0
330	2022-01-03	Belgium	27941
331	2022-01-04	Belgium	18630
332	2022-01-05	Belgium	27796
333	2022-01-06	Belgium	27282
334	2022-01-07	Belgium	24694
335	2022-01-08	Belgium	0
336	2022-01-09	Belgium	0
337	2022-01-10	Belgium	54846
338	2022-01-11	Belgium	21311
339	2022-01-12	Belgium	39321
340	2022-01-13	Belgium	0
341	2022-01-14	Belgium	63567
342	2022-01-15	Belgium	0
343	2022-01-16	Belgium	0
344	2022-01-17	Belgium	73296
345	2022-01-18	Belgium	37435
346	2022-01-19	Belgium	53851
347	2022-01-20	Belgium	67448
348	2022-01-21	Belgium	54478
349	2022-01-22	Belgium	0
350	2022-01-23	Belgium	0
351	2022-01-24	Belgium	133480
352	2022-01-25	Belgium	47493
353	2022-01-26	Belgium	61227
354	2022-01-27	Belgium	68285
355	2022-01-28	Belgium	48201
356	2022-01-29	Belgium	0
357	2022-01-30	Belgium	0
358	2022-01-31	Belgium	99314
359	2022-02-01	Belgium	28962
360	2022-02-02	Belgium	45428
361	2022-02-03	Belgium	38027
362	2022-02-04	Belgium	28382
363	2022-02-05	Belgium	0
364	2022-02-06	Belgium	0
365	2022-02-07	Belgium	48795
366	2022-02-08	Belgium	19057
367	2022-02-09	Belgium	22333
368	2022-02-10	Belgium	19616
369	2022-02-11	Belgium	15242
370	2022-02-12	Belgium	0
371	2022-02-13	Belgium	0
372	2022-02-14	Belgium	26458
373	2022-02-15	Belgium	12762
374	2022-02-16	Belgium	12714
375	2021-10-15	Canada	3426
376	2021-10-16	Canada	1679
377	2021-10-17	Canada	1375
378	2021-10-18	Canada	5491
379	2021-10-19	Canada	2219
380	2021-10-20	Canada	2663
381	2021-10-21	Canada	2871
382	2021-10-22	Canada	2666
383	2021-10-23	Canada	1814
384	2021-10-24	Canada	1616
385	2021-10-25	Canada	3376
386	2021-10-26	Canada	1750
387	2021-10-27	Canada	2511
388	2021-10-28	Canada	2643
389	2021-10-29	Canada	2589
390	2021-10-30	Canada	1737
391	2021-10-31	Canada	1579
392	2021-11-01	Canada	3048
393	2021-11-02	Canada	1836
394	2021-11-03	Canada	2250
395	2021-11-04	Canada	2588
396	2021-11-05	Canada	2534
397	2021-11-06	Canada	1410
398	2021-11-07	Canada	1391
399	2021-11-08	Canada	4598
400	2021-11-09	Canada	2345
401	2021-11-10	Canada	2576
402	2021-11-11	Canada	1557
403	2021-11-12	Canada	3813
404	2021-11-13	Canada	1517
405	2021-11-14	Canada	1475
406	2021-11-15	Canada	4149
407	2021-11-16	Canada	1838
408	2021-11-17	Canada	2438
409	2021-11-18	Canada	2739
410	2021-11-19	Canada	2875
411	2021-11-20	Canada	1863
412	2021-11-21	Canada	1600
413	2021-11-22	Canada	4212
414	2021-11-23	Canada	2217
415	2021-11-24	Canada	2627
416	2021-11-25	Canada	4168
417	2021-11-26	Canada	3053
418	2021-11-27	Canada	2183
419	2021-11-28	Canada	1937
420	2021-11-29	Canada	3855
421	2021-11-30	Canada	2357
422	2021-12-01	Canada	3130
423	2021-12-02	Canada	3234
424	2021-12-03	Canada	3487
425	2021-12-04	Canada	2710
426	2021-12-05	Canada	2629
427	2021-12-06	Canada	4528
428	2021-12-07	Canada	2997
429	2021-12-08	Canada	3522
430	2021-12-09	Canada	4264
431	2021-12-10	Canada	2924
432	2021-12-11	Canada	5793
433	2021-12-12	Canada	3489
434	2021-12-13	Canada	5933
435	2021-12-14	Canada	4394
436	2021-12-15	Canada	5856
437	2021-12-16	Canada	7127
438	2021-12-17	Canada	9129
439	2021-12-18	Canada	7553
440	2021-12-19	Canada	8745
441	2021-12-20	Canada	14353
442	2021-12-21	Canada	11772
443	2021-12-22	Canada	14962
444	2021-12-23	Canada	20665
445	2021-12-24	Canada	23844
446	2021-12-25	Canada	20197
447	2021-12-26	Canada	18283
448	2021-12-27	Canada	21013
449	2021-12-28	Canada	24551
450	2021-12-29	Canada	48887
451	2021-12-30	Canada	39671
452	2021-12-31	Canada	40607
453	2022-01-01	Canada	37051
454	2022-01-02	Canada	33815
455	2022-01-03	Canada	39293
456	2022-01-04	Canada	47842
457	2022-01-05	Canada	38354
458	2022-01-06	Canada	41674
459	2022-01-07	Canada	44511
460	2022-01-08	Canada	30903
461	2022-01-09	Canada	29183
462	2022-01-10	Canada	58891
463	2022-01-11	Canada	30892
464	2022-01-12	Canada	33039
465	2022-01-13	Canada	31011
466	2022-01-14	Canada	40313
467	2022-01-15	Canada	19000
468	2022-01-16	Canada	18250
469	2022-01-17	Canada	44104
470	2022-01-18	Canada	20918
471	2022-01-19	Canada	22593
472	2022-01-20	Canada	23532
473	2022-01-21	Canada	22987
474	2022-01-22	Canada	14512
475	2022-01-23	Canada	5833
476	2022-01-24	Canada	20764
477	2022-01-25	Canada	28563
478	2022-01-26	Canada	5860
479	2022-01-27	Canada	31280
480	2022-01-28	Canada	17688
481	2022-01-29	Canada	9867
482	2022-01-30	Canada	8541
483	2022-01-31	Canada	21757
484	2022-02-01	Canada	10697
485	2022-02-02	Canada	15338
486	2022-02-03	Canada	14025
487	2022-02-04	Canada	14113
488	2022-02-05	Canada	7464
489	2022-02-06	Canada	6342
490	2022-02-07	Canada	15823
491	2022-02-08	Canada	9023
492	2022-02-09	Canada	10806
493	2022-02-10	Canada	10923
494	2022-02-11	Canada	7664
495	2022-02-12	Canada	8268
496	2022-02-13	Canada	4401
497	2022-02-14	Canada	12519
498	2022-02-15	Canada	5808
499	2022-02-16	Canada	8177
500	2021-10-15	Denmark	700
501	2021-10-16	Denmark	753
502	2021-10-17	Denmark	591
503	2021-10-18	Denmark	752
504	2021-10-19	Denmark	756
505	2021-10-20	Denmark	1127
506	2021-10-21	Denmark	1247
507	2021-10-22	Denmark	1270
508	2021-10-23	Denmark	1262
509	2021-10-24	Denmark	1349
510	2021-10-25	Denmark	1411
511	2021-10-26	Denmark	1253
512	2021-10-27	Denmark	1871
513	2021-10-28	Denmark	1847
514	2021-10-29	Denmark	1784
515	2021-10-30	Denmark	1671
516	2021-10-31	Denmark	1532
517	2021-11-01	Denmark	1457
518	2021-11-02	Denmark	1981
519	2021-11-03	Denmark	1978
520	2021-11-04	Denmark	2598
521	2021-11-05	Denmark	2251
522	2021-11-06	Denmark	2097
523	2021-11-07	Denmark	2416
524	2021-11-08	Denmark	2294
525	2021-11-09	Denmark	2562
526	2021-11-10	Denmark	3017
527	2021-11-11	Denmark	2132
528	2021-11-12	Denmark	4585
529	2021-11-13	Denmark	2948
530	2021-11-14	Denmark	3223
531	2021-11-15	Denmark	3670
532	2021-11-16	Denmark	3899
533	2021-11-17	Denmark	3907
534	2021-11-18	Denmark	4013
535	2021-11-19	Denmark	4070
536	2021-11-20	Denmark	3795
537	2021-11-21	Denmark	3415
538	2021-11-22	Denmark	3711
539	2021-11-23	Denmark	4199
540	2021-11-24	Denmark	4426
541	2021-11-25	Denmark	4390
542	2021-11-26	Denmark	4076
543	2021-11-27	Denmark	3744
544	2021-11-28	Denmark	4290
545	2021-11-29	Denmark	4326
546	2021-11-30	Denmark	4148
547	2021-12-01	Denmark	5120
548	2021-12-02	Denmark	4680
549	2021-12-03	Denmark	4559
550	2021-12-04	Denmark	4325
551	2021-12-05	Denmark	3026
552	2021-12-06	Denmark	7146
553	2021-12-07	Denmark	6324
554	2021-12-08	Denmark	6629
555	2021-12-09	Denmark	6985
556	2021-12-10	Denmark	6599
557	2021-12-11	Denmark	5606
558	2021-12-12	Denmark	5989
559	2021-12-13	Denmark	7799
560	2021-12-14	Denmark	8314
561	2021-12-15	Denmark	8773
562	2021-12-16	Denmark	9999
563	2021-12-17	Denmark	11194
564	2021-12-18	Denmark	8594
565	2021-12-19	Denmark	8212
566	2021-12-20	Denmark	10082
567	2021-12-21	Denmark	20578
568	2021-12-22	Denmark	13386
569	2021-12-23	Denmark	12487
570	2021-12-24	Denmark	11229
571	2021-12-25	Denmark	0
572	2021-12-26	Denmark	0
573	2021-12-27	Denmark	41035
574	2021-12-28	Denmark	13000
575	2021-12-29	Denmark	23228
576	2021-12-30	Denmark	21403
577	2021-12-31	Denmark	18695
578	2022-01-01	Denmark	20885
579	2022-01-02	Denmark	7954
580	2022-01-03	Denmark	8801
581	2022-01-04	Denmark	25073
582	2022-01-05	Denmark	28283
583	2022-01-06	Denmark	25995
584	2022-01-07	Denmark	18261
585	2022-01-08	Denmark	12588
586	2022-01-09	Denmark	19248
587	2022-01-10	Denmark	14414
588	2022-01-11	Denmark	22396
589	2022-01-12	Denmark	24343
590	2022-01-13	Denmark	25751
591	2022-01-14	Denmark	23614
592	2022-01-15	Denmark	25034
593	2022-01-16	Denmark	26169
594	2022-01-17	Denmark	28780
595	2022-01-18	Denmark	33493
596	2022-01-19	Denmark	38759
597	2022-01-20	Denmark	40626
598	2022-01-21	Denmark	46831
599	2022-01-22	Denmark	36120
600	2022-01-23	Denmark	42018
601	2022-01-24	Denmark	40348
602	2022-01-25	Denmark	46590
603	2022-01-26	Denmark	46747
604	2022-01-27	Denmark	51033
605	2022-01-28	Denmark	53655
606	2022-01-29	Denmark	41083
607	2022-01-30	Denmark	36196
608	2022-01-31	Denmark	29084
609	2022-02-01	Denmark	45366
610	2022-02-02	Denmark	55001
611	2022-02-03	Denmark	44225
612	2022-02-04	Denmark	40179
613	2022-02-05	Denmark	39190
614	2022-02-06	Denmark	36512
615	2022-02-07	Denmark	34849
616	2022-02-08	Denmark	49798
617	2022-02-09	Denmark	55120
618	2022-02-10	Denmark	53747
619	2022-02-11	Denmark	48170
620	2022-02-12	Denmark	44350
621	2022-02-13	Denmark	38323
622	2022-02-14	Denmark	29474
623	2022-02-15	Denmark	42978
624	2022-02-16	Denmark	42948
625	2021-10-15	France	6099
626	2021-10-16	France	4899
627	2021-10-17	France	3778
628	2021-10-18	France	1057
629	2021-10-19	France	5945
630	2021-10-20	France	6036
631	2021-10-21	France	6127
632	2021-10-22	France	6366
633	2021-10-23	France	6291
634	2021-10-24	France	5005
635	2021-10-25	France	1295
636	2021-10-26	France	6635
637	2021-10-27	France	6999
638	2021-10-28	France	5990
639	2021-10-29	France	6433
640	2021-10-30	France	7360
641	2021-10-31	France	6329
642	2021-11-01	France	1866
643	2021-11-02	France	2039
644	2021-11-03	France	10230
645	2021-11-04	France	9344
646	2021-11-05	France	8998
647	2021-11-06	France	9605
648	2021-11-07	France	8547
649	2021-11-08	France	2197
650	2021-11-09	France	12511
651	2021-11-10	France	11883
652	2021-11-11	France	12603
653	2021-11-12	France	3860
654	2021-11-13	France	14646
655	2021-11-14	France	12496
656	2021-11-15	France	3259
657	2021-11-16	France	19778
658	2021-11-17	France	20294
659	2021-11-18	France	20366
660	2021-11-19	France	21220
661	2021-11-20	France	22678
662	2021-11-21	France	19749
663	2021-11-22	France	5291
664	2021-11-23	France	30454
665	2021-11-24	France	32591
666	2021-11-25	France	33464
667	2021-11-26	France	34436
668	2021-11-27	France	37057
669	2021-11-28	France	31581
670	2021-11-29	France	8507
671	2021-11-30	France	47201
672	2021-12-01	France	49610
673	2021-12-02	France	48416
674	2021-12-03	France	49858
675	2021-12-04	France	51464
676	2021-12-05	France	42153
677	2021-12-06	France	11578
678	2021-12-07	France	59019
679	2021-12-08	France	61340
680	2021-12-09	France	56854
681	2021-12-10	France	55140
682	2021-12-11	France	53919
683	2021-12-12	France	43848
684	2021-12-13	France	12064
685	2021-12-14	France	63405
686	2021-12-15	France	65713
687	2021-12-16	France	60866
688	2021-12-17	France	58128
689	2021-12-18	France	58536
690	2021-12-19	France	48473
691	2021-12-20	France	15075
692	2021-12-21	France	72857
693	2021-12-22	France	84272
694	2021-12-23	France	91608
695	2021-12-24	France	94124
696	2021-12-25	France	104611
697	2021-12-26	France	27697
698	2021-12-27	France	30459
699	2021-12-28	France	179808
700	2021-12-29	France	208099
701	2021-12-30	France	206544
702	2021-12-31	France	232200
703	2022-01-01	France	219126
704	2022-01-02	France	58432
705	2022-01-03	France	67461
706	2022-01-04	France	271746
707	2022-01-05	France	332252
708	2022-01-06	France	262787
709	2022-01-07	France	328214
710	2022-01-08	France	303669
711	2022-01-09	France	296097
712	2022-01-10	France	93896
713	2022-01-11	France	368379
714	2022-01-12	France	361719
715	2022-01-13	France	308221
716	2022-01-14	France	329371
717	2022-01-15	France	324580
718	2022-01-16	France	278129
719	2022-01-17	France	102169
720	2022-01-18	France	464769
721	2022-01-19	France	436167
722	2022-01-20	France	426943
723	2022-01-21	France	400851
724	2022-01-22	France	389320
725	2022-01-23	France	301614
726	2022-01-24	France	108481
727	2022-01-25	France	502507
728	2022-01-26	France	427136
729	2022-01-27	France	392617
730	2022-01-28	France	353503
731	2022-01-29	France	332398
732	2022-01-30	France	249448
733	2022-01-31	France	86376
734	2022-02-01	France	413177
735	2022-02-02	France	315363
736	2022-02-03	France	274352
737	2022-02-04	France	241049
738	2022-02-05	France	214542
739	2022-02-06	France	155439
740	2022-02-07	France	46001
741	2022-02-08	France	235267
742	2022-02-09	France	0
743	2022-02-10	France	333226
744	2022-02-11	France	131376
745	2022-02-12	France	118611
746	2022-02-13	France	86562
747	2022-02-14	France	26475
748	2022-02-15	France	0
749	2022-02-16	France	240988
750	2021-10-15	Germany	11664
751	2021-10-16	Germany	8420
752	2021-10-17	Germany	6766
753	2021-10-18	Germany	6562
754	2021-10-19	Germany	22340
755	2021-10-20	Germany	18802
756	2021-10-21	Germany	17508
757	2021-10-22	Germany	15093
758	2021-10-23	Germany	3849
759	2021-10-24	Germany	9905
760	2021-10-25	Germany	9359
761	2021-10-26	Germany	31402
762	2021-10-27	Germany	28826
763	2021-10-28	Germany	8079
764	2021-10-29	Germany	37520
765	2021-10-30	Germany	17248
766	2021-10-31	Germany	0
767	2021-11-01	Germany	11315
768	2021-11-02	Germany	30691
769	2021-11-03	Germany	34498
770	2021-11-04	Germany	37640
771	2021-11-05	Germany	33785
772	2021-11-06	Germany	23788
773	2021-11-07	Germany	12788
774	2021-11-08	Germany	23714
775	2021-11-09	Germany	41286
776	2021-11-10	Germany	51077
777	2021-11-11	Germany	48834
778	2021-11-12	Germany	45356
779	2021-11-13	Germany	34309
780	2021-11-14	Germany	19203
781	2021-11-15	Germany	34958
782	2021-11-16	Germany	53627
783	2021-11-17	Germany	68366
784	2021-11-18	Germany	58768
785	2021-11-19	Germany	57302
786	2021-11-20	Germany	45183
787	2021-11-21	Germany	26241
788	2021-11-22	Germany	47887
789	2021-11-23	Germany	68049
790	2021-11-24	Germany	79051
791	2021-11-25	Germany	74579
792	2021-11-26	Germany	65584
793	2021-11-27	Germany	44977
794	2021-11-28	Germany	23325
795	2021-11-29	Germany	50745
796	2021-11-30	Germany	68680
797	2021-12-01	Germany	75456
798	2021-12-02	Germany	73279
799	2021-12-03	Germany	62193
800	2021-12-04	Germany	43500
801	2021-12-05	Germany	22945
802	2021-12-06	Germany	18322
803	2021-12-07	Germany	93087
804	2021-12-08	Germany	27482
805	2021-12-09	Germany	103018
806	2021-12-10	Germany	53296
807	2021-12-11	Germany	32752
808	2021-12-12	Germany	17116
809	2021-12-13	Germany	35423
810	2021-12-14	Germany	52233
811	2021-12-15	Germany	56902
812	2021-12-16	Germany	51400
813	2021-12-17	Germany	15716
814	2021-12-18	Germany	55603
815	2021-12-19	Germany	0
816	2021-12-20	Germany	21742
817	2021-12-21	Germany	64949
818	2021-12-22	Germany	44313
819	2021-12-23	Germany	34420
820	2021-12-24	Germany	4068
821	2021-12-25	Germany	17238
822	2021-12-26	Germany	10172
823	2021-12-27	Germany	18750
824	2021-12-28	Germany	30998
825	2021-12-29	Germany	69956
826	2021-12-30	Germany	42070
827	2021-12-31	Germany	21764
828	2022-01-01	Germany	2968
829	2022-01-02	Germany	12636
830	2022-01-03	Germany	50013
831	2022-01-04	Germany	61905
832	2022-01-05	Germany	67337
833	2022-01-06	Germany	59110
834	2022-01-07	Germany	52621
835	2022-01-08	Germany	32128
836	2022-01-09	Germany	21839
837	2022-01-10	Germany	16618
838	2022-01-11	Germany	120271
839	2022-01-12	Germany	86232
840	2022-01-13	Germany	89920
841	2022-01-14	Germany	77175
842	2022-01-15	Germany	44251
843	2022-01-16	Germany	33129
844	2022-01-17	Germany	82818
845	2022-01-18	Germany	118105
846	2022-01-19	Germany	139000
847	2022-01-20	Germany	140870
848	2022-01-21	Germany	133329
849	2022-01-22	Germany	81343
850	2022-01-23	Germany	56226
851	2022-01-24	Germany	136473
852	2022-01-25	Germany	179169
853	2022-01-26	Germany	228608
854	2022-01-27	Germany	160323
855	2022-01-28	Germany	184054
856	2022-01-29	Germany	113190
857	2022-01-30	Germany	71185
858	2022-01-31	Germany	179431
859	2022-02-01	Germany	211277
860	2022-02-02	Germany	238252
861	2022-02-03	Germany	248652
862	2022-02-04	Germany	214386
863	2022-02-05	Germany	127116
864	2022-02-06	Germany	82363
865	2022-02-07	Germany	51377
866	2022-02-08	Germany	380632
867	2022-02-09	Germany	252813
868	2022-02-10	Germany	236080
869	2022-02-11	Germany	206242
870	2022-02-12	Germany	116810
871	2022-02-13	Germany	62841
872	2022-02-14	Germany	174539
873	2022-02-15	Germany	63210
874	2022-02-16	Germany	401828
875	2021-10-15	India	15981
876	2021-10-16	India	14146
