location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
Australia	Delta	0.5791539	0.8918226	0.37879878	0.7757324	0.43574753	0.66984266	0.49778524
Australia	Omicron 21K	0.6872547	0.6945041	0.6808057	0.69229144	0.6830573	0.68982553	0.68522894
Australia	Omicron 22A	1.4131495	1.5300572	1.3041927	1.4847549	1.3396897	1.4512306	1.3818479
Australia	Omicron 22B	1.6678525	1.8551784	1.4911498	1.7924448	1.552782	1.7336204	1.5989568
Australia	Omicron 22C	1.4064931	1.4957385	1.3213897	1.4609389	1.3533479	1.4356706	1.3817577
Australia	other	0.79684395	0.83139145	0.7629764	0.8207066	0.77683175	0.80886286	0.7861495
