date	location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2022-02-01	Australia	Delta	0.6689259	0.82523626	0.5360639	0.7661517	0.5785134	0.7198819	0.61705726
2022-02-02	Australia	Delta	0.66955477	0.8269599	0.53538704	0.7669365	0.5786278	0.7204722	0.617426
2022-02-03	Australia	Delta	0.6690899	0.82794845	0.5353174	0.76650715	0.57776994	0.7197151	0.61758393
2022-02-04	Australia	Delta	0.6698463	0.828477	0.5349463	0.7659405	0.57746935	0.7189901	0.6177698
2022-02-05	Australia	Delta	0.66938555	0.8289763	0.5345962	0.7668881	0.5780313	0.71799815	0.617178
2022-02-06	Australia	Delta	0.6686809	0.8290032	0.5342684	0.76777464	0.5781827	0.71854377	0.61705005
2022-02-07	Australia	Delta	0.6683115	0.8286177	0.5339613	0.7684521	0.5779131	0.7190666	0.6168779
2022-02-08	Australia	Delta	0.6676388	0.82826126	0.53418815	0.7690325	0.577736	0.71810067	0.6166673
2022-02-09	Australia	Delta	0.6677017	0.82792765	0.5346267	0.7693145	0.57708627	0.7168066	0.61674356
2022-02-10	Australia	Delta	0.66785264	0.82761097	0.5344326	0.7695006	0.57682556	0.71736944	0.61656076
2022-02-11	Australia	Delta	0.66783226	0.82730484	0.533805	0.7694974	0.57655406	0.7165949	0.6167428
2022-02-12	Australia	Delta	0.6673559	0.82700336	0.5333134	0.7694098	0.57633513	0.71617335	0.61658096
2022-02-13	Australia	Delta	0.668029	0.8255296	0.53315413	0.77014995	0.57622033	0.7162977	0.6169623
2022-02-14	Australia	Delta	0.6682861	0.8241514	0.53324056	0.7705789	0.5761881	0.71637505	0.61714447
2022-02-15	Australia	Delta	0.6686126	0.8232764	0.5333442	0.77005535	0.5758486	0.7163321	0.6169989
2022-02-16	Australia	Delta	0.6687182	0.8231347	0.533473	0.7694868	0.5753526	0.7158655	0.61724216
2022-02-17	Australia	Delta	0.6686762	0.8229066	0.5336459	0.76835793	0.5745701	0.71539146	0.61728334
2022-02-18	Australia	Delta	0.66849875	0.8225519	0.533996	0.76797175	0.5742811	0.71535903	0.61738014
2022-02-19	Australia	Delta	0.66871005	0.8214692	0.5343561	0.76643723	0.57422864	0.7149546	0.6170759
2022-02-20	Australia	Delta	0.6691588	0.82046413	0.5345521	0.7659977	0.57426405	0.7149707	0.6171674
2022-02-21	Australia	Delta	0.66899574	0.8203438	0.5345834	0.7657175	0.57416785	0.71504426	0.6171982
2022-02-22	Australia	Delta	0.6688526	0.8212366	0.53458464	0.76572895	0.57411426	0.71463823	0.6172783
2022-02-23	Australia	Delta	0.6686917	0.82147837	0.5347902	0.76539755	0.5745893	0.7147112	0.6171715
2022-02-24	Australia	Delta	0.6684878	0.8215221	0.5349866	0.7652093	0.5742438	0.71484303	0.61740744
2022-02-25	Australia	Delta	0.6678699	0.82172346	0.53517175	0.76511824	0.57433873	0.71484816	0.61743754
2022-02-26	Australia	Delta	0.6677761	0.8220732	0.53534603	0.76503	0.5740253	0.7148759	0.6174876
2022-02-27	Australia	Delta	0.66743505	0.82263297	0.53551036	0.7649992	0.5734422	0.7149234	0.61776745
2022-02-28	Australia	Delta	0.6669763	0.8233075	0.53566587	0.7650213	0.5731961	0.7156358	0.6179615
2022-03-01	Australia	Delta	0.6659197	0.82407093	0.53581357	0.76508045	0.57309383	0.7163149	0.6179713
2022-03-02	Australia	Delta	0.6655098	0.8243582	0.5357293	0.76516086	0.5729979	0.7162031	0.61822414
2022-03-03	Australia	Delta	0.66541934	0.82475376	0.5356317	0.76524687	0.5729367	0.7160919	0.6183677
2022-03-04	Australia	Delta	0.66521484	0.8252394	0.53553814	0.7653224	0.5734036	0.71597576	0.6183662
2022-03-05	Australia	Delta	0.66511154	0.8256917	0.5354263	0.76368135	0.5738967	0.71584916	0.61850893
2022-03-06	Australia	Delta	0.6651528	0.8260981	0.5353236	0.76507246	0.5734215	0.7156492	0.61905575
2022-03-07	Australia	Delta	0.6651124	0.8264462	0.53527045	0.76532924	0.57363725	0.71537113	0.6194816
2022-03-08	Australia	Delta	0.6650189	0.82672346	0.5355843	0.7652057	0.5735728	0.71507967	0.6198227
2022-03-09	Australia	Delta	0.664759	0.8269255	0.5358956	0.7650008	0.5737309	0.7149715	0.6200992
