date	location	cases
2022-06-04	Australia	0.0
2022-06-05	Australia	199964.0
2022-06-06	Australia	0.0
2022-06-07	Australia	0.0
2022-06-08	Australia	0.0
2022-06-09	Australia	0.0
2022-06-10	Australia	0.0
2022-06-11	Australia	0.0
2022-06-12	Australia	184472.0
2022-06-13	Australia	0.0
2022-06-14	Australia	0.0
2022-06-15	Australia	0.0
2022-06-16	Australia	0.0
2022-06-17	Australia	0.0
2022-06-18	Australia	0.0
2022-06-19	Australia	191043.0
2022-06-20	Australia	0.0
2022-06-21	Australia	0.0
2022-06-22	Australia	0.0
2022-06-23	Australia	0.0
2022-06-24	Australia	0.0
2022-06-25	Australia	0.0
2022-06-26	Australia	204308.0
2022-06-27	Australia	0.0
2022-06-28	Australia	0.0
2022-06-29	Australia	0.0
2022-06-30	Australia	0.0
2022-07-01	Australia	0.0
2022-07-02	Australia	0.0
2022-07-03	Australia	243697.0
2022-07-04	Australia	0.0
2022-07-05	Australia	0.0
2022-07-06	Australia	0.0
2022-07-07	Australia	0.0
2022-07-08	Australia	0.0
2022-07-09	Australia	0.0
2022-07-10	Australia	271605.0
2022-07-11	Australia	0.0
2022-07-12	Australia	0.0
2022-07-13	Australia	0.0
2022-07-14	Australia	0.0
2022-07-15	Australia	0.0
2022-07-16	Australia	0.0
2022-07-17	Australia	303029.0
2022-07-18	Australia	0.0
2022-07-19	Australia	0.0
2022-07-20	Australia	0.0
2022-07-21	Australia	0.0
2022-07-22	Australia	0.0
2022-07-23	Australia	0.0
2022-07-24	Australia	319779.0
2022-07-25	Australia	0.0
2022-07-26	Australia	0.0
2022-07-27	Australia	0.0
2022-07-28	Australia	0.0
2022-07-29	Australia	0.0
2022-07-30	Australia	0.0
2022-07-31	Australia	259334.0
2022-08-01	Australia	0.0
2022-08-02	Australia	0.0
2022-08-03	Australia	0.0
2022-08-04	Australia	0.0
2022-08-05	Australia	0.0
2022-08-06	Australia	0.0
2022-08-07	Australia	200397.0
2022-08-08	Australia	0.0
2022-08-09	Australia	0.0
2022-08-10	Australia	0.0
2022-08-11	Australia	0.0
2022-08-12	Australia	0.0
2022-08-13	Australia	0.0
2022-08-14	Australia	139178.0
2022-08-15	Australia	0.0
2022-08-16	Australia	0.0
2022-08-17	Australia	0.0
2022-08-18	Australia	0.0
2022-08-19	Australia	0.0
2022-08-20	Australia	0.0
2022-08-21	Australia	103184.0
2022-08-22	Australia	0.0
2022-08-23	Australia	0.0
2022-08-24	Australia	0.0
2022-08-25	Australia	0.0
2022-08-26	Australia	0.0
2022-08-27	Australia	0.0
2022-08-28	Australia	79985.0
2022-08-29	Australia	0.0
2022-08-30	Australia	0.0
2022-08-31	Australia	0.0
2022-09-01	Australia	0.0
2022-09-02	Australia	0.0
2022-09-03	Australia	0.0
2022-09-04	Australia	63392.0
2022-09-05	Australia	0.0
2022-09-06	Australia	0.0
2022-09-07	Australia	0.0
2022-09-08	Australia	0.0
2022-09-09	Australia	0.0
2022-09-10	Australia	0.0
2022-09-11	Australia	51273.0
2022-09-12	Australia	0.0
2022-09-13	Australia	0.0
2022-09-14	Australia	0.0
2022-09-15	Australia	0.0
2022-06-04	Brazil	41273.0
2022-06-05	Brazil	36189.0
2022-06-06	Brazil	15590.0
2022-06-07	Brazil	6266.0
2022-06-08	Brazil	35783.0
2022-06-09	Brazil	71045.0
2022-06-10	Brazil	49614.0
2022-06-11	Brazil	45073.0
2022-06-12	Brazil	56491.0
2022-06-13	Brazil	27796.0
2022-06-14	Brazil	11728.0
2022-06-15	Brazil	40173.0
2022-06-16	Brazil	44441.0
2022-06-17	Brazil	70290.0
2022-06-18	Brazil	32934.0
2022-06-19	Brazil	28672.0
2022-06-20	Brazil	20127.0
2022-06-21	Brazil	10691.0
2022-06-22	Brazil	50272.0
2022-06-23	Brazil	64362.0
2022-06-24	Brazil	71906.0
2022-06-25	Brazil	72049.0
2022-06-26	Brazil	60384.0
2022-06-27	Brazil	38793.0
2022-06-28	Brazil	16679.0
2022-06-29	Brazil	51678.0
2022-06-30	Brazil	76638.0
2022-07-01	Brazil	75925.0
2022-07-02	Brazil	75139.0
2022-07-03	Brazil	76045.0
2022-07-04	Brazil	37784.0
2022-07-05	Brazil	18575.0
2022-07-06	Brazil	45501.0
2022-07-07	Brazil	74591.0
2022-07-08	Brazil	77166.0
2022-07-09	Brazil	72050.0
2022-07-10	Brazil	71114.0
2022-07-11	Brazil	43657.0
2022-07-12	Brazil	0.0
2022-07-13	Brazil	66006.0
2022-07-14	Brazil	64048.0
2022-07-15	Brazil	72224.0
2022-07-16	Brazil	65379.0
2022-07-17	Brazil	107959.0
2022-07-18	Brazil	40149.0
2022-07-19	Brazil	10852.0
2022-07-20	Brazil	38697.0
2022-07-21	Brazil	57999.0
2022-07-22	Brazil	56480.0
2022-07-23	Brazil	51433.0
2022-07-24	Brazil	0.0
2022-07-25	Brazil	75806.0
2022-07-26	Brazil	9823.0
2022-07-27	Brazil	30609.0
2022-07-28	Brazil	37914.0
2022-07-29	Brazil	44514.0
2022-07-30	Brazil	44592.0
2022-07-31	Brazil	41713.0
2022-08-01	Brazil	22889.0
2022-08-02	Brazil	20313.0
2022-08-03	Brazil	22064.0
2022-08-04	Brazil	34464.0
2022-08-05	Brazil	33633.0
2022-08-06	Brazil	40433.0
2022-08-07	Brazil	29976.0
2022-08-08	Brazil	16703.0
2022-08-09	Brazil	7198.0
2022-08-10	Brazil	17409.0
2022-08-11	Brazil	30220.0
2022-08-12	Brazil	30935.0
2022-08-13	Brazil	27644.0
2022-08-14	Brazil	23552.0
2022-08-15	Brazil	17726.0
2022-08-16	Brazil	4429.0
2022-08-17	Brazil	7954.0
2022-08-18	Brazil	23040.0
2022-08-19	Brazil	21927.0
2022-08-20	Brazil	22167.0
2022-08-21	Brazil	18863.0
2022-08-22	Brazil	15548.0
2022-08-23	Brazil	5079.0
2022-08-24	Brazil	6218.0
2022-08-25	Brazil	20241.0
2022-08-26	Brazil	18277.0
2022-08-27	Brazil	21039.0
2022-08-28	Brazil	18270.0
2022-08-29	Brazil	12386.0
2022-08-30	Brazil	3452.0
2022-08-31	Brazil	12458.0
2022-09-01	Brazil	16806.0
2022-09-02	Brazil	15842.0
2022-09-03	Brazil	14821.0
2022-09-04	Brazil	11471.0
2022-09-05	Brazil	11722.0
2022-09-06	Brazil	9672.0
2022-09-07	Brazil	0.0
2022-09-08	Brazil	13392.0
2022-09-09	Brazil	8892.0
2022-09-10	Brazil	4206.0
2022-09-11	Brazil	12710.0
2022-09-12	Brazil	9409.0
2022-09-13	Brazil	0.0
2022-09-14	Brazil	7809.0
2022-09-15	Brazil	10420.0
2022-06-04	Japan	0.0
2022-06-05	Japan	32757.0
2022-06-06	Japan	11351.0
2022-06-07	Japan	15519.0
2022-06-08	Japan	18275.0
2022-06-09	Japan	17201.0
2022-06-10	Japan	15790.0
2022-06-11	Japan	14684.0
2022-06-12	Japan	13128.0
2022-06-13	Japan	10204.0
2022-06-14	Japan	14030.0
2022-06-15	Japan	16555.0
2022-06-16	Japan	15802.0
2022-06-17	Japan	8905.0
2022-06-18	Japan	12867.0
2022-06-19	Japan	19638.0
2022-06-20	Japan	10207.0
2022-06-21	Japan	13998.0
2022-06-22	Japan	17160.0
2022-06-23	Japan	16782.0
2022-06-24	Japan	16064.0
2022-06-25	Japan	15671.0
2022-06-26	Japan	13771.0
2022-06-27	Japan	11988.0
2022-06-28	Japan	17709.0
2022-06-29	Japan	0.0
2022-06-30	Japan	46437.0
2022-07-01	Japan	23125.0
2022-07-02	Japan	23327.0
2022-07-03	Japan	22154.0
2022-07-04	Japan	20774.0
2022-07-05	Japan	32906.0
2022-07-06	Japan	44845.0
2022-07-07	Japan	47786.0
2022-07-08	Japan	49557.0
2022-07-09	Japan	51738.0
2022-07-10	Japan	50918.0
2022-07-11	Japan	46033.0
2022-07-12	Japan	68191.0
2022-07-13	Japan	92507.0
2022-07-14	Japan	97339.0
2022-07-15	Japan	99291.0
2022-07-16	Japan	104832.0
2022-07-17	Japan	103602.0
2022-07-18	Japan	79633.0
2022-07-19	Japan	81362.0
2022-07-20	Japan	135239.0
2022-07-21	Japan	180826.0
2022-07-22	Japan	196297.0
2022-07-23	Japan	192109.0
2022-07-24	Japan	172673.0
2022-07-25	Japan	154011.0
2022-07-26	Japan	180226.0
2022-07-27	Japan	207236.0
2022-07-28	Japan	230055.0
2022-07-29	Japan	221938.0
2022-07-30	Japan	212960.0
2022-07-31	Japan	196812.0
2022-08-01	Japan	167678.0
2022-08-02	Japan	195801.0
2022-08-03	Japan	231597.0
2022-08-04	Japan	253392.0
2022-08-05	Japan	236809.0
2022-08-06	Japan	214879.0
2022-08-07	Japan	198563.0
2022-08-08	Japan	172998.0
2022-08-09	Japan	196732.0
2022-08-10	Japan	227828.0
2022-08-11	Japan	240205.0
2022-08-12	Japan	192364.0
2022-08-13	Japan	166611.0
2022-08-14	Japan	169972.0
2022-08-15	Japan	159781.0
2022-08-16	Japan	178286.0
2022-08-17	Japan	208483.0
2022-08-18	Japan	261252.0
2022-08-19	Japan	255810.0
2022-08-20	Japan	242790.0
2022-08-21	Japan	217875.0
2022-08-22	Japan	185497.0
2022-08-23	Japan	194223.0
2022-08-24	Japan	237410.0
2022-08-25	Japan	227139.0
2022-08-26	Japan	196628.0
2022-08-27	Japan	0.0
2022-08-28	Japan	326090.0
2022-08-29	Japan	125907.0
2022-08-30	Japan	139582.0
2022-08-31	Japan	167340.0
2022-09-01	Japan	153313.0
2022-09-02	Japan	135425.0
2022-09-03	Japan	117130.0
2022-09-04	Japan	105010.0
2022-09-05	Japan	84295.0
2022-09-06	Japan	100729.0
2022-09-07	Japan	126487.0
2022-09-08	Japan	120660.0
2022-09-09	Japan	0.0
2022-09-10	Japan	0.0
2022-09-11	Japan	274599.0
2022-09-12	Japan	64694.0
2022-09-13	Japan	78701.0
2022-09-14	Japan	99546.0
2022-09-15	Japan	88379.0
2022-06-04	South Africa	2028.0
2022-06-05	South Africa	1656.0
2022-06-06	South Africa	1127.0
2022-06-07	South Africa	726.0
2022-06-08	South Africa	2062.0
2022-06-09	South Africa	2093.0
2022-06-10	South Africa	1976.0
2022-06-11	South Africa	1591.0
2022-06-12	South Africa	975.0
2022-06-13	South Africa	962.0
2022-06-14	South Africa	536.0
2022-06-15	South Africa	710.0
2022-06-16	South Africa	1903.0
2022-06-17	South Africa	1936.0
2022-06-18	South Africa	971.0
2022-06-19	South Africa	960.0
2022-06-20	South Africa	995.0
2022-06-21	South Africa	291.0
2022-06-22	South Africa	1087.0
2022-06-23	South Africa	1028.0
2022-06-24	South Africa	1050.0
2022-06-25	South Africa	1887.0
2022-06-26	South Africa	505.0
2022-06-27	South Africa	212.0
2022-06-28	South Africa	343.0
2022-06-29	South Africa	440.0
2022-06-30	South Africa	399.0
2022-07-01	South Africa	380.0
2022-07-02	South Africa	842.0
2022-07-03	South Africa	226.0
2022-07-04	South Africa	109.0
2022-07-05	South Africa	384.0
2022-07-06	South Africa	657.0
2022-07-07	South Africa	463.0
2022-07-08	South Africa	365.0
2022-07-09	South Africa	0.0
2022-07-10	South Africa	0.0
2022-07-11	South Africa	706.0
2022-07-12	South Africa	491.0
2022-07-13	South Africa	397.0
2022-07-14	South Africa	482.0
2022-07-15	South Africa	406.0
2022-07-16	South Africa	0.0
2022-07-17	South Africa	0.0
2022-07-18	South Africa	880.0
2022-07-19	South Africa	263.0
2022-07-20	South Africa	550.0
2022-07-21	South Africa	372.0
2022-07-22	South Africa	317.0
2022-07-23	South Africa	0.0
2022-07-24	South Africa	0.0
2022-07-25	South Africa	848.0
2022-07-26	South Africa	521.0
2022-07-27	South Africa	381.0
2022-07-28	South Africa	0.0
2022-07-29	South Africa	318.0
2022-07-30	South Africa	354.0
2022-07-31	South Africa	569.0
2022-08-01	South Africa	0.0
2022-08-02	South Africa	0.0
2022-08-03	South Africa	0.0
2022-08-04	South Africa	0.0
2022-08-05	South Africa	0.0
2022-08-06	South Africa	0.0
2022-08-07	South Africa	1747.0
2022-08-08	South Africa	0.0
2022-08-09	South Africa	45.0
2022-08-10	South Africa	0.0
2022-08-11	South Africa	164.0
2022-08-12	South Africa	0.0
2022-08-13	South Africa	845.0
2022-08-14	South Africa	239.0
2022-08-15	South Africa	168.0
2022-08-16	South Africa	111.0
2022-08-17	South Africa	253.0
2022-08-18	South Africa	292.0
2022-08-19	South Africa	0.0
2022-08-20	South Africa	521.0
2022-08-21	South Africa	221.0
2022-08-22	South Africa	147.0
2022-08-23	South Africa	123.0
2022-08-24	South Africa	207.0
2022-08-25	South Africa	246.0
2022-08-26	South Africa	299.0
2022-08-27	South Africa	247.0
2022-08-28	South Africa	211.0
2022-08-29	South Africa	147.0
2022-08-30	South Africa	74.0
2022-08-31	South Africa	226.0
2022-09-01	South Africa	280.0
2022-09-02	South Africa	302.0
2022-09-03	South Africa	246.0
2022-09-04	South Africa	0.0
2022-09-05	South Africa	327.0
2022-09-06	South Africa	0.0
2022-09-07	South Africa	0.0
2022-09-08	South Africa	0.0
2022-09-09	South Africa	909.0
2022-09-10	South Africa	0.0
2022-09-11	South Africa	556.0
2022-09-12	South Africa	128.0
2022-09-13	South Africa	0.0
2022-09-14	South Africa	319.0
2022-09-15	South Africa	262.0
2022-06-04	United Kingdom	6209.0
2022-06-05	United Kingdom	6636.0
2022-06-06	United Kingdom	7491.0
2022-06-07	United Kingdom	9815.0
2022-06-08	United Kingdom	11750.0
2022-06-09	United Kingdom	11411.0
2022-06-10	United Kingdom	11784.0
2022-06-11	United Kingdom	11320.0
2022-06-12	United Kingdom	10785.0
2022-06-13	United Kingdom	10076.0
2022-06-14	United Kingdom	12693.0
2022-06-15	United Kingdom	15274.0
2022-06-16	United Kingdom	15142.0
2022-06-17	United Kingdom	14837.0
2022-06-18	United Kingdom	14225.0
2022-06-19	United Kingdom	13919.0
2022-06-20	United Kingdom	13624.0
2022-06-21	United Kingdom	16997.0
2022-06-22	United Kingdom	19947.0
2022-06-23	United Kingdom	20896.0
2022-06-24	United Kingdom	20872.0
2022-06-25	United Kingdom	19592.0
2022-06-26	United Kingdom	18350.0
2022-06-27	United Kingdom	16800.0
2022-06-28	United Kingdom	20778.0
2022-06-29	United Kingdom	25102.0
2022-06-30	United Kingdom	25043.0
2022-07-01	United Kingdom	24601.0
2022-07-02	United Kingdom	24237.0
2022-07-03	United Kingdom	23651.0
2022-07-04	United Kingdom	21961.0
2022-07-05	United Kingdom	27782.0
2022-07-06	United Kingdom	33704.0
2022-07-07	United Kingdom	31415.0
2022-07-08	United Kingdom	29699.0
2022-07-09	United Kingdom	26454.0
2022-07-10	United Kingdom	24611.0
2022-07-11	United Kingdom	21246.0
2022-07-12	United Kingdom	25096.0
2022-07-13	United Kingdom	29829.0
2022-07-14	United Kingdom	26946.0
2022-07-15	United Kingdom	23856.0
2022-07-16	United Kingdom	21100.0
2022-07-17	United Kingdom	18359.0
2022-07-18	United Kingdom	15011.0
2022-07-19	United Kingdom	17238.0
2022-07-20	United Kingdom	18719.0
