date,location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
2022-02-20,Australia,Delta,0.66777515,0.66777515,0.66777515,0.66777515,0.66777515,0.66777515,0.66777515
2022-02-21,Australia,Delta,0.66761273,0.66761273,0.66761273,0.66761273,0.66761273,0.66761273,0.66761273
2022-02-22,Australia,Delta,0.6675035,0.6675035,0.6675035,0.6675035,0.6675035,0.6675035,0.6675035
2022-02-23,Australia,Delta,0.6674404,0.6674404,0.6674404,0.6674404,0.6674404,0.6674404,0.6674404
2022-02-24,Australia,Delta,0.66741663,0.66741663,0.66741663,0.66741663,0.66741663,0.66741663,0.66741663
2022-02-25,Australia,Delta,0.6674252,0.6674252,0.6674252,0.6674252,0.6674252,0.6674252,0.6674252
2022-02-26,Australia,Delta,0.66745937,0.66745937,0.66745937,0.66745937,0.66745937,0.66745937,0.66745937
2022-02-27,Australia,Delta,0.6675122,0.6675122,0.6675122,0.6675122,0.6675122,0.6675122,0.6675122
2022-02-28,Australia,Delta,0.66757673,0.66757673,0.66757673,0.66757673,0.66757673,0.66757673,0.66757673
2022-03-01,Australia,Delta,0.6676461,0.6676461,0.6676461,0.6676461,0.6676461,0.6676461,0.6676461
2022-03-02,Australia,Delta,0.6677135,0.6677135,0.6677135,0.6677135,0.6677135,0.6677135,0.6677135
2022-03-03,Australia,Delta,0.66777205,0.66777205,0.66777205,0.66777205,0.66777205,0.66777205,0.66777205
2022-03-04,Australia,Delta,0.66781485,0.66781485,0.66781485,0.66781485,0.66781485,0.66781485,0.66781485
2022-03-05,Australia,Delta,0.6678395,0.6678395,0.6678395,0.6678395,0.6678395,0.6678395,0.6678395
2022-03-06,Australia,Delta,0.6678486,0.6678486,0.6678486,0.6678486,0.6678486,0.6678486,0.6678486
2022-03-07,Australia,Delta,0.66784465,0.66784465,0.66784465,0.66784465,0.66784465,0.66784465,0.66784465
2022-03-08,Australia,Delta,0.66783047,0.66783047,0.66783047,0.66783047,0.66783047,0.66783047,0.66783047
2022-03-09,Australia,Delta,0.6678089,0.6678089,0.6678089,0.6678089,0.6678089,0.6678089,0.6678089
2022-03-10,Australia,Delta,0.6677826,0.6677826,0.6677826,0.6677826,0.6677826,0.6677826,0.6677826
2022-03-11,Australia,Delta,0.6677543,0.6677543,0.6677543,0.6677543,0.6677543,0.6677543,0.6677543
2022-03-12,Australia,Delta,0.66772676,0.66772676,0.66772676,0.66772676,0.66772676,0.66772676,0.66772676
2022-03-13,Australia,Delta,0.6677027,0.6677027,0.6677027,0.6677027,0.6677027,0.6677027,0.6677027
2022-03-14,Australia,Delta,0.66768485,0.66768485,0.66768485,0.66768485,0.66768485,0.66768485,0.66768485
2022-03-15,Australia,Delta,0.66767603,0.66767603,0.66767603,0.66767603,0.66767603,0.66767603,0.66767603
2022-03-16,Australia,Delta,0.6676783,0.6676783,0.6676783,0.6676783,0.6676783,0.6676783,0.6676783
2022-03-17,Australia,Delta,0.6676913,0.6676913,0.6676913,0.6676913,0.6676913,0.6676913,0.6676913
2022-03-18,Australia,Delta,0.6677134,0.6677134,0.6677134,0.6677134,0.6677134,0.6677134,0.6677134
2022-03-19,Australia,Delta,0.667743,0.667743,0.667743,0.667743,0.667743,0.667743,0.667743
2022-03-20,Australia,Delta,0.6677787,0.6677787,0.6677787,0.6677787,0.6677787,0.6677787,0.6677787
2022-03-21,Australia,Delta,0.6678188,0.6678188,0.6678188,0.6678188,0.6678188,0.6678188,0.6678188
2022-03-22,Australia,Delta,0.6678619,0.6678619,0.6678619,0.6678619,0.6678619,0.6678619,0.6678619
2022-03-23,Australia,Delta,0.6679064,0.6679064,0.6679064,0.6679064,0.6679064,0.6679064,0.6679064
2022-03-24,Australia,Delta,0.66795075,0.66795075,0.66795075,0.66795075,0.66795075,0.66795075,0.66795075
2022-03-25,Australia,Delta,0.66799355,0.66799355,0.66799355,0.66799355,0.66799355,0.66799355,0.66799355
2022-03-26,Australia,Delta,0.668033,0.668033,0.668033,0.668033,0.668033,0.668033,0.668033
2022-03-27,Australia,Delta,0.6680678,0.6680678,0.6680678,0.6680678,0.6680678,0.6680678,0.6680678
2022-03-28,Australia,Delta,0.668097,0.668097,0.668097,0.668097,0.668097,0.668097,0.668097
2022-03-29,Australia,Delta,0.66812074,0.66812074,0.66812074,0.66812074,0.66812074,0.66812074,0.66812074
2022-03-30,Australia,Delta,0.66813916,0.66813916,0.66813916,0.66813916,0.66813916,0.66813916,0.66813916
2022-03-31,Australia,Delta,0.66815245,0.66815245,0.66815245,0.66815245,0.66815245,0.66815245,0.66815245
2022-04-01,Australia,Delta,0.6681609,0.6681609,0.6681609,0.6681609,0.6681609,0.6681609,0.6681609
2022-04-02,Australia,Delta,0.66816473,0.66816473,0.66816473,0.66816473,0.66816473,0.66816473,0.66816473
2022-04-03,Australia,Delta,0.668164,0.668164,0.668164,0.668164,0.668164,0.668164,0.668164
2022-04-04,Australia,Delta,0.668159,0.668159,0.668159,0.668159,0.668159,0.668159,0.668159
2022-04-05,Australia,Delta,0.66814995,0.66814995,0.66814995,0.66814995,0.66814995,0.66814995,0.66814995
2022-04-06,Australia,Delta,0.6681371,0.6681371,0.6681371,0.6681371,0.6681371,0.6681371,0.6681371
2022-04-07,Australia,Delta,0.66812056,0.66812056,0.66812056,0.66812056,0.66812056,0.66812056,0.66812056
2022-04-08,Australia,Delta,0.66810054,0.66810054,0.66810054,0.66810054,0.66810054,0.66810054,0.66810054
2022-04-09,Australia,Delta,0.6680776,0.6680776,0.6680776,0.6680776,0.6680776,0.6680776,0.6680776
2022-04-10,Australia,Delta,0.6680524,0.6680524,0.6680524,0.6680524,0.6680524,0.6680524,0.6680524
2022-04-11,Australia,Delta,0.6680254,0.6680254,0.6680254,0.6680254,0.6680254,0.6680254,0.6680254
2022-04-12,Australia,Delta,0.6679973,0.6679973,0.6679973,0.6679973,0.6679973,0.6679973,0.6679973
2022-04-13,Australia,Delta,0.6679687,0.6679687,0.6679687,0.6679687,0.6679687,0.6679687,0.6679687
2022-04-14,Australia,Delta,0.6679402,0.6679402,0.6679402,0.6679402,0.6679402,0.6679402,0.6679402
2022-04-15,Australia,Delta,0.6679123,0.6679123,0.6679123,0.6679123,0.6679123,0.6679123,0.6679123
2022-04-16,Australia,Delta,0.6678858,0.6678858,0.6678858,0.6678858,0.6678858,0.6678858,0.6678858
2022-04-17,Australia,Delta,0.6678612,0.6678612,0.6678612,0.6678612,0.6678612,0.6678612,0.6678612
2022-04-18,Australia,Delta,0.6678391,0.6678391,0.6678391,0.6678391,0.6678391,0.6678391,0.6678391
2022-04-19,Australia,Delta,0.66782016,0.66782016,0.66782016,0.66782016,0.66782016,0.66782016,0.66782016
2022-04-20,Australia,Delta,0.6678046,0.6678046,0.6678046,0.6678046,0.6678046,0.6678046,0.6678046
2022-04-21,Australia,Delta,0.6677921,0.6677921,0.6677921,0.6677921,0.6677921,0.6677921,0.6677921
2022-04-22,Australia,Delta,0.66778225,0.66778225,0.66778225,0.66778225,0.66778225,0.66778225,0.66778225
2022-04-23,Australia,Delta,0.66777456,0.66777456,0.66777456,0.66777456,0.66777456,0.66777456,0.66777456
2022-04-24,Australia,Delta,0.66776884,0.66776884,0.66776884,0.66776884,0.66776884,0.66776884,0.66776884
2022-04-25,Australia,Delta,0.66776437,0.66776437,0.66776437,0.66776437,0.66776437,0.66776437,0.66776437
2022-04-26,Australia,Delta,0.66776097,0.66776097,0.66776097,0.66776097,0.66776097,0.66776097,0.66776097
2022-04-27,Australia,Delta,0.66775805,0.66775805,0.66775805,0.66775805,0.66775805,0.66775805,0.66775805
2022-04-28,Australia,Delta,0.66775525,0.66775525,0.66775525,0.66775525,0.66775525,0.66775525,0.66775525
2022-04-29,Australia,Delta,0.66775215,0.66775215,0.66775215,0.66775215,0.66775215,0.66775215,0.66775215
2022-04-30,Australia,Delta,0.6677484,0.6677484,0.6677484,0.6677484,0.6677484,0.6677484,0.6677484
2022-05-01,Australia,Delta,0.6677435,0.6677435,0.6677435,0.6677435,0.6677435,0.6677435,0.6677435
2022-05-02,Australia,Delta,0.6677377,0.6677377,0.6677377,0.6677377,0.6677377,0.6677377,0.6677377
2022-05-03,Australia,Delta,0.66773164,0.66773164,0.66773164,0.66773164,0.66773164,0.66773164,0.66773164
2022-05-04,Australia,Delta,0.66772574,0.66772574,0.66772574,0.66772574,0.66772574,0.66772574,0.66772574
2022-05-05,Australia,Delta,0.6677207,0.6677207,0.6677207,0.6677207,0.6677207,0.6677207,0.6677207
2022-05-06,Australia,Delta,0.667717,0.667717,0.667717,0.667717,0.667717,0.667717,0.667717
2022-05-07,Australia,Delta,0.6677153,0.6677153,0.6677153,0.6677153,0.6677153,0.6677153,0.6677153
2022-05-08,Australia,Delta,0.6677161,0.6677161,0.6677161,0.6677161,0.6677161,0.6677161,0.6677161
2022-05-09,Australia,Delta,0.66771996,0.66771996,0.66771996,0.66771996,0.66771996,0.66771996,0.66771996
