date,location,variant,median_ga,ga_upper_95,ga_lower_95,ga_upper_80,ga_lower_80,ga_upper_50,ga_lower_50
2022-02-27,United Kingdom,Delta,0.8210691,0.8210691,0.8210691,0.8210691,0.8210691,0.8210691,0.8210691
2022-02-28,United Kingdom,Delta,0.82111895,0.82111895,0.82111895,0.82111895,0.82111895,0.82111895,0.82111895
2022-03-01,United Kingdom,Delta,0.82118,0.82118,0.82118,0.82118,0.82118,0.82118,0.82118
2022-03-02,United Kingdom,Delta,0.8212495,0.8212495,0.8212495,0.8212495,0.8212495,0.8212495,0.8212495
2022-03-03,United Kingdom,Delta,0.8213249,0.8213249,0.8213249,0.8213249,0.8213249,0.8213249,0.8213249
2022-03-04,United Kingdom,Delta,0.8214034,0.8214034,0.8214034,0.8214034,0.8214034,0.8214034,0.8214034
2022-03-05,United Kingdom,Delta,0.8214825,0.8214825,0.8214825,0.8214825,0.8214825,0.8214825,0.8214825
2022-03-06,United Kingdom,Delta,0.82155937,0.82155937,0.82155937,0.82155937,0.82155937,0.82155937,0.82155937
2022-03-07,United Kingdom,Delta,0.8216315,0.8216315,0.8216315,0.8216315,0.8216315,0.8216315,0.8216315
2022-03-08,United Kingdom,Delta,0.8216961,0.8216961,0.8216961,0.8216961,0.8216961,0.8216961,0.8216961
2022-03-09,United Kingdom,Delta,0.8217506,0.8217506,0.8217506,0.8217506,0.8217506,0.8217506,0.8217506
2022-03-10,United Kingdom,Delta,0.82179224,0.82179224,0.82179224,0.82179224,0.82179224,0.82179224,0.82179224
2022-03-11,United Kingdom,Delta,0.8218185,0.8218185,0.8218185,0.8218185,0.8218185,0.8218185,0.8218185
2022-03-12,United Kingdom,Delta,0.8218289,0.8218289,0.8218289,0.8218289,0.8218289,0.8218289,0.8218289
2022-03-13,United Kingdom,Delta,0.8218255,0.8218255,0.8218255,0.8218255,0.8218255,0.8218255,0.8218255
2022-03-14,United Kingdom,Delta,0.8218106,0.8218106,0.8218106,0.8218106,0.8218106,0.8218106,0.8218106
2022-03-15,United Kingdom,Delta,0.8217862,0.8217862,0.8217862,0.8217862,0.8217862,0.8217862,0.8217862
2022-03-16,United Kingdom,Delta,0.8217547,0.8217547,0.8217547,0.8217547,0.8217547,0.8217547,0.8217547
2022-03-17,United Kingdom,Delta,0.82171816,0.82171816,0.82171816,0.82171816,0.82171816,0.82171816,0.82171816
2022-03-18,United Kingdom,Delta,0.8216788,0.8216788,0.8216788,0.8216788,0.8216788,0.8216788,0.8216788
2022-03-19,United Kingdom,Delta,0.8216388,0.8216388,0.8216388,0.8216388,0.8216388,0.8216388,0.8216388
2022-03-20,United Kingdom,Delta,0.8216005,0.8216005,0.8216005,0.8216005,0.8216005,0.8216005,0.8216005
2022-03-21,United Kingdom,Delta,0.8215659,0.8215659,0.8215659,0.8215659,0.8215659,0.8215659,0.8215659
2022-03-22,United Kingdom,Delta,0.8215374,0.8215374,0.8215374,0.8215374,0.8215374,0.8215374,0.8215374
2022-03-23,United Kingdom,Delta,0.8215166,0.8215166,0.8215166,0.8215166,0.8215166,0.8215166,0.8215166
2022-03-24,United Kingdom,Delta,0.8215031,0.8215031,0.8215031,0.8215031,0.8215031,0.8215031,0.8215031
2022-03-25,United Kingdom,Delta,0.8214957,0.8214957,0.8214957,0.8214957,0.8214957,0.8214957,0.8214957
2022-03-26,United Kingdom,Delta,0.8214931,0.8214931,0.8214931,0.8214931,0.8214931,0.8214931,0.8214931
2022-03-27,United Kingdom,Delta,0.8214941,0.8214941,0.8214941,0.8214941,0.8214941,0.8214941,0.8214941
2022-03-28,United Kingdom,Delta,0.82149744,0.82149744,0.82149744,0.82149744,0.82149744,0.82149744,0.82149744
2022-03-29,United Kingdom,Delta,0.82150185,0.82150185,0.82150185,0.82150185,0.82150185,0.82150185,0.82150185
2022-03-30,United Kingdom,Delta,0.8215061,0.8215061,0.8215061,0.8215061,0.8215061,0.8215061,0.8215061
2022-03-31,United Kingdom,Delta,0.82150894,0.82150894,0.82150894,0.82150894,0.82150894,0.82150894,0.82150894
2022-04-01,United Kingdom,Delta,0.8215091,0.8215091,0.8215091,0.8215091,0.8215091,0.8215091,0.8215091
2022-04-02,United Kingdom,Delta,0.8215054,0.8215054,0.8215054,0.8215054,0.8215054,0.8215054,0.8215054
2022-04-03,United Kingdom,Delta,0.8214966,0.8214966,0.8214966,0.8214966,0.8214966,0.8214966,0.8214966
2022-04-04,United Kingdom,Delta,0.8214825,0.8214825,0.8214825,0.8214825,0.8214825,0.8214825,0.8214825
2022-04-05,United Kingdom,Delta,0.82146454,0.82146454,0.82146454,0.82146454,0.82146454,0.82146454,0.82146454
2022-04-06,United Kingdom,Delta,0.8214444,0.8214444,0.8214444,0.8214444,0.8214444,0.8214444,0.8214444
2022-04-07,United Kingdom,Delta,0.8214236,0.8214236,0.8214236,0.8214236,0.8214236,0.8214236,0.8214236
2022-04-08,United Kingdom,Delta,0.8214038,0.8214038,0.8214038,0.8214038,0.8214038,0.8214038,0.8214038
2022-04-09,United Kingdom,Delta,0.8213866,0.8213866,0.8213866,0.8213866,0.8213866,0.8213866,0.8213866
2022-04-10,United Kingdom,Delta,0.8213735,0.8213735,0.8213735,0.8213735,0.8213735,0.8213735,0.8213735
2022-04-11,United Kingdom,Delta,0.82136625,0.82136625,0.82136625,0.82136625,0.82136625,0.82136625,0.82136625
2022-04-12,United Kingdom,Delta,0.8213664,0.8213664,0.8213664,0.8213664,0.8213664,0.8213664,0.8213664
2022-04-13,United Kingdom,Delta,0.82137555,0.82137555,0.82137555,0.82137555,0.82137555,0.82137555,0.82137555
2022-04-14,United Kingdom,Delta,0.82139534,0.82139534,0.82139534,0.82139534,0.82139534,0.82139534,0.82139534
2022-04-15,United Kingdom,Delta,0.821427,0.821427,0.821427,0.821427,0.821427,0.821427,0.821427
2022-04-16,United Kingdom,Delta,0.82146907,0.82146907,0.82146907,0.82146907,0.82146907,0.82146907,0.82146907
2022-04-17,United Kingdom,Delta,0.82151914,0.82151914,0.82151914,0.82151914,0.82151914,0.82151914,0.82151914
2022-04-18,United Kingdom,Delta,0.82157445,0.82157445,0.82157445,0.82157445,0.82157445,0.82157445,0.82157445
2022-04-19,United Kingdom,Delta,0.8216324,0.8216324,0.8216324,0.8216324,0.8216324,0.8216324,0.8216324
2022-04-20,United Kingdom,Delta,0.8216903,0.8216903,0.8216903,0.8216903,0.8216903,0.8216903,0.8216903
2022-04-21,United Kingdom,Delta,0.82174563,0.82174563,0.82174563,0.82174563,0.82174563,0.82174563,0.82174563
2022-04-22,United Kingdom,Delta,0.8217957,0.8217957,0.8217957,0.8217957,0.8217957,0.8217957,0.8217957
2022-04-23,United Kingdom,Delta,0.82183784,0.82183784,0.82183784,0.82183784,0.82183784,0.82183784,0.82183784
2022-04-24,United Kingdom,Delta,0.8218695,0.8218695,0.8218695,0.8218695,0.8218695,0.8218695,0.8218695
2022-04-25,United Kingdom,Delta,0.821888,0.821888,0.821888,0.821888,0.821888,0.821888,0.821888
2022-04-26,United Kingdom,Delta,0.8218907,0.8218907,0.8218907,0.8218907,0.8218907,0.8218907,0.8218907
2022-04-27,United Kingdom,Delta,0.8218766,0.8218766,0.8218766,0.8218766,0.8218766,0.8218766,0.8218766
2022-04-28,United Kingdom,Delta,0.8218478,0.8218478,0.8218478,0.8218478,0.8218478,0.8218478,0.8218478
2022-04-29,United Kingdom,Delta,0.8218068,0.8218068,0.8218068,0.8218068,0.8218068,0.8218068,0.8218068
2022-04-30,United Kingdom,Delta,0.8217562,0.8217562,0.8217562,0.8217562,0.8217562,0.8217562,0.8217562
2022-05-01,United Kingdom,Delta,0.82169855,0.82169855,0.82169855,0.82169855,0.82169855,0.82169855,0.82169855
