date	location	variant	sequences
2022-01-18	Australia	Delta	4
2022-01-19	Australia	Delta	6
2022-01-20	Australia	Delta	5
2022-01-21	Australia	Delta	5
2022-01-22	Australia	Delta	1
2022-01-23	Australia	Delta	1
2022-01-24	Australia	Delta	2
2022-01-25	Australia	Delta	1
2022-01-26	Australia	Delta	4
2022-01-27	Australia	Delta	1
2022-01-28	Australia	Delta	1
2022-01-30	Australia	Delta	2
2022-01-31	Australia	Delta	1
2022-02-01	Australia	Delta	1
2022-02-02	Australia	Delta	1
2022-02-05	Australia	Delta	1
2022-02-13	Australia	Delta	1
2022-02-15	Australia	Delta	1
2022-03-07	Australia	Delta	1
2022-01-18	Australia	Omicron 21K	423
2022-01-19	Australia	Omicron 21K	274
2022-01-20	Australia	Omicron 21K	254
2022-01-21	Australia	Omicron 21K	240
2022-01-22	Australia	Omicron 21K	186
2022-01-23	Australia	Omicron 21K	260
2022-01-24	Australia	Omicron 21K	266
2022-01-25	Australia	Omicron 21K	231
2022-01-26	Australia	Omicron 21K	155
2022-01-27	Australia	Omicron 21K	269
2022-01-28	Australia	Omicron 21K	293
2022-01-29	Australia	Omicron 21K	280
2022-01-30	Australia	Omicron 21K	319
2022-01-31	Australia	Omicron 21K	222
2022-02-01	Australia	Omicron 21K	282
2022-02-02	Australia	Omicron 21K	217
2022-02-03	Australia	Omicron 21K	239
2022-02-04	Australia	Omicron 21K	246
2022-02-05	Australia	Omicron 21K	244
2022-02-06	Australia	Omicron 21K	381
2022-02-07	Australia	Omicron 21K	379
2022-02-08	Australia	Omicron 21K	502
2022-02-09	Australia	Omicron 21K	459
2022-02-10	Australia	Omicron 21K	420
2022-02-11	Australia	Omicron 21K	256
2022-02-12	Australia	Omicron 21K	165
2022-02-13	Australia	Omicron 21K	227
2022-02-14	Australia	Omicron 21K	320
2022-02-15	Australia	Omicron 21K	253
2022-02-16	Australia	Omicron 21K	178
2022-02-17	Australia	Omicron 21K	213
2022-02-18	Australia	Omicron 21K	135
2022-02-19	Australia	Omicron 21K	110
2022-02-20	Australia	Omicron 21K	195
2022-02-21	Australia	Omicron 21K	209
2022-02-22	Australia	Omicron 21K	195
2022-02-23	Australia	Omicron 21K	170
2022-02-24	Australia	Omicron 21K	267
2022-02-25	Australia	Omicron 21K	149
2022-02-26	Australia	Omicron 21K	129
2022-02-27	Australia	Omicron 21K	157
2022-02-28	Australia	Omicron 21K	184
2022-03-01	Australia	Omicron 21K	192
2022-03-02	Australia	Omicron 21K	249
2022-03-03	Australia	Omicron 21K	226
2022-03-04	Australia	Omicron 21K	149
2022-03-05	Australia	Omicron 21K	93
2022-03-06	Australia	Omicron 21K	146
2022-03-07	Australia	Omicron 21K	169
2022-03-08	Australia	Omicron 21K	103
2022-03-09	Australia	Omicron 21K	152
2022-03-10	Australia	Omicron 21K	174
2022-03-11	Australia	Omicron 21K	84
2022-03-12	Australia	Omicron 21K	47
2022-03-13	Australia	Omicron 21K	82
2022-03-14	Australia	Omicron 21K	147
2022-03-15	Australia	Omicron 21K	111
2022-03-16	Australia	Omicron 21K	110
2022-03-17	Australia	Omicron 21K	124
2022-03-18	Australia	Omicron 21K	81
2022-03-19	Australia	Omicron 21K	37
2022-03-20	Australia	Omicron 21K	47
2022-03-21	Australia	Omicron 21K	81
2022-03-22	Australia	Omicron 21K	68
2022-03-23	Australia	Omicron 21K	59
2022-03-24	Australia	Omicron 21K	75
2022-03-25	Australia	Omicron 21K	45
2022-03-26	Australia	Omicron 21K	42
2022-03-27	Australia	Omicron 21K	45
2022-03-28	Australia	Omicron 21K	45
2022-03-29	Australia	Omicron 21K	37
2022-03-30	Australia	Omicron 21K	52
2022-03-31	Australia	Omicron 21K	27
2022-04-01	Australia	Omicron 21K	19
2022-04-02	Australia	Omicron 21K	16
2022-04-03	Australia	Omicron 21K	29
2022-04-04	Australia	Omicron 21K	28
2022-04-05	Australia	Omicron 21K	14
2022-04-06	Australia	Omicron 21K	7
2022-04-07	Australia	Omicron 21K	25
2022-04-08	Australia	Omicron 21K	11
2022-04-09	Australia	Omicron 21K	10
2022-04-10	Australia	Omicron 21K	3
2022-04-11	Australia	Omicron 21K	5
2022-04-12	Australia	Omicron 21K	8
2022-04-13	Australia	Omicron 21K	2
2022-04-14	Australia	Omicron 21K	7
2022-04-15	Australia	Omicron 21K	7
2022-04-16	Australia	Omicron 21K	5
2022-04-17	Australia	Omicron 21K	1
2022-01-18	Australia	Omicron 21L	12
2022-01-19	Australia	Omicron 21L	14
2022-01-20	Australia	Omicron 21L	3
2022-01-21	Australia	Omicron 21L	4
2022-01-22	Australia	Omicron 21L	5
2022-01-23	Australia	Omicron 21L	11
2022-01-24	Australia	Omicron 21L	12
2022-01-25	Australia	Omicron 21L	15
2022-01-26	Australia	Omicron 21L	20
2022-01-27	Australia	Omicron 21L	16
2022-01-28	Australia	Omicron 21L	13
2022-01-29	Australia	Omicron 21L	13
2022-01-30	Australia	Omicron 21L	27
2022-01-31	Australia	Omicron 21L	6
2022-02-01	Australia	Omicron 21L	12
2022-02-02	Australia	Omicron 21L	15
2022-02-03	Australia	Omicron 21L	26
2022-02-04	Australia	Omicron 21L	7
2022-02-05	Australia	Omicron 21L	9
2022-02-06	Australia	Omicron 21L	48
2022-02-07	Australia	Omicron 21L	16
2022-02-08	Australia	Omicron 21L	37
2022-02-09	Australia	Omicron 21L	52
2022-02-10	Australia	Omicron 21L	53
2022-02-11	Australia	Omicron 21L	27
2022-02-12	Australia	Omicron 21L	57
2022-02-13	Australia	Omicron 21L	103
2022-02-14	Australia	Omicron 21L	44
2022-02-15	Australia	Omicron 21L	52
2022-02-16	Australia	Omicron 21L	45
2022-02-17	Australia	Omicron 21L	71
2022-02-18	Australia	Omicron 21L	22
2022-02-19	Australia	Omicron 21L	31
2022-02-20	Australia	Omicron 21L	62
2022-02-21	Australia	Omicron 21L	64
2022-02-22	Australia	Omicron 21L	78
2022-02-23	Australia	Omicron 21L	57
2022-02-24	Australia	Omicron 21L	60
2022-02-25	Australia	Omicron 21L	59
2022-02-26	Australia	Omicron 21L	39
2022-02-27	Australia	Omicron 21L	76
2022-02-28	Australia	Omicron 21L	77
2022-03-01	Australia	Omicron 21L	154
2022-03-02	Australia	Omicron 21L	148
2022-03-03	Australia	Omicron 21L	134
2022-03-04	Australia	Omicron 21L	107
2022-03-05	Australia	Omicron 21L	90
2022-03-06	Australia	Omicron 21L	153
2022-03-07	Australia	Omicron 21L	151
2022-03-08	Australia	Omicron 21L	193
2022-03-09	Australia	Omicron 21L	248
2022-03-10	Australia	Omicron 21L	245
2022-03-11	Australia	Omicron 21L	233
2022-03-12	Australia	Omicron 21L	131
2022-03-13	Australia	Omicron 21L	235
2022-03-14	Australia	Omicron 21L	353
2022-03-15	Australia	Omicron 21L	411
2022-03-16	Australia	Omicron 21L	364
2022-03-17	Australia	Omicron 21L	426
2022-03-18	Australia	Omicron 21L	337
2022-03-19	Australia	Omicron 21L	214
2022-03-20	Australia	Omicron 21L	296
2022-03-21	Australia	Omicron 21L	508
2022-03-22	Australia	Omicron 21L	474
2022-03-23	Australia	Omicron 21L	444
2022-03-24	Australia	Omicron 21L	431
2022-03-25	Australia	Omicron 21L	276
2022-03-26	Australia	Omicron 21L	419
2022-03-27	Australia	Omicron 21L	568
2022-03-28	Australia	Omicron 21L	533
2022-03-29	Australia	Omicron 21L	569
2022-03-30	Australia	Omicron 21L	591
2022-03-31	Australia	Omicron 21L	376
2022-04-01	Australia	Omicron 21L	189
2022-04-02	Australia	Omicron 21L	308
2022-04-03	Australia	Omicron 21L	570
2022-04-04	Australia	Omicron 21L	407
2022-04-05	Australia	Omicron 21L	352
2022-04-06	Australia	Omicron 21L	312
2022-04-07	Australia	Omicron 21L	355
2022-04-08	Australia	Omicron 21L	230
2022-04-09	Australia	Omicron 21L	136
2022-04-10	Australia	Omicron 21L	143
2022-04-11	Australia	Omicron 21L	273
2022-04-12	Australia	Omicron 21L	236
2022-04-13	Australia	Omicron 21L	115
2022-04-14	Australia	Omicron 21L	102
2022-04-15	Australia	Omicron 21L	62
2022-04-16	Australia	Omicron 21L	79
2022-04-17	Australia	Omicron 21L	87
2022-03-31	Australia	Omicron 22A	1
2022-01-24	Australia	Omicron 22C	1
2022-04-02	Australia	Omicron 22C	2
2022-04-04	Australia	Omicron 22C	1
2022-04-07	Australia	Omicron 22C	1
2022-01-19	Australia	other	1
2022-01-21	Australia	other	1
2022-02-08	Australia	other	1
2022-02-10	Australia	other	1
2022-02-11	Australia	other	1
2022-02-13	Australia	other	1
2022-02-15	Australia	other	1
2022-02-22	Australia	other	1
2022-02-23	Australia	other	2
2022-02-24	Australia	other	3
2022-02-25	Australia	other	8
2022-02-26	Australia	other	6
2022-02-27	Australia	other	2
2022-02-28	Australia	other	6
2022-03-03	Australia	other	4
2022-03-06	Australia	other	1
2022-03-07	Australia	other	7
2022-03-08	Australia	other	1
2022-03-09	Australia	other	31
2022-03-13	Australia	other	1
2022-03-14	Australia	other	1
2022-03-15	Australia	other	1
2022-03-17	Australia	other	1
2022-03-22	Australia	other	1
2022-03-24	Australia	other	2
2022-03-27	Australia	other	1
2022-03-29	Australia	other	2
2022-04-02	Australia	other	2
2022-04-06	Australia	other	2
2022-04-09	Australia	other	1
2022-04-10	Australia	other	1
2022-04-11	Australia	other	1
2022-01-18	Brazil	Delta	2
2022-01-19	Brazil	Delta	2
2022-01-20	Brazil	Delta	2
2022-01-21	Brazil	Delta	2
2022-01-24	Brazil	Delta	2
2022-01-25	Brazil	Delta	1
2022-01-26	Brazil	Delta	4
2022-01-28	Brazil	Delta	1
2022-01-29	Brazil	Delta	1
2022-02-02	Brazil	Delta	1
2022-02-04	Brazil	Delta	1
2022-02-10	Brazil	Delta	1
2022-03-04	Brazil	Delta	1
2022-03-10	Brazil	Delta	1
2022-03-14	Brazil	Delta	1
2022-01-18	Brazil	Omicron 21K	732
2022-01-19	Brazil	Omicron 21K	635
2022-01-20	Brazil	Omicron 21K	485
2022-01-21	Brazil	Omicron 21K	471
2022-01-22	Brazil	Omicron 21K	199
2022-01-23	Brazil	Omicron 21K	143
2022-01-24	Brazil	Omicron 21K	605
2022-01-25	Brazil	Omicron 21K	453
2022-01-26	Brazil	Omicron 21K	573
2022-01-27	Brazil	Omicron 21K	482
2022-01-28	Brazil	Omicron 21K	409
2022-01-29	Brazil	Omicron 21K	137
2022-01-30	Brazil	Omicron 21K	181
2022-01-31	Brazil	Omicron 21K	739
2022-02-01	Brazil	Omicron 21K	661
2022-02-02	Brazil	Omicron 21K	558
2022-02-03	Brazil	Omicron 21K	484
2022-02-04	Brazil	Omicron 21K	438
2022-02-05	Brazil	Omicron 21K	153
2022-02-06	Brazil	Omicron 21K	138
2022-02-07	Brazil	Omicron 21K	618
2022-02-08	Brazil	Omicron 21K	553
2022-02-09	Brazil	Omicron 21K	513
2022-02-10	Brazil	Omicron 21K	469
2022-02-11	Brazil	Omicron 21K	351
2022-02-12	Brazil	Omicron 21K	137
2022-02-13	Brazil	Omicron 21K	154
2022-02-14	Brazil	Omicron 21K	664
2022-02-15	Brazil	Omicron 21K	361
2022-02-16	Brazil	Omicron 21K	237
2022-02-17	Brazil	Omicron 21K	212
2022-02-18	Brazil	Omicron 21K	198
2022-02-19	Brazil	Omicron 21K	67
2022-02-20	Brazil	Omicron 21K	67
2022-02-21	Brazil	Omicron 21K	423
2022-02-22	Brazil	Omicron 21K	272
2022-02-23	Brazil	Omicron 21K	233
2022-02-24	Brazil	Omicron 21K	176
2022-02-25	Brazil	Omicron 21K	92
2022-02-26	Brazil	Omicron 21K	27
2022-02-27	Brazil	Omicron 21K	29
