location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
USA	Delta	0.8894537	0.9963178	0.7952855	0.95556045	0.8231954	0.9201371	0.85266227
USA	Omicron 21K	0.90000093	0.9385241	0.86209595	0.92459047	0.8740723	0.9132108	0.8864298
USA	Omicron 22A	0.85977423	0.8673793	0.85192066	0.865152	0.854421	0.86231387	0.8571606
USA	Omicron 22B	0.89053965	0.8983904	0.8824371	0.8958311	0.8848746	0.8930012	0.88803446
USA	Omicron 22C	0.77333945	0.80020624	0.7444601	0.791727	0.7538781	0.7836729	0.76271915
USA	Omicron 22D	1.027421	1.0367341	1.0169251	1.0336854	1.020474	1.0306497	1.0240011
USA	Omicron 22E	1.1671536	1.1775131	1.1563984	1.1744876	1.1598958	1.1706488	1.1639414
USA	Omicron 23A	1.943171	2.0049753	1.8814895	1.9823878	1.9021995	1.9655707	1.9180223
USA	other	1.1363137	1.1472346	1.1246576	1.1432935	1.1283388	1.1399258	1.1324964
