date,location,variant,median_freq_forecast,freq_forecast_upper_95,freq_forecast_lower_95,freq_forecast_upper_80,freq_forecast_lower_80,freq_forecast_upper_50,freq_forecast_lower_50
2022-04-14,Austria,Delta,0.0011361938,0.01495457,8.777066e-05,0.0056607584,0.00021975231,0.0026550004,0.0004568716
2022-04-15,Austria,Delta,0.0011085547,0.01572826,8.324257e-05,0.005725947,0.00020970279,0.0026689444,0.00044731304
2022-04-16,Austria,Delta,0.001083151,0.01634812,7.852433e-05,0.005825918,0.00019918145,0.0026718783,0.00043652515
2022-04-17,Austria,Delta,0.0010466175,0.016994786,7.414352e-05,0.0058183307,0.00018656992,0.0026548463,0.00042647723
2022-04-18,Austria,Delta,0.0010228844,0.017673649,6.78985e-05,0.0059388545,0.0001770261,0.0025856711,0.00040946677
2022-04-19,Austria,Delta,0.0009790107,0.018310677,6.270805e-05,0.0058667907,0.00016803086,0.002552769,0.00038800982
2022-04-20,Austria,Delta,0.0009565098,0.018908828,5.7765315e-05,0.0059360294,0.0001580436,0.00253962,0.00037081752
2022-04-14,Austria,Omicron 21K,0.1720953,0.34955478,0.06712099,0.27995512,0.093659654,0.22274703,0.12582572
2022-04-15,Austria,Omicron 21K,0.16923703,0.35700905,0.06128471,0.2784172,0.08949169,0.22020082,0.12286952
2022-04-16,Austria,Omicron 21K,0.16584015,0.36481833,0.05729077,0.28099227,0.08530388,0.21702582,0.11832732
2022-04-17,Austria,Omicron 21K,0.16314527,0.37174758,0.05285861,0.28485173,0.08085993,0.21538255,0.11379155
2022-04-18,Austria,Omicron 21K,0.15860057,0.37807757,0.04877165,0.2886149,0.076082766,0.21297346,0.10904518
2022-04-19,Austria,Omicron 21K,0.15440513,0.3831555,0.045325514,0.28854513,0.072072156,0.21049124,0.105313405
2022-04-20,Austria,Omicron 21K,0.14993525,0.38510132,0.041837014,0.2883026,0.066972055,0.20757495,0.10176564
2022-04-14,Austria,Omicron 21L,0.5358157,0.7205068,0.33226448,0.6713681,0.39930713,0.6140045,0.45930704
2022-04-15,Austria,Omicron 21L,0.5164192,0.70963055,0.30824664,0.6595728,0.37577063,0.59932065,0.4347139
2022-04-16,Austria,Omicron 21L,0.4965906,0.7026445,0.27935764,0.65023184,0.34852841,0.58215606,0.40963748
2022-04-17,Austria,Omicron 21L,0.47447646,0.69533855,0.2520884,0.6418778,0.32102272,0.5644557,0.3841663
2022-04-18,Austria,Omicron 21L,0.4548244,0.6899126,0.22774798,0.63272923,0.29455924,0.5473227,0.36114848
2022-04-19,Austria,Omicron 21L,0.4323274,0.68713844,0.20251815,0.62056595,0.27117097,0.530273,0.3367407
2022-04-20,Austria,Omicron 21L,0.4122559,0.6843793,0.1803462,0.608407,0.24790372,0.5115377,0.31287342
2022-04-14,Austria,other,0.27538437,0.4571854,0.1483546,0.3900443,0.18500671,0.331928,0.22276327
2022-04-15,Austria,other,0.29668987,0.4907698,0.15959623,0.41922095,0.19623916,0.35736805,0.23975469
2022-04-16,Austria,other,0.31643245,0.5259033,0.16829741,0.45190713,0.20916179,0.38381773,0.25658876
2022-04-17,Austria,other,0.33726013,0.5589176,0.1731475,0.48607928,0.22209446,0.4117265,0.27373874
2022-04-18,Austria,other,0.35943076,0.5915807,0.18152839,0.51897085,0.23411797,0.43845627,0.2899977
2022-04-19,Austria,other,0.3833276,0.6278222,0.18765688,0.55014384,0.24625045,0.46657404,0.3076819
2022-04-20,Austria,other,0.40709454,0.6588762,0.19542293,0.5805754,0.26111618,0.49505925,0.3269268
