location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
Japan	Delta	0.42993137	0.46651396	0.39606065	0.45449996	0.4063072	0.4421966	0.4170578
Japan	Omicron 21K	0.8815563	0.9426913	0.8203641	0.9219218	0.8409523	0.90197486	0.86191785
